strategy,budget,class_id,selected_count
random,500,0,13
random,500,2,1
random,500,3,11
random,500,4,5
random,500,5,3
random,500,6,46
random,500,7,12
random,500,10,9
random,500,11,1
random,500,12,48
random,500,13,4
random,500,15,24
random,500,16,1
random,500,18,10
random,500,19,22
random,500,21,1
random,500,24,15
random,500,27,24
random,500,28,1
random,500,29,21
random,500,30,19
random,500,31,50
random,500,34,3
random,500,36,1
random,500,37,55
random,500,38,21
random,500,39,22
random,500,40,2
random,500,42,1
random,500,43,54
random,1000,0,36
random,1000,2,1
random,1000,3,16
random,1000,4,6
random,1000,5,4
random,1000,6,93
random,1000,7,21
random,1000,9,4
random,1000,10,28
random,1000,11,2
random,1000,12,91
random,1000,13,8
random,1000,15,42
random,1000,16,2
random,1000,18,21
random,1000,19,35
random,1000,21,1
random,1000,24,31
random,1000,26,1
random,1000,27,42
random,1000,28,1
random,1000,29,43
random,1000,30,43
random,1000,31,97
random,1000,34,5
random,1000,36,1
random,1000,37,110
random,1000,38,46
random,1000,39,46
random,1000,40,8
random,1000,42,1
random,1000,43,114
margin,500,3,4
margin,500,4,4
margin,500,5,5
margin,500,6,31
margin,500,7,14
margin,500,9,1
margin,500,10,10
margin,500,12,70
margin,500,13,8
margin,500,14,1
margin,500,15,51
margin,500,18,22
margin,500,19,19
margin,500,21,2
margin,500,23,2
margin,500,24,19
margin,500,25,1
margin,500,27,19
margin,500,29,31
margin,500,30,40
margin,500,31,47
margin,500,37,9
margin,500,38,11
margin,500,39,8
margin,500,40,1
margin,500,41,1
margin,500,42,3
margin,500,43,66
margin,1000,1,1
margin,1000,3,6
margin,1000,4,8
margin,1000,5,7
margin,1000,6,57
margin,1000,7,19
margin,1000,9,2
margin,1000,10,29
margin,1000,11,3
margin,1000,12,155
margin,1000,13,16
margin,1000,14,1
margin,1000,15,109
margin,1000,16,3
margin,1000,17,2
margin,1000,18,44
margin,1000,19,46
margin,1000,21,2
margin,1000,23,3
margin,1000,24,36
margin,1000,25,1
margin,1000,26,2
margin,1000,27,37
margin,1000,28,1
margin,1000,29,59
margin,1000,30,77
margin,1000,31,87
margin,1000,34,1
margin,1000,36,2
margin,1000,37,19
margin,1000,38,16
margin,1000,39,15
margin,1000,40,2
margin,1000,41,1
margin,1000,42,6
margin,1000,43,125
badge,500,3,2
badge,500,4,2
badge,500,5,3
badge,500,6,32
badge,500,7,9
badge,500,9,3
badge,500,10,18
badge,500,11,1
badge,500,12,74
badge,500,13,11
badge,500,15,37
badge,500,16,3
badge,500,17,3
badge,500,18,7
badge,500,19,19
badge,500,21,1
badge,500,23,1
badge,500,24,14
badge,500,25,1
badge,500,26,3
badge,500,27,25
badge,500,28,1
badge,500,29,20
badge,500,30,37
badge,500,31,49
badge,500,35,1
badge,500,36,2
badge,500,37,18
badge,500,38,9
badge,500,39,14
badge,500,40,3
badge,500,42,4
badge,500,43,73
badge,1000,0,2
badge,1000,2,1
badge,1000,3,6
badge,1000,4,6
badge,1000,5,6
badge,1000,6,52
badge,1000,7,18
badge,1000,9,7
badge,1000,10,32
badge,1000,11,2
badge,1000,12,149
badge,1000,13,17
badge,1000,14,1
badge,1000,15,73
badge,1000,16,3
badge,1000,17,4
badge,1000,18,28
badge,1000,19,38
badge,1000,20,1
badge,1000,21,1
badge,1000,22,1
badge,1000,23,1
badge,1000,24,33
badge,1000,25,1
badge,1000,26,6
badge,1000,27,50
badge,1000,28,2
badge,1000,29,42
badge,1000,30,78
badge,1000,31,98
badge,1000,35,1
badge,1000,36,4
badge,1000,37,37
badge,1000,38,18
badge,1000,39,29
badge,1000,40,5
badge,1000,42,5
badge,1000,43,142
