mean_confidence,std_confidence,mean_entropy,mean_proto_sim,mean_proto_dist,reject_rate_05,macro_f1,accuracy,num_collapsed,num_samples,period,confidence_delta,entropy_delta,proto_dist_delta,trigger_confidence,trigger_entropy,trigger_reject,trigger_any
0.9055162668228149,0.17677243053913116,0.3059479296207428,0.8511132597923279,0.1488868147134781,0.061289507895708084,0.8664537944419266,0.9038201351735387,0,2589856,M-2022-4,0.0,0.0,0.0,False,False,False,False
0.892951250076294,0.1859746277332306,0.34229469299316406,0.8486206531524658,0.1513793021440506,0.0711500495672226,0.8391015819815609,0.8813123049151901,2,2771551,M-2022-5,-0.012565016746520996,0.036346763372421265,0.0024924874305725098,False,False,False,False
0.8887625336647034,0.18758349120616913,0.3514179587364197,0.8488439321517944,0.1511559933423996,0.07273425906896591,0.7973697854118346,0.8621515242679503,2,2313504,M-2022-6,-0.016753733158111572,0.04547002911567688,0.002269178628921509,False,False,False,False
0.8731780648231506,0.1955624669790268,0.3975708484649658,0.8458280563354492,0.154171884059906,0.0820319876074791,0.7401953796542524,0.831152399116993,7,1492174,M-2022-7,-0.03233820199966431,0.09162291884422302,0.0052850693464279175,False,False,False,False
0.8612066507339478,0.202139750123024,0.43086570501327515,0.8421139121055603,0.15788604319095612,0.0916716679930687,0.7149761764267264,0.8116497874145262,8,1546672,M-2022-8,-0.04430961608886719,0.12491777539253235,0.008999228477478027,False,False,False,False
0.8528298139572144,0.2058553397655487,0.4529706537723541,0.8392221927642822,0.160777747631073,0.09749402850866318,0.6907443167790451,0.7926988794861515,10,1898147,M-2022-9,-0.052686452865600586,0.14702272415161133,0.01189093291759491,True,False,False,True
0.8520411252975464,0.20528298616409302,0.4540831744670868,0.8405799865722656,0.1594199687242508,0.09748869389295578,0.6836051344755893,0.787239767457279,9,2066373,M-2022-10,-0.053475141525268555,0.148135244846344,0.010533154010772705,True,False,False,True
0.8407880663871765,0.21005523204803467,0.4927119016647339,0.8375439047813416,0.16245613992214203,0.10504984110593796,0.6485842741748165,0.7561906263077652,11,2169732,M-2022-11,-0.06472820043563843,0.1867639720439911,0.01356932520866394,True,False,False,True
0.8396084308624268,0.21041572093963623,0.49693840742111206,0.8385498523712158,0.16145020723342896,0.10514204204082489,0.6286470835004149,0.7519431632771048,14,1323229,M-2022-12,-0.06590783596038818,0.19099047780036926,0.012563392519950867,True,False,False,True
