method,confidence_threshold,class_id,silver_true_count,silver_pseudo_count,silver_class_accuracy,holdout_support,holdout_recall,holdout_f1,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
self_evolving,0.9,56,2689,9,0.3333333333333333,2342,0.0004269854824935952,0.0008514261387824606,9448,0.0003175275190516511,0.0006318449873631002,12137,0.0004943561011782154,0.0009840905363293422
self_evolving,0.9,163,142,7,0.0,350,0.0,0.0,1599,0.0,0.0,1741,0.0,0.0
self_evolving,0.9,174,262,4,0.0,314,0.0,0.0,1245,0.0,0.0,1507,0.0,0.0
self_evolving,0.9,48,339,3,0.0,671,0.004470938897168405,0.008823529411764706,3022,0.002316346790205162,0.004575163398692811,3361,0.0020827134781315083,0.00411522633744856
self_evolving,0.9,38,33,14,0.5,42,0.047619047619047616,0.08163265306122448,160,0.025,0.0446927374301676,193,0.05699481865284974,0.09734513274336283
self_evolving,0.9,69,211,20,0.0,392,0.0,0.0,1655,0.0,0.0,1866,0.0,0.0
self_evolving,0.9,104,84,20,0.0,342,0.0,0.0,1660,0.0,0.0,1744,0.0,0.0
self_evolving,0.9,47,65,7,0.0,125,0.0,0.0,553,0.0,0.0,618,0.0,0.0
self_evolving,0.9,66,293,35,0.0,388,0.0,0.0,1662,0.0,0.0,1955,0.0,0.0
self_evolving,0.9,10,190,17,0.6470588235294118,194,0.010309278350515464,0.02030456852791878,814,0.011056511056511056,0.02127659574468085,1004,0.018924302788844622,0.03615604186489058
self_evolving,0.9,109,40,6,0.0,66,0.0,0.0,353,0.0,0.0,393,0.0,0.0
self_evolving,0.9,26,97,27,0.07407407407407407,168,0.017857142857142856,0.031578947368421054,710,0.018309859154929577,0.03143893591293833,807,0.01858736059479554,0.03147953830010493
self_evolving,0.95,56,1472,6,0.5,2342,0.0008539709649871904,0.0017035775127768314,10665,0.00037505860290670416,0.0007485730326564986,12137,0.000576748784707918,0.0011508425811755036
self_evolving,0.95,163,66,0,,350,0.0,0.0,1675,0.0,0.0,1741,0.0,0.0
self_evolving,0.95,174,92,3,0.0,314,0.0,0.0,1415,0.0,0.0,1507,0.0,0.0
self_evolving,0.95,48,315,2,0.0,671,0.0,0.0,3046,0.00032829940906106366,0.0006514657980456026,3361,0.0002975304968759298,0.000590493061706525
self_evolving,0.95,38,17,14,0.5,42,0.07142857142857142,0.12,176,0.03977272727272727,0.07035175879396985,193,0.07253886010362694,0.12173913043478261
self_evolving,0.95,69,25,9,0.0,392,0.0,0.0,1841,0.0010863661053775121,0.001968503937007874,1866,0.0010718113612004287,0.001936108422071636
self_evolving,0.95,104,25,11,0.0,342,0.0,0.0,1719,0.0,0.0,1744,0.0,0.0
self_evolving,0.95,47,44,1,0.0,125,0.0,0.0,574,0.0,0.0,618,0.0,0.0
self_evolving,0.95,66,210,15,0.0,388,0.0,0.0,1745,0.0,0.0,1955,0.0,0.0
self_evolving,0.95,10,102,4,0.5,194,0.020618556701030927,0.04040404040404041,902,0.017738359201773836,0.03474484256243214,1004,0.017928286852589643,0.035053554040895815
self_evolving,0.95,109,17,3,0.0,66,0.0,0.0,376,0.0,0.0,393,0.0,0.0
self_evolving,0.95,26,67,11,0.09090909090909091,168,0.017857142857142856,0.027777777777777776,740,0.012162162162162163,0.019251336898395723,807,0.012391573729863693,0.019743336623889437
self_evolving,0.99,56,141,0,,2342,0.0,0.0,11996,0.0,0.0,12137,0.0,0.0
self_evolving,0.99,163,6,0,,350,0.0,0.0,1735,0.0,0.0,1741,0.0,0.0
self_evolving,0.99,174,7,1,0.0,314,0.0,0.0,1500,0.0,0.0,1507,0.0,0.0
self_evolving,0.99,48,126,1,0.0,671,0.0,0.0,3235,0.0,0.0,3361,0.0,0.0
self_evolving,0.99,38,5,6,0.8333333333333334,42,0.07142857142857142,0.125,188,0.02127659574468085,0.039603960396039604,193,0.046632124352331605,0.08450704225352113
self_evolving,0.99,69,1,1,0.0,392,0.0,0.0,1865,0.0,0.0,1866,0.0,0.0
self_evolving,0.99,104,7,5,0.0,342,0.0,0.0,1737,0.0,0.0,1744,0.0,0.0
self_evolving,0.99,47,14,0,,125,0.0,0.0,604,0.0,0.0,618,0.0,0.0
self_evolving,0.99,66,89,0,,388,0.0,0.0,1866,0.0,0.0,1955,0.0,0.0
self_evolving,0.99,10,20,0,,194,0.0,0.0,984,0.0,0.0,1004,0.0,0.0
self_evolving,0.99,109,1,1,0.0,66,0.0,0.0,392,0.0,0.0,393,0.0,0.0
self_evolving,0.99,26,17,0,,168,0.0,0.0,790,0.0,0.0,807,0.0,0.0
self_evolving,0.997,56,28,0,,2342,0.0,0.0,12109,0.0,0.0,12137,0.0,0.0
self_evolving,0.997,163,0,0,,350,0.0,0.0,1741,0.0,0.0,1741,0.0,0.0
self_evolving,0.997,174,1,0,,314,0.0,0.0,1506,0.0,0.0,1507,0.0,0.0
self_evolving,0.997,48,12,0,,671,0.0,0.0,3349,0.0,0.0,3361,0.0,0.0
self_evolving,0.997,38,1,1,1.0,42,0.0,0.0,192,0.005208333333333333,0.010256410256410256,193,0.010362694300518135,0.02030456852791878
self_evolving,0.997,69,0,0,,392,0.0,0.0,1866,0.0,0.0,1866,0.0,0.0
self_evolving,0.997,104,2,0,,342,0.0,0.0,1742,0.0,0.0,1744,0.0,0.0
self_evolving,0.997,47,5,0,,125,0.0,0.0,613,0.0,0.0,618,0.0,0.0
self_evolving,0.997,66,42,0,,388,0.0,0.0,1913,0.0,0.0,1955,0.0,0.0
self_evolving,0.997,10,8,0,,194,0.0,0.0,996,0.0,0.0,1004,0.0,0.0
self_evolving,0.997,109,0,0,,66,0.0,0.0,393,0.0,0.0,393,0.0,0.0
self_evolving,0.997,26,6,0,,168,0.0,0.0,801,0.0,0.0,807,0.0,0.0
