method,strategy,budget,replay_mode,replay_per_class,target_repeat,replay_distill_weight,distill_temperature,replay_samples,selected_collapse_labels,selected_absorber_preds,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count,head_train_samples,selected_mean_proto_distance
static,,0,stable_absorber,5,2,0.5,2.0,150,0,0,0.7480821535803704,0.6195492167693935,0.022323062285003293,0.03642294514667084,27326,0.9365063951391394,0.8710206512615792,144172,11,6,0.7480821535803704,0.6195492167693935,0.022323062285003293,0.03642294514667084,27326,0.9365063951391394,0.8710206512615792,144172,11,6,,
active_head_ft,random,200,stable_absorber,5,2,0.5,2.0,150,1,20,0.7622228991201251,0.6255722285521094,0.19348581884720953,0.0796577049796252,27325,0.9419285466527922,0.8616424740257976,144150,10,6,0.7622550594039278,0.6256131188345107,0.19351533338212693,0.07966175543440449,27326,0.9419374080958854,0.8616922863634384,144172,10,6,550,0.15933866798877716
active_head_ft,random,500,stable_absorber,5,2,0.5,2.0,150,10,48,0.7848599372963018,0.6466358159427352,0.38717235319959,0.18717471083909132,27316,0.9362835910992694,0.8675661635651204,144123,8,5,0.7849336736120506,0.6467249383246089,0.3873600234209178,0.1873113566878355,27326,0.9363052465111117,0.8676274702559601,144172,8,5,1150,0.1651090383529663
active_head_ft,random,1000,stable_absorber,5,2,0.5,2.0,150,18,94,0.7941619795058193,0.6521206695830531,0.5169913578438553,0.22179073827619514,27308,0.9302963204620073,0.876079736446773,144067,7,4,0.7943031780591265,0.6523855830276433,0.5171631413306009,0.22197382354399797,27326,0.9303470854257415,0.8761904327767549,144172,7,4,2150,0.16339027881622314
active_head_ft,margin,200,stable_absorber,5,2,0.5,2.0,150,10,29,0.7640165105980292,0.6350452574169171,0.4133840972323913,0.17717474024778476,27316,0.9334392275731953,0.8712310179588213,144169,7,5,0.7640476440585869,0.6351218732029962,0.4135255800336676,0.1773669057033772,27326,0.9334406126016147,0.8712575187465538,144172,7,5,550,0.18126901984214783
active_head_ft,margin,500,stable_absorber,5,2,0.5,2.0,150,20,52,0.7790068865202169,0.6498997973860663,0.38423789643301837,0.21902903412724992,27306,0.9279293027385478,0.8793513534867256,144164,6,4,0.7790722543112341,0.6500707091899717,0.38461538461538464,0.21960445223204783,27326,0.9279333018894099,0.8793987373862964,144172,6,4,1150,0.1800939291715622
active_head_ft,margin,1000,stable_absorber,5,2,0.5,2.0,150,42,122,0.7927310624710243,0.6674554329510015,0.49662806040170066,0.27173307658870666,27284,0.928672512348077,0.8891697156871727,144152,6,3,0.7928211972379686,0.6677856491695311,0.4972553611944668,0.2727492957438472,27326,0.9286824071248231,0.8892205695834384,144172,6,3,2150,0.18503142893314362
active_head_ft,absorber_margin,200,stable_absorber,5,2,0.5,2.0,150,16,200,0.7580718185315666,0.6222172077234714,0.3949102892713292,0.11797122761091543,27310,0.9360264689357629,0.8623735513335349,144169,10,6,0.7580947817800244,0.6222926245477509,0.3951182024445583,0.11813837904583134,27326,0.9360278001276253,0.862416823995536,144172,10,6,550,0.18559426069259644
active_head_ft,absorber_margin,500,stable_absorber,5,2,0.5,2.0,150,48,500,0.7590163971607184,0.6236655305687562,0.4968472761932693,0.1636995356282541,27278,0.9274308782930788,0.8676514824002413,144166,8,5,0.7590666468162351,0.6238423652794325,0.4975115274829832,0.1642275603177645,27326,0.9274269622395472,0.8676787535921948,144172,8,5,1150,0.1917097121477127
active_head_ft,absorber_margin,1000,stable_absorber,5,2,0.5,2.0,150,89,1000,0.7642813763727766,0.6277985110555311,0.575834342989316,0.2546746576698532,27237,0.9253666116344567,0.8701062533030477,144158,5,3,0.7643650494358876,0.6281784606633274,0.5770328624752983,0.2557667383857131,27326,0.9253599866825736,0.8701421874733374,144172,5,3,2150,0.19002102315425873
