strategy,budget,class_id,selected_count
random,200,0,1
random,200,8,1
random,200,11,1
random,200,14,2
random,200,15,1
random,200,17,1
random,200,18,5
random,200,19,2
random,200,25,7
random,200,28,1
random,200,29,2
random,200,43,1
random,200,44,1
random,200,45,1
random,200,49,7
random,200,50,1
random,200,51,5
random,200,53,1
random,200,56,1
random,200,59,1
random,200,60,7
random,200,61,2
random,200,65,2
random,200,71,3
random,200,72,1
random,200,73,1
random,200,75,2
random,200,77,1
random,200,78,1
random,200,81,1
random,200,82,8
random,200,83,2
random,200,86,3
random,200,87,2
random,200,90,1
random,200,93,2
random,200,96,9
random,200,97,3
random,200,98,4
random,200,99,5
random,200,100,2
random,200,101,4
random,200,102,4
random,200,103,1
random,200,105,1
random,200,110,1
random,200,115,4
random,200,117,10
random,200,119,1
random,200,122,8
random,200,123,1
random,200,124,1
random,200,126,1
random,200,127,3
random,200,128,1
random,200,129,2
random,200,131,4
random,200,132,2
random,200,133,3
random,200,134,2
random,200,135,1
random,200,136,2
random,200,138,1
random,200,140,2
random,200,142,4
random,200,143,1
random,200,145,1
random,200,149,8
random,200,152,1
random,200,153,5
random,200,155,3
random,200,156,2
random,200,158,1
random,200,169,1
random,200,170,1
random,200,171,2
random,200,173,1
random,200,175,3
random,200,177,1
random,500,0,2
random,500,2,1
random,500,3,1
random,500,8,1
random,500,10,1
random,500,11,1
random,500,14,4
random,500,15,1
random,500,17,2
random,500,18,10
random,500,19,6
random,500,23,1
random,500,25,21
random,500,27,1
random,500,28,1
random,500,29,10
random,500,31,1
random,500,34,1
random,500,37,1
random,500,39,1
random,500,43,1
random,500,44,1
random,500,45,3
random,500,46,2
random,500,48,2
random,500,49,12
random,500,50,2
random,500,51,10
random,500,53,2
random,500,54,1
random,500,55,1
random,500,56,5
random,500,59,3
random,500,60,13
random,500,61,2
random,500,62,1
random,500,63,2
random,500,65,2
random,500,67,1
random,500,68,1
random,500,69,2
random,500,71,8
random,500,72,1
random,500,73,5
random,500,74,1
random,500,75,2
random,500,76,1
random,500,77,4
random,500,78,2
random,500,79,1
random,500,81,1
random,500,82,13
random,500,83,7
random,500,86,8
random,500,87,3
random,500,90,2
random,500,91,1
random,500,93,6
random,500,96,23
random,500,97,7
random,500,98,15
random,500,99,9
random,500,100,6
random,500,101,14
random,500,102,11
random,500,103,1
random,500,105,1
random,500,108,1
random,500,110,1
random,500,115,7
random,500,117,23
random,500,119,1
random,500,122,20
random,500,123,1
random,500,124,5
random,500,126,1
random,500,127,4
random,500,128,2
random,500,129,6
random,500,130,3
random,500,131,6
random,500,132,4
random,500,133,9
random,500,134,3
random,500,135,1
random,500,136,6
random,500,137,1
random,500,138,6
random,500,140,11
random,500,142,6
random,500,143,1
random,500,145,1
random,500,146,1
random,500,149,20
random,500,150,1
random,500,151,1
random,500,152,1
random,500,153,20
random,500,154,1
random,500,155,4
random,500,156,6
random,500,158,3
random,500,165,2
random,500,169,2
random,500,170,2
random,500,171,2
random,500,173,2
random,500,175,11
random,500,177,1
random,1000,0,2
random,1000,1,1
random,1000,2,3
random,1000,3,3
random,1000,6,1
random,1000,8,2
random,1000,10,2
random,1000,11,1
random,1000,14,8
random,1000,15,1
random,1000,17,5
random,1000,18,19
random,1000,19,8
random,1000,23,1
random,1000,25,33
random,1000,27,4
random,1000,28,2
random,1000,29,23
random,1000,31,2
random,1000,33,2
random,1000,34,1
random,1000,36,1
random,1000,37,1
random,1000,39,3
random,1000,41,1
random,1000,43,1
random,1000,44,2
random,1000,45,3
random,1000,46,2
random,1000,48,2
random,1000,49,27
random,1000,50,5
random,1000,51,17
random,1000,52,2
random,1000,53,2
random,1000,54,5
random,1000,55,3
random,1000,56,7
random,1000,57,2
random,1000,59,6
random,1000,60,24
random,1000,61,7
random,1000,62,6
random,1000,63,5
random,1000,65,2
random,1000,66,1
random,1000,67,1
random,1000,68,1
random,1000,69,4
random,1000,70,1
random,1000,71,22
random,1000,72,3
random,1000,73,7
random,1000,74,3
random,1000,75,5
random,1000,76,3
random,1000,77,14
random,1000,78,6
random,1000,79,3
random,1000,81,2
random,1000,82,18
random,1000,83,11
random,1000,86,13
random,1000,87,5
random,1000,88,1
random,1000,90,3
random,1000,91,1
random,1000,92,1
random,1000,93,13
random,1000,94,1
random,1000,95,2
random,1000,96,36
random,1000,97,18
random,1000,98,31
random,1000,99,20
random,1000,100,10
random,1000,101,28
random,1000,102,26
random,1000,103,2
random,1000,105,4
random,1000,106,1
random,1000,107,4
random,1000,108,1
random,1000,109,1
random,1000,110,2
random,1000,112,1
random,1000,115,10
random,1000,116,2
random,1000,117,38
random,1000,119,1
random,1000,120,1
random,1000,122,36
random,1000,123,1
random,1000,124,17
random,1000,125,1
random,1000,126,3
random,1000,127,5
random,1000,128,2
random,1000,129,11
random,1000,130,3
