method,overall_macro_f1,collapse_macro_f1,stable_macro_f1,collapsed_count,time_s
Static,0.6286470835004149,0.027576567124341363,0.9027706369575663,12,
Tent,0.2101573229576495,0.003973349198751463,0.3206742835888342,12,6.3
EATA,0.6288319654694124,0.027689374757567425,0.902843065865864,12,6.2
SAR,0.6255481235907177,0.021547094886073634,0.8968452806235231,12,7.2
CoTTA,0.6317522443169318,0.024939977554043247,0.9036604930188867,12,8.1
NOTE,0.5415700949599638,0.015478336402662801,0.8422595425011956,12,45.5
