strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,200,56,12134,0.7094939838470413,0.6227124773960216,12137,0.7094833978742687,0.622744530826252
margin,200,163,1741,0.010913268236645606,0.02062975027144408,1741,0.010913268236645606,0.02062975027144408
margin,200,174,1505,0.00132890365448505,0.0014776505356483192,1507,0.0013271400132714001,0.0014765596160944998
margin,200,48,3360,0.03988095238095238,0.06910778751933987,3361,0.04016661707825052,0.06958762886597938
margin,200,38,193,0.06217616580310881,0.10714285714285714,193,0.06217616580310881,0.10714285714285714
margin,200,69,1865,0.024128686327077747,0.024596884394643345,1866,0.024115755627009645,0.02459016393442623
margin,200,104,1741,0.6898334290637564,0.4641545893719807,1744,0.6903669724770642,0.4647751399343756
margin,200,47,618,0.0,0.0,618,0.0,0.0
margin,200,66,1955,0.0020460358056265983,0.0037682524729156855,1955,0.0020460358056265983,0.0037682524729156855
margin,200,10,1004,0.012948207171314742,0.024928092042186004,1004,0.012948207171314742,0.024928092042186004
margin,200,109,393,0.0,0.0,393,0.0,0.0
margin,200,26,807,0.007434944237918215,0.011009174311926606,807,0.007434944237918215,0.011009174311926606
margin,500,56,12134,0.7171583978902258,0.7024256366791782,12137,0.7171459174425311,0.7024169793810273
margin,500,163,1740,0.10632183908045977,0.1117487163998792,1741,0.10683515221137277,0.11228493812254754
margin,500,174,1503,0.13639387890884896,0.06363495266180351,1507,0.13802256138022562,0.06448612618198729
margin,500,48,3360,0.052976190476190475,0.09666033125169698,3361,0.05325795894079143,0.0971506105834464
margin,500,38,192,0.21354166666666666,0.1362126245847176,193,0.21243523316062177,0.13598673300165837
margin,500,69,1864,0.12178111587982833,0.10170250896057348,1866,0.12218649517684887,0.10208193418401612
margin,500,104,1737,0.7317213586643638,0.6082794927016033,1744,0.7327981651376146,0.6095874075840687
margin,500,47,618,0.0,0.0,618,0.0,0.0
margin,500,66,1954,0.0005117707267144319,0.0007990411506192569,1955,0.0005115089514066496,0.0007987220447284345
margin,500,10,1004,0.0069721115537848604,0.0136986301369863,1004,0.0069721115537848604,0.0136986301369863
margin,500,109,393,0.0,0.0,393,0.0,0.0
margin,500,26,807,0.004956629491945477,0.008978675645342313,807,0.004956629491945477,0.008978675645342313
margin,1000,56,12125,0.782020618556701,0.6964377524788836,12137,0.7822361374309962,0.6966795083470922
margin,1000,163,1738,0.19907940161104717,0.1779835390946502,1741,0.20045950603101664,0.17925012840267077
margin,1000,174,1503,0.16101131071190952,0.15321304210193099,1507,0.16257465162574652,0.15467171717171718
margin,1000,48,3357,0.47065832588620793,0.5638829407566024,3361,0.4712883070514728,0.5645046329294369
margin,1000,38,190,0.8789473684210526,0.2593167701863354,193,0.8808290155440415,0.26275115919629055
margin,1000,69,1863,0.1261406333870102,0.11630784459292254,1866,0.1270096463022508,0.11715274345032131
margin,1000,104,1736,0.7171658986175116,0.6425806451612903,1744,0.7184633027522935,0.6440503726548445
margin,1000,47,618,0.0,0.0,618,0.0,0.0
margin,1000,66,1954,0.0010235414534288639,0.0018148820326678765,1955,0.0010230179028132991,0.0018140589569160999
margin,1000,10,1004,0.0,0.0,1004,0.0,0.0
margin,1000,109,393,0.0,0.0,393,0.0,0.0
margin,1000,26,806,0.04590570719602978,0.05543071161048689,807,0.04708798017348203,0.056843679880329095
