strategy,budget,class_id,selected_count
badge,1000,0,2
badge,1000,1,4
badge,1000,2,7
badge,1000,6,2
badge,1000,8,2
badge,1000,10,1
badge,1000,11,2
badge,1000,12,1
badge,1000,13,2
badge,1000,14,6
badge,1000,15,3
badge,1000,16,8
badge,1000,17,4
badge,1000,18,11
badge,1000,19,27
badge,1000,20,2
badge,1000,21,3
badge,1000,23,3
badge,1000,24,7
badge,1000,25,19
badge,1000,26,4
badge,1000,27,3
badge,1000,28,14
badge,1000,29,37
badge,1000,30,1
badge,1000,32,4
badge,1000,33,1
badge,1000,34,1
badge,1000,35,2
badge,1000,38,2
badge,1000,41,2
badge,1000,42,1
badge,1000,43,4
badge,1000,46,10
badge,1000,47,1
badge,1000,48,4
badge,1000,49,12
badge,1000,50,9
badge,1000,51,2
badge,1000,52,2
badge,1000,53,4
badge,1000,54,8
badge,1000,55,3
badge,1000,56,19
badge,1000,60,14
badge,1000,61,8
badge,1000,62,1
badge,1000,63,8
badge,1000,66,3
badge,1000,69,5
badge,1000,70,1
badge,1000,71,28
badge,1000,72,1
badge,1000,73,3
badge,1000,74,5
badge,1000,75,9
badge,1000,76,2
badge,1000,77,22
badge,1000,78,3
badge,1000,79,7
badge,1000,80,2
badge,1000,81,1
badge,1000,82,22
badge,1000,83,9
badge,1000,85,1
badge,1000,86,11
badge,1000,87,1
badge,1000,89,1
badge,1000,90,3
badge,1000,93,19
badge,1000,94,1
badge,1000,96,28
badge,1000,97,9
badge,1000,98,3
badge,1000,99,9
badge,1000,100,4
badge,1000,101,30
badge,1000,102,5
badge,1000,103,2
badge,1000,104,4
badge,1000,105,5
badge,1000,108,1
badge,1000,109,2
badge,1000,110,6
badge,1000,111,1
badge,1000,112,1
badge,1000,115,10
badge,1000,116,6
badge,1000,117,58
badge,1000,118,1
badge,1000,120,1
badge,1000,122,27
badge,1000,123,3
badge,1000,124,8
badge,1000,125,3
badge,1000,126,2
badge,1000,127,5
badge,1000,128,2
badge,1000,129,23
badge,1000,130,1
badge,1000,131,9
badge,1000,132,4
badge,1000,133,9
badge,1000,135,5
badge,1000,136,18
badge,1000,137,4
badge,1000,138,17
badge,1000,139,2
badge,1000,140,19
badge,1000,142,8
badge,1000,143,7
badge,1000,146,5
badge,1000,147,3
badge,1000,148,1
badge,1000,149,37
badge,1000,150,2
badge,1000,151,1
badge,1000,152,1
badge,1000,153,57
badge,1000,154,4
badge,1000,155,6
badge,1000,156,5
badge,1000,158,5
badge,1000,159,5
badge,1000,160,1
badge,1000,163,2
badge,1000,164,3
badge,1000,165,1
badge,1000,166,6
badge,1000,168,2
badge,1000,171,3
badge,1000,172,5
badge,1000,173,1
badge,1000,174,2
badge,1000,175,15
badge,1000,176,6
badge,1000,177,2
