strategy,budget,class_id,support,recall,f1
absorber_margin,1000,56,12137,0.8254922962840899,0.8164113428943938
absorber_margin,1000,163,1741,0.4618035611717404,0.4199529903369026
absorber_margin,1000,174,1507,0.272063702720637,0.2529302899444787
absorber_margin,1000,48,3361,0.8908063076465338,0.8562848562848563
absorber_margin,1000,38,193,0.5284974093264249,0.5513513513513514
absorber_margin,1000,69,1866,0.006430868167202572,0.012048192771084338
absorber_margin,1000,104,1744,0.5688073394495413,0.6223337515683814
absorber_margin,1000,47,618,0.6877022653721683,0.5490956072351422
absorber_margin,1000,66,1955,0.3836317135549872,0.31081641110650643
absorber_margin,1000,10,1004,0.6145418326693227,0.6505007907221929
absorber_margin,1000,109,393,0.0,0.0
absorber_margin,1000,26,807,0.042131350681536554,0.05821917808219178
