method,strategy,budget,replay_mode,replay_per_class,target_repeat,replay_distill_weight,distill_temperature,replay_samples,selected_collapse_labels,selected_absorber_preds,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count,head_train_samples,selected_mean_proto_distance
static,,0,proto_all,5,2,1.0,2.0,220,0,0,0.699793602527732,0.5016674080915761,0.006021073758153537,0.013484205563413483,1993,,,0,3,2,0.699793602527732,0.5016674080915761,0.006021073758153537,0.013484205563413483,1993,,,0,3,2,,
active_head_ft,random,500,proto_all,5,2,1.0,2.0,220,2,0,0.7558541438155243,0.5433624467450558,0.026117528879959818,0.034709832134292566,1991,,,0,3,2,0.755954099920159,0.5434167865534204,0.02609131961866533,0.03468343815513627,1993,,,0,3,2,1220,0.10604456067085266
active_head_ft,random,1000,proto_all,5,2,1.0,2.0,220,5,0,0.7640444656293623,0.5485083308884806,0.04879275653923541,0.05463915076873204,1988,,,0,3,2,0.7642015050877402,0.5486369395289289,0.04867034621174109,0.05452372909510991,1993,,,0,3,2,2220,0.10469239950180054
active_head_ft,margin,500,proto_all,5,2,1.0,2.0,220,3,0,0.762601076448231,0.5412847214207696,0.005527638190954774,0.013484921527666185,1990,,,0,3,2,0.7625303650602205,0.5414694096602943,0.0055193176116407425,0.013481695529735984,1993,,,0,3,2,1220,0.10860566794872284
active_head_ft,margin,1000,proto_all,5,2,1.0,2.0,220,9,0,0.7783804603180008,0.5572266969293435,0.04334677419354839,0.08578431372549018,1984,,,0,2,1,0.778235259143493,0.5574504914651542,0.04415454089312594,0.08705692421646934,1993,,,0,2,1,2220,0.10760032385587692
active_head_ft,badge,500,proto_all,5,2,1.0,2.0,220,0,0,0.7546106165344489,0.5432489401890808,0.006021073758153537,0.011235719086021506,1993,,,0,3,3,0.7545972276487676,0.543624639689101,0.006021073758153537,0.011235719086021506,1993,,,0,3,3,1220,0.11343987286090851
active_head_ft,badge,1000,proto_all,5,2,1.0,2.0,220,6,0,0.7749629736815226,0.5617998588011214,0.0377453447408153,0.06665954702410302,1987,,,0,3,1,0.7748781150729611,0.5630863490635316,0.0386352232814852,0.06860706236814702,1993,,,0,3,1,2220,0.11246441304683685
