strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,200,56,10704,0.46263079222720477,0.6206680453719371,10706,0.4627311787782552,0.620763110080822
margin,200,163,2114,0.14522232734153265,0.09038716325629324,2116,0.14508506616257089,0.09036055923473142
margin,200,174,2702,0.0,0.0,2702,0.0,0.0
margin,200,48,2986,0.0,0.0,2986,0.0,0.0
margin,200,38,92,0.2608695652173913,0.3287671232876712,92,0.2608695652173913,0.3287671232876712
margin,200,69,1232,0.0,0.0,1232,0.0,0.0
margin,200,104,2390,0.29121338912133893,0.3000646691097219,2391,0.2915098285236303,0.30036630036630035
margin,200,47,34,0.0,0.0,34,0.0,0.0
margin,200,66,4226,0.5151443445338382,0.6417096536477523,4226,0.5151443445338382,0.6417096536477523
margin,200,10,1434,0.4595536959553696,0.5261477045908184,1434,0.4595536959553696,0.5261477045908184
margin,200,109,1823,0.931980252331322,0.9027630180658873,1824,0.9314692982456141,0.902523240371846
margin,200,26,1400,0.5992857142857143,0.5630872483221476,1400,0.5992857142857143,0.5630872483221476
margin,500,56,10702,0.5413941319379555,0.6887369985141159,10706,0.5415654773024472,0.6888849284144241
margin,500,163,2112,0.17424242424242425,0.13604436229205175,2116,0.17438563327032136,0.1362880886426593
margin,500,174,2702,0.0,0.0,2702,0.0,0.0
margin,500,48,2986,0.0,0.0,2986,0.0,0.0
margin,500,38,92,0.2717391304347826,0.32679738562091504,92,0.2717391304347826,0.32679738562091504
margin,500,69,1232,0.0,0.0,1232,0.0,0.0
margin,500,104,2389,0.5403934700711595,0.5350186489846664,2391,0.5407779171894604,0.5354037267080746
margin,500,47,34,0.0,0.0,34,0.0,0.0
margin,500,66,4225,0.5294674556213018,0.6538068098787082,4226,0.5295787979176526,0.6539079620160702
margin,500,10,1433,0.4577808792742498,0.5381460213289582,1434,0.4581589958158996,0.5385245901639344
margin,500,109,1823,0.9215578716401536,0.8998393144081414,1824,0.9210526315789473,0.8995983935742972
margin,500,26,1400,0.49785714285714283,0.5803497085761865,1400,0.49785714285714283,0.5803497085761865
margin,1000,56,10697,0.6212956903804805,0.750875607276014,10706,0.6215206426303007,0.7510581861278853
margin,1000,163,2112,0.12878787878787878,0.13688978359335682,2116,0.12948960302457466,0.13768844221105528
margin,1000,174,2698,0.16123054114158636,0.18685567010309279,2702,0.16210214655810512,0.1878618914861677
margin,1000,48,2986,0.0,0.0,2986,0.0,0.0
margin,1000,38,92,0.22826086956521738,0.3181818181818182,92,0.22826086956521738,0.3181818181818182
margin,1000,69,1232,0.0,0.0,1232,0.0,0.0
margin,1000,104,2388,0.5833333333333334,0.5955536554082942,2391,0.5838561271434546,0.5960717335610589
margin,1000,47,34,0.0,0.0,34,0.0,0.0
margin,1000,66,4222,0.5667929891046897,0.6515997277059224,4226,0.5672030288689067,0.6518901278215937
margin,1000,10,1432,0.6389664804469274,0.5610055180870631,1434,0.6394700139470014,0.5615431720759338
margin,1000,109,1823,0.9193636862314866,0.8929142248268513,1824,0.918859649122807,0.8926764314247669
margin,1000,26,1400,0.5057142857142857,0.5870646766169154,1400,0.5057142857142857,0.5870646766169154
