strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,1000,56,12125,0.7517525773195877,0.7554284767114205,12137,0.7518332372085359,0.7555684358698352
margin,1000,163,1738,0.18296892980437285,0.19290263876251137,1741,0.18437679494543366,0.1943687556766576
margin,1000,174,1503,0.18163672654690619,0.20103092783505155,1507,0.1831453218314532,0.2026431718061674
margin,1000,48,3357,0.4390825141495383,0.5436105476673428,3361,0.4397500743826242,0.5442828208433069
margin,1000,38,190,0.8315789473684211,0.37799043062200954,193,0.8341968911917098,0.3824228028503563
margin,1000,69,1863,0.043478260869565216,0.05816876122082585,1866,0.04394426580921758,0.05880243814987451
margin,1000,104,1736,0.7056451612903226,0.6710490276636538,1744,0.7069954128440367,0.6724843196073085
margin,1000,47,618,0.0,0.0,618,0.0,0.0
margin,1000,66,1954,0.0015353121801432957,0.002532714225411566,1955,0.001534526854219949,0.002531645569620253
margin,1000,10,1004,0.008964143426294821,0.01764705882352941,1004,0.008964143426294821,0.01764705882352941
margin,1000,109,393,0.0,0.0,393,0.0,0.0
margin,1000,26,806,0.04714640198511166,0.05663189269746647,807,0.048327137546468404,0.05803571428571429
