strategy,budget,class_id,support,recall,f1
absorber_margin,1000,56,12137,0.7375793029578973,0.8036988822552408
absorber_margin,1000,163,1741,0.4411257897759908,0.4441873915558126
absorber_margin,1000,174,1507,0.28666224286662245,0.23288409703504043
absorber_margin,1000,48,3361,0.8952692650996728,0.8824046920821115
absorber_margin,1000,38,193,0.5284974093264249,0.4927536231884058
absorber_margin,1000,69,1866,0.0,0.0
absorber_margin,1000,104,1744,0.625,0.6075808249721293
absorber_margin,1000,47,618,0.6941747572815534,0.6422155688622755
absorber_margin,1000,66,1955,0.34322250639386187,0.2725426482534525
absorber_margin,1000,10,1004,0.6065737051792829,0.6598049837486457
absorber_margin,1000,109,393,0.0,0.0
absorber_margin,1000,26,807,0.04708798017348203,0.06026962727993656
