method,strategy,budget,replay_mode,replay_per_class,target_repeat,replay_distill_weight,distill_temperature,replay_samples,selected_collapse_labels,selected_absorber_preds,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count,head_train_samples,selected_mean_proto_distance
static,,0,stable_absorber,5,2,0.5,2.0,150,0,0,0.7537939389176023,0.6127626453412374,0.007904559759935592,0.03035929786335909,27326,0.9354659712010654,0.8840905605240792,144172,11,8,0.7537939389176023,0.6127626453412374,0.007904559759935592,0.03035929786335909,27326,0.9354659712010654,0.8840905605240792,144172,11,8,,
active_head_ft,margin,1000,stable_absorber,5,2,0.5,2.0,150,47,135,0.8071188878779697,0.6639073942239239,0.6107261996407493,0.31382456964621924,27279,0.9426400693842151,0.8947521132952065,144125,7,2,0.8072109967360147,0.6642401180992363,0.6112859547683525,0.3144577019692985,27326,0.9426448963737758,0.8947957970221955,144172,7,2,2150,0.1862000674009323
