strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
random,0,56,12137,0.00032957073411881023,0.0006555764975825617,12137,0.00032957073411881023,0.0006555764975825617
random,0,163,1741,0.08385985066053991,0.028009592326139088,1741,0.08385985066053991,0.028009592326139088
random,0,174,1507,0.0,0.0,1507,0.0,0.0
random,0,48,3361,0.0017851829812555787,0.0034944670937682005,3361,0.0017851829812555787,0.0034944670937682005
random,0,38,193,0.06735751295336788,0.057777777777777775,193,0.06735751295336788,0.057777777777777775
random,0,69,1866,0.006430868167202572,0.009681323114158934,1866,0.006430868167202572,0.009681323114158934
random,0,104,1744,0.029243119266055047,0.04301982285955293,1744,0.029243119266055047,0.04301982285955293
random,0,47,618,0.0016181229773462784,0.0027063599458728013,618,0.0016181229773462784,0.0027063599458728013
random,0,66,1955,0.001534526854219949,0.002569593147751606,1955,0.001534526854219949,0.002569593147751606
random,0,10,1004,0.39143426294820716,0.30406189555125723,1004,0.39143426294820716,0.30406189555125723
random,0,109,393,0.0,0.0,393,0.0,0.0
random,0,26,807,0.0037174721189591076,0.006211180124223602,807,0.0037174721189591076,0.006211180124223602
