method,confidence_threshold,class_id,silver_true_count,silver_pseudo_count,silver_class_accuracy,holdout_support,holdout_recall,holdout_f1,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
self_evolving+replay+kd,0.95,104,25,11,0.0,342,0.0,0.0,1719,0.0005817335660267597,0.001005530417295123,1744,0.0005733944954128441,0.0009905894006934125
self_evolving+replay+kd,0.95,47,44,1,0.0,125,0.0,0.0,574,0.0017421602787456446,0.003278688524590164,618,0.003236245954692557,0.0060790273556231
self_evolving+replay+kd,0.95,66,210,15,0.0,388,0.0,0.0,1745,0.0,0.0,1955,0.0,0.0
self_evolving+replay+kd,0.95,10,102,4,0.5,194,0.010309278350515464,0.02,902,0.011086474501108648,0.021344717182497332,1004,0.0099601593625498,0.019230769230769232
self_evolving+replay+kd,0.95,109,17,3,0.0,66,0.0,0.0,376,0.0,0.0,393,0.0,0.0
self_evolving+replay+kd,0.95,26,67,11,0.09090909090909091,168,0.011904761904761904,0.017316017316017316,740,0.012162162162162163,0.01717557251908397,807,0.011152416356877323,0.015915119363395226
self_evolving+replay+kd,0.99,56,141,0,,2342,0.0004269854824935952,0.0008532423208191126,11996,0.00016672224074691563,0.0003331667499583542,12137,0.00016478536705940512,0.00032927230819888045
self_evolving+replay+kd,0.99,163,6,0,,350,0.014285714285714285,0.024630541871921183,1735,0.009798270893371758,0.016923842707814832,1741,0.009764503159103963,0.016865079365079364
self_evolving+replay+kd,0.99,174,7,1,0.0,314,0.0,0.0,1500,0.0,0.0,1507,0.0,0.0
self_evolving+replay+kd,0.99,48,126,1,0.0,671,0.0014903129657228018,0.0029239766081871343,3235,0.0018547140649149924,0.0036068530207394047,3361,0.0017851829812555787,0.003474232773595831
self_evolving+replay+kd,0.99,38,5,6,0.8333333333333334,42,0.023809523809523808,0.0392156862745098,188,0.015957446808510637,0.02727272727272727,193,0.04145077720207254,0.06866952789699571
self_evolving+replay+kd,0.99,69,1,1,0.0,392,0.002551020408163265,0.004705882352941176,1865,0.006434316353887399,0.011450381679389313,1866,0.006430868167202572,0.011428571428571429
self_evolving+replay+kd,0.99,104,7,5,0.0,342,0.0,0.0,1737,0.0005757052389176742,0.0010851871947911015,1744,0.0005733944954128441,0.0010799136069114472
self_evolving+replay+kd,0.99,47,14,0,,125,0.0,0.0,604,0.0,0.0,618,0.0,0.0
self_evolving+replay+kd,0.99,66,89,0,,388,0.0,0.0,1866,0.0,0.0,1955,0.0,0.0
self_evolving+replay+kd,0.99,10,20,0,,194,0.005154639175257732,0.008620689655172414,984,0.008130081300813009,0.013366750208855471,1004,0.00796812749003984,0.013125512715340444
self_evolving+replay+kd,0.99,109,1,1,0.0,66,0.0,0.0,392,0.0,0.0,393,0.0,0.0
self_evolving+replay+kd,0.99,26,17,0,,168,0.0,0.0,790,0.0,0.0,807,0.0,0.0
self_evolving+replay+kd,0.997,56,28,0,,2342,0.0,0.0,12109,0.0,0.0,12137,0.0,0.0
self_evolving+replay+kd,0.997,163,0,0,,350,0.014285714285714285,0.0234192037470726,1741,0.010913268236645606,0.017832003754106054,1741,0.010913268236645606,0.017781937295273748
self_evolving+replay+kd,0.997,174,1,0,,314,0.0,0.0,1506,0.0,0.0,1507,0.0,0.0
self_evolving+replay+kd,0.997,48,12,0,,671,0.0,0.0,3349,0.0,0.0,3361,0.0,0.0
self_evolving+replay+kd,0.997,38,1,1,1.0,42,0.023809523809523808,0.044444444444444446,192,0.036458333333333336,0.06278026905829596,193,0.03626943005181347,0.0625
self_evolving+replay+kd,0.997,69,0,0,,392,0.002551020408163265,0.0024271844660194173,1866,0.005894962486602358,0.005585173902005585,1866,0.005894962486602358,0.0055
self_evolving+replay+kd,0.997,104,2,0,,342,0.005847953216374269,0.009302325581395349,1742,0.010332950631458095,0.016643550624133148,1744,0.010321100917431193,0.016544117647058824
self_evolving+replay+kd,0.997,47,5,0,,125,0.0,0.0,613,0.0,0.0,618,0.0,0.0
self_evolving+replay+kd,0.997,66,42,0,,388,0.0,0.0,1913,0.0,0.0,1955,0.0,0.0
self_evolving+replay+kd,0.997,10,8,0,,194,0.05154639175257732,0.06451612903225806,996,0.03714859437751004,0.045820433436532505,1004,0.036852589641434265,0.04553846153846154
self_evolving+replay+kd,0.997,109,0,0,,66,0.0,0.0,393,0.0,0.0,393,0.0,0.0
self_evolving+replay+kd,0.997,26,6,0,,168,0.005952380952380952,0.009174311926605505,801,0.004993757802746567,0.007582938388625593,807,0.004956629491945477,0.007540056550424128
