method,strategy,budget,confidence_threshold,silver_samples,silver_collapse_true_count,silver_collapse_pseudo_count,silver_correct_rate,replay_samples,ft_depth,holdout_overall_accuracy,holdout_overall_macro_f1,holdout_bad_accuracy,holdout_bad_macro_f1,holdout_bad_support,holdout_stable_accuracy,holdout_stable_macro_f1,holdout_stable_support,holdout_collapsed_count,holdout_severe_collapsed_count,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count
static,,0,,0,0,0,,890,,0.7525779818247086,0.6323503119704792,0.008342602892102336,0.02942768164930751,5394,0.9405118906478834,0.9028386274849826,28678,12,8,0.7525779818247086,0.6323503119704792,0.008342602892102336,0.02942768164930751,5394,0.9405118906478834,0.9028386274849826,28678,12,8,0.7519431632771048,0.6286470835004149,0.006916489789943643,0.027576567124341363,27326,0.9412229836584081,0.9027706369575663,144172,12,8
self_evolving+replay+kd,confidence>=0.9,0,0.9,628901,4445,169,0.9444,890,full,0.7329932551153432,0.5868509062812534,0.002039302929180571,0.011878211394340428,5394,0.9342353023223376,0.868232057099741,28678,12,10,0.5536302727241303,0.4525355155370033,0.0019666972597351512,0.008598847728733441,22881,0.8118434274230383,0.7203165084478772,43788,12,10,0.7333893075197112,0.5875239535235847,0.0021225206762790017,0.010130832519602758,27326,0.9356463113503315,0.8693134187285969,144172,12,10
self_evolving+replay+kd,confidence>=0.95,0,0.95,551127,2452,79,0.9663,890,full,0.7173232065597309,0.5708123319284429,0.0025954764553207266,0.01267965764626607,5394,0.9343399121277635,0.860406665327192,28678,12,9,0.548360190751999,0.45130033936771535,0.0019297258181233416,0.007329289036983311,24874,0.8230855740721807,0.7310457359349962,48905,12,9,0.7178961464720014,0.5728221446745194,0.002012735124057674,0.009484832577359896,27326,0.9356740559886801,0.8626588144079014,144172,12,10
self_evolving+replay+kd,confidence>=0.99,0,0.99,392870,434,15,0.9900,890,full,0.6694326361729864,0.5214596646066857,0.0018539117538005192,0.006745834923629236,5394,0.9032359299811702,0.7949129993464525,28678,12,10,0.5393272919378433,0.42936340463289263,0.0018221032277257177,0.006169909069522979,26892,0.7789096149751887,0.6561982013505462,61061,12,11,0.6701765151761335,0.5222325217896931,0.001976139939983898,0.00958100917455776,27326,0.9037538495685709,0.7958462207622157,144172,12,11
self_evolving+replay+kd,confidence>=0.997,0,0.997,299243,105,1,0.9938,890,full,0.6228721494832701,0.47968208520076033,0.0037078235076010383,0.012773633266482948,5394,0.8908919729409304,0.742379317720169,28678,12,9,0.5181330604129354,0.40942263803082446,0.0035266889533815803,0.013020364096974905,27221,0.7817792680316759,0.6091350255784457,70085,12,8,0.6225611742185215,0.47951256326162955,0.0035131376710824855,0.012950381085934855,27326,0.8921149737813168,0.7389314615603712,144172,12,8
