method,strategy,budget,replay_mode,replay_per_class,target_repeat,replay_distill_weight,distill_temperature,replay_samples,selected_collapse_labels,selected_absorber_preds,overall_accuracy,overall_macro_f1,bad_accuracy,bad_macro_f1,bad_support,stable_accuracy,stable_macro_f1,stable_support,collapsed_count,severe_collapsed_count,head_train_samples,selected_mean_proto_distance
static,,0,stable_absorber,5,1,0.5,2.0,150,0,0,0.7974069492128725,0.6703989586068294,0.05577106052843446,0.05466878357033141,27326,0.9516965846350193,0.9122844089824961,144172,10,6,,
active_head_ft,margin,200,stable_absorber,5,1,0.5,2.0,150,13,21,0.8296923661739578,0.7031168124407021,0.45919636975773986,0.17184176696360698,27326,0.960325167161446,0.9007183018961683,144172,9,3,350,0.40662476420402527
active_head_ft,margin,500,stable_absorber,5,1,0.5,2.0,150,35,49,0.845016244353774,0.7383043536511811,0.6092732196442948,0.37388609146481017,27326,0.965749243958605,0.9149573580178737,144172,6,3,650,0.40428900718688965
active_head_ft,margin,1000,stable_absorber,5,1,0.5,2.0,150,67,114,0.8550379412784938,0.7577546614237881,0.6456854277977018,0.4430491340745417,27326,0.9645839691479622,0.9277251342836934,144172,4,1,1150,0.4064640998840332
