method,strategy,budget,confidence_threshold,silver_samples,silver_collapse_true_count,silver_collapse_pseudo_count,silver_correct_rate,replay_samples,ft_depth,holdout_overall_accuracy,holdout_overall_macro_f1,holdout_bad_accuracy,holdout_bad_macro_f1,holdout_bad_support,holdout_stable_accuracy,holdout_stable_macro_f1,holdout_stable_support,holdout_collapsed_count,holdout_severe_collapsed_count,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count
static,,0,,0,0,0,,0,,0.7520829790851896,0.6289528629976755,0.006418485237483954,0.02865457846400303,5453,0.9405557268647,0.900279673336499,29187,12,7,0.7520829790851896,0.6289528629976755,0.006418485237483954,0.02865457846400303,5453,0.9405557268647,0.900279673336499,29187,12,7,0.7519431632771048,0.6286470835004149,0.006916489789943643,0.027576567124341363,27326,0.9412229836584081,0.9027706369575663,144172,12,8
self_evolving,confidence>=0.9,0,0.9,628324,4445,159,0.9446,0,head,0.7587560694515294,0.6224255668191785,0.003484320557491289,0.019579020013802625,5453,0.9445986226744784,0.8928787281262821,29187,12,9,0.5899899986329067,0.499257090209606,0.004283029587867663,0.020743723892798178,22881,0.838748984565394,0.7664362315905506,44316,12,9,0.7583623091694635,0.6221828445402541,0.004501207641074435,0.023015554880513555,27326,0.9449477013567128,0.8934705362572014,144172,12,9
self_evolving,confidence>=0.95,0,0.95,550647,2458,72,0.9665,0,head,0.7621833021594967,0.6222734806670291,0.0036677058499908306,0.019764333201364684,5453,0.9482989001952924,0.8865084651387907,29187,12,10,0.6163048064800889,0.5107679679137165,0.004825478526620556,0.02132389693727837,24868,0.8567466342747242,0.7622766030847777,49395,12,9,0.7620177610980412,0.6198948392245994,0.004867159481812194,0.023316866370695948,27326,0.9482076963626779,0.8836106017509939,144172,12,9
self_evolving,confidence>=0.99,0,0.99,392318,409,12,0.9902,0,head,0.7526800052901056,0.5940382757696484,0.0012836970474967907,0.011022927689594356,5453,0.946585808750471,0.861912299886817,29187,12,10,0.6520569635550552,0.5172699559993522,0.0015975034364899506,0.011007406019538637,26917,0.8756667100299207,0.7552841463374625,61496,12,10,0.7523066680068227,0.5932435694196684,0.001683378467393691,0.012677049373716517,27326,0.9463973587104292,0.8592821950251135,144172,12,10
self_evolving,confidence>=0.997,0,0.997,298570,95,1,0.9939,0,head,0.7384571784843847,0.5735437047765106,0.0018338529249954153,0.012808404995904995,5453,0.9467913797238496,0.8383596202643788,29187,12,10,0.6637564301879942,0.5181449954916086,0.0024604311262898903,0.015059350852671525,27231,0.8931362675706728,0.746130022351948,70501,12,10,0.7382554342445639,0.5731354010650618,0.0024884725170167604,0.015574109762197861,27326,0.9475695696806592,0.8366741747535587,144172,12,10
