method,confidence_threshold,class_id,silver_true_count,silver_pseudo_count,silver_class_accuracy,holdout_support,holdout_recall,holdout_f1,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
self_evolving,0.99,10,23,0,,202,0.019801980198019802,0.037037037037037035,981,0.021406727828746176,0.040501446480231434,1004,0.02091633466135458,0.03962264150943396
self_evolving,0.99,109,1,1,0.0,74,0.0,0.0,392,0.0,0.0,393,0.0,0.0
self_evolving,0.99,26,18,0,,150,0.0,0.0,789,0.0038022813688212928,0.007425742574257425,807,0.0037174721189591076,0.007263922518159807
self_evolving,0.997,56,26,0,,2442,0.0,0.0,12111,0.000412847824291966,0.0008229098090849243,12137,0.00041196341764851283,0.0008211528986697323
self_evolving,0.997,163,0,0,,347,0.0,0.0,1741,0.0,0.0,1741,0.0,0.0
self_evolving,0.997,174,0,0,,294,0.0,0.0,1507,0.0,0.0,1507,0.0,0.0
self_evolving,0.997,48,11,0,,660,0.0,0.0,3350,0.00029850746268656717,0.0005922416345869114,3361,0.0002975304968759298,0.0005903187721369539
self_evolving,0.997,38,1,1,1.0,41,0.07317073170731707,0.09375,192,0.0625,0.0898876404494382,193,0.06735751295336788,0.09665427509293681
self_evolving,0.997,69,0,0,,377,0.0,0.0,1866,0.0,0.0,1866,0.0,0.0
self_evolving,0.997,104,3,0,,362,0.0027624309392265192,0.005405405405405406,1741,0.0005743825387708214,0.0011261261261261261,1744,0.0005733944954128441,0.0011242270938729624
self_evolving,0.997,47,3,0,,125,0.0,0.0,615,0.0,0.0,618,0.0,0.0
self_evolving,0.997,66,37,0,,379,0.0,0.0,1918,0.0005213764337851929,0.0009354536950420954,1955,0.0005115089514066496,0.0009195402298850574
self_evolving,0.997,10,7,0,,202,0.0297029702970297,0.05454545454545454,997,0.04312938816449348,0.07796917497733455,1004,0.04282868525896414,0.07747747747747748
self_evolving,0.997,109,0,0,,74,0.0,0.0,393,0.0,0.0,393,0.0,0.0
self_evolving,0.997,26,7,0,,150,0.0,0.0,800,0.005,0.009378663540445486,807,0.004956629491945477,0.009302325581395349
