strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
random,500,21,639,0.001564945226917058,0.003105590062111801,640,0.0015625,0.0031007751937984496
random,500,23,361,0.019390581717451522,0.035623409669211195,361,0.019390581717451522,0.035623409669211195
random,500,25,990,0.03737373737373737,0.06788990825688074,992,0.037298387096774195,0.06776556776556776
random,1000,21,639,0.0,0.0,640,0.0,0.0
random,1000,23,361,0.008310249307479225,0.0158311345646438,361,0.008310249307479225,0.0158311345646438
random,1000,25,989,0.06673407482305359,0.10714285714285714,992,0.06854838709677419,0.1099434114793856
margin,500,21,640,0.0,0.0,640,0.0,0.0
margin,500,23,361,0.013850415512465374,0.025252525252525252,361,0.013850415512465374,0.025252525252525252
margin,500,25,990,0.01717171717171717,0.03235014272121789,992,0.017137096774193547,0.032288698955365625
margin,1000,21,639,0.0,0.0,640,0.0,0.0
margin,1000,23,361,0.013850415512465374,0.02610966057441253,361,0.013850415512465374,0.02610966057441253
margin,1000,25,986,0.06592292089249494,0.11839708561020036,992,0.06653225806451613,0.11945701357466064
badge,500,21,640,0.0,0.0,640,0.0,0.0
badge,500,23,360,0.016666666666666666,0.03015075376884422,361,0.019390581717451522,0.035
badge,500,25,989,0.03134479271991911,0.05805243445692884,992,0.03125,0.05788982259570495
badge,1000,21,640,0.0,0.0,640,0.0,0.0
badge,1000,23,358,0.055865921787709494,0.09237875288683603,361,0.05817174515235457,0.09610983981693363
badge,1000,25,989,0.01820020222446916,0.03464870067372473,992,0.019153225806451613,0.0364333652924257
