strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
badge,1000,56,12125,0.8010721649484536,0.822996102355533,12137,0.8012688473263574,0.8231758930082952
badge,1000,163,1733,0.3993075591459896,0.3479135243841126,1741,0.39977024698449165,0.3487847657228765
badge,1000,174,1505,0.0,0.0,1507,0.0,0.0
badge,1000,48,3354,0.8196183661299941,0.8432515337423313,3361,0.8196965188931865,0.8434103780805143
badge,1000,38,192,0.18229166666666666,0.21212121212121213,193,0.18134715025906736,0.21148036253776434
badge,1000,69,1863,0.016639828234031134,0.025040387722132473,1866,0.017684887459807074,0.026602176541717048
badge,1000,104,1743,0.3757888697647734,0.46652421652421655,1744,0.3761467889908257,0.4669039145907473
badge,1000,47,615,0.424390243902439,0.5272727272727272,618,0.4255663430420712,0.5281124497991968
badge,1000,66,1949,0.1883016931759877,0.19356540084388185,1955,0.189769820971867,0.1949553336836574
badge,1000,10,1000,0.625,0.5650994575045208,1004,0.6264940239043825,0.5666666666666667
badge,1000,109,392,0.0,0.0,393,0.0,0.0
badge,1000,26,801,0.352059925093633,0.19041188386225524,807,0.35687732342007433,0.1935483870967742
