strategy,budget,class_id,selected_count
badge,1000,0,1
badge,1000,1,4
badge,1000,2,10
badge,1000,3,1
badge,1000,5,1
badge,1000,6,3
badge,1000,8,1
badge,1000,9,5
badge,1000,10,4
badge,1000,11,7
badge,1000,12,1
badge,1000,13,1
badge,1000,14,15
badge,1000,16,3
badge,1000,17,1
badge,1000,18,19
badge,1000,19,19
badge,1000,21,2
badge,1000,22,1
badge,1000,23,6
badge,1000,24,6
badge,1000,25,19
badge,1000,26,6
badge,1000,27,3
badge,1000,28,13
badge,1000,29,31
badge,1000,32,3
badge,1000,34,2
badge,1000,35,1
badge,1000,38,1
badge,1000,40,2
badge,1000,41,1
badge,1000,42,3
badge,1000,43,2
badge,1000,46,6
badge,1000,47,3
badge,1000,48,7
badge,1000,49,13
badge,1000,50,6
badge,1000,51,5
badge,1000,52,1
badge,1000,53,7
badge,1000,54,5
badge,1000,55,2
badge,1000,56,12
badge,1000,57,1
badge,1000,60,16
badge,1000,61,4
badge,1000,62,1
badge,1000,63,7
badge,1000,64,1
badge,1000,65,1
badge,1000,66,6
badge,1000,67,5
badge,1000,69,3
badge,1000,70,2
badge,1000,71,22
badge,1000,72,7
badge,1000,73,4
badge,1000,74,3
badge,1000,75,7
badge,1000,77,16
badge,1000,78,9
badge,1000,79,6
badge,1000,80,2
badge,1000,82,20
badge,1000,83,12
badge,1000,84,1
badge,1000,85,1
badge,1000,86,13
badge,1000,87,2
badge,1000,90,3
badge,1000,92,2
badge,1000,93,7
badge,1000,96,26
badge,1000,97,10
badge,1000,98,1
badge,1000,99,10
badge,1000,100,4
badge,1000,101,31
badge,1000,102,5
badge,1000,103,1
badge,1000,104,1
badge,1000,105,6
badge,1000,108,2
badge,1000,109,1
badge,1000,110,9
badge,1000,111,2
badge,1000,115,9
badge,1000,116,3
badge,1000,117,70
badge,1000,118,1
badge,1000,119,1
badge,1000,122,19
badge,1000,123,2
badge,1000,124,19
badge,1000,125,1
badge,1000,126,3
badge,1000,127,5
badge,1000,128,2
badge,1000,129,23
badge,1000,130,4
badge,1000,131,6
badge,1000,132,2
badge,1000,133,7
badge,1000,135,2
badge,1000,136,12
badge,1000,137,4
badge,1000,138,13
badge,1000,139,1
badge,1000,140,20
badge,1000,141,1
badge,1000,142,14
badge,1000,143,5
badge,1000,144,1
badge,1000,146,4
badge,1000,147,2
badge,1000,148,4
badge,1000,149,33
badge,1000,150,1
badge,1000,152,1
badge,1000,153,55
badge,1000,154,4
badge,1000,155,8
badge,1000,156,11
badge,1000,157,1
badge,1000,158,6
badge,1000,159,2
badge,1000,160,2
badge,1000,161,1
badge,1000,163,8
badge,1000,164,2
badge,1000,166,3
badge,1000,168,6
badge,1000,170,4
badge,1000,171,5
badge,1000,172,6
badge,1000,173,3
badge,1000,174,2
badge,1000,175,13
badge,1000,176,4
badge,1000,177,1
