method,strategy,budget,replay_mode,replay_per_class,target_repeat,replay_distill_weight,distill_temperature,replay_samples,selected_collapse_labels,selected_absorber_preds,overall_accuracy,overall_macro_f1,bad_accuracy,bad_macro_f1,bad_support,stable_accuracy,stable_macro_f1,stable_support,collapsed_count,severe_collapsed_count,head_train_samples,selected_mean_proto_distance
active_head_ft,absorber_margin,1000,all,5,2,0.5,2.0,510,60,1000,0.7121961895156286,0.7192465749697273,0.3407665505226481,0.38748019017432644,1435,0.9414936502357,0.8947204339607049,1482181,0,0,2510,0.1514173001050949
active_head_ft,absorber_margin_balanced,1000,all,5,2,0.5,2.0,510,60,1000,0.7100552060738183,0.7186520011074058,0.3358885017421603,0.3859087269815853,1435,0.9424247106122666,0.8945818696883462,1482181,0,0,2510,0.1514173001050949
active_head_ft,absorber_random,500,all,5,2,0.5,2.0,510,11,500,0.7139386709496426,0.7168566260922371,0.28222996515679444,0.3403361344537815,1435,0.940456664874263,0.8935377750403557,1482181,0,0,1510,0.13114599883556366
active_head_ft,margin,200,all,5,2,0.5,2.0,510,0,1,0.7717736774970018,0.7323351288347217,0.18815331010452963,0.24861878453038674,1435,0.9342657880515268,0.8914917131625442,1482181,0,0,910,0.16869716346263885
active_head_ft,random,200,all,5,2,0.5,2.0,510,0,0,0.7716634953998974,0.7289006471879987,0.18745644599303135,0.24543795620437955,1435,0.9353925060434589,0.8925684421269027,1482181,0,0,910,0.13725094497203827
