strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,1000,56,12116,0.9532023770221195,0.9278913750853653,12137,0.9532833484386587,0.9280128333667536
margin,1000,163,1737,0.05008635578583765,0.062142857142857146,1741,0.05226881102814474,0.06479174083303667
margin,1000,174,1507,0.0,0.0,1507,0.0,0.0
margin,1000,48,3354,0.8807394156231365,0.9219725343320849,3361,0.880987801249628,0.922142634693242
margin,1000,38,193,0.05181347150259067,0.09389671361502347,193,0.05181347150259067,0.09389671361502347
margin,1000,69,1863,0.19162640901771336,0.18502202643171806,1866,0.19239013933547697,0.18581780538302278
margin,1000,104,1740,0.6706896551724137,0.6435070306038048,1744,0.6714449541284404,0.6442916093535076
margin,1000,47,616,0.8003246753246753,0.8306655433866892,618,0.8009708737864077,0.8312342569269522
margin,1000,66,1950,0.04358974358974359,0.04241516966067864,1955,0.04501278772378517,0.043824701195219126
margin,1000,10,1004,0.036852589641434265,0.07054337464251668,1004,0.036852589641434265,0.07054337464251668
margin,1000,109,392,0.0,0.0,393,0.0,0.0
margin,1000,26,807,0.028500619578686492,0.04307116104868914,807,0.028500619578686492,0.04307116104868914
