strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,1000,56,12125,0.6387628865979381,0.7406876105771529,12137,0.6391200461399028,0.7409848593399245
margin,1000,163,1738,0.039125431530494824,0.04987165383204987,1741,0.03963239517518667,0.05053094104723545
margin,1000,174,1503,0.10911510312707917,0.16977225672877846,1507,0.1108161911081619,0.17225373904074265
margin,1000,48,3357,0.17098599940422995,0.287215411558669,3361,0.1719726271942874,0.28863920099875157
margin,1000,38,190,0.45263157894736844,0.44559585492227977,193,0.46113989637305697,0.45408163265306123
margin,1000,69,1863,0.012345679012345678,0.017746913580246913,1866,0.012861736334405145,0.01848998459167951
margin,1000,104,1736,0.3675115207373272,0.4452198185624564,1744,0.3704128440366973,0.4482997918112422
margin,1000,47,618,0.014563106796116505,0.026239067055393587,618,0.014563106796116505,0.026239067055393587
margin,1000,66,1954,0.0010235414534288639,0.0017582417582417582,1955,0.0010230179028132991,0.0017574692442882249
margin,1000,10,1004,0.17031872509960158,0.2630769230769231,1004,0.17031872509960158,0.2630769230769231
margin,1000,109,393,0.0,0.0,393,0.0,0.0
margin,1000,26,806,0.02977667493796526,0.038492381716118684,807,0.02973977695167286,0.038461538461538464
