strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,1000,56,12125,0.772701030927835,0.7248742746615087,12137,0.7729257641921398,0.7251014492753624
margin,1000,163,1738,0.1892980437284235,0.2068531908204967,1741,0.19069500287191268,0.20834640727957326
margin,1000,174,1503,0.14238190286094476,0.1674491392801252,1507,0.14399469143994692,0.16920077972709552
margin,1000,48,3357,0.4837652666070897,0.5848037450486137,3361,0.4843796489140137,0.585400934915498
margin,1000,38,190,0.8736842105263158,0.2739273927392739,193,0.8756476683937824,0.277504105090312
margin,1000,69,1863,0.1111111111111111,0.1143646408839779,1866,0.1120042872454448,0.1153103448275862
margin,1000,104,1736,0.6866359447004609,0.6666666666666666,1744,0.6880733944954128,0.6681514476614699
margin,1000,47,618,0.0,0.0,618,0.0,0.0
margin,1000,66,1954,0.0015353121801432957,0.0026702269692923898,1955,0.001534526854219949,0.0026690391459074734
margin,1000,10,1004,0.008964143426294821,0.017475728155339806,1004,0.008964143426294821,0.017475728155339806
margin,1000,109,393,0.0,0.0,393,0.0,0.0
margin,1000,26,806,0.03970223325062035,0.05360134003350084,807,0.040892193308550186,0.05518394648829431
