strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
random,500,17,504,0.09126984126984126,0.14067278287461774,504,0.09126984126984126,0.14067278287461774
random,500,21,639,0.0,0.0,640,0.0,0.0
random,500,23,361,0.0332409972299169,0.0594059405940594,361,0.0332409972299169,0.0594059405940594
random,500,25,992,0.014112903225806451,0.027079303675048357,992,0.014112903225806451,0.027079303675048357
random,1000,17,504,0.08134920634920635,0.13666666666666666,504,0.08134920634920635,0.13666666666666666
random,1000,21,639,0.0,0.0,640,0.0,0.0
random,1000,23,361,0.019390581717451522,0.03655352480417755,361,0.019390581717451522,0.03655352480417755
random,1000,25,992,0.006048387096774193,0.012012012012012012,992,0.006048387096774193,0.012012012012012012
margin,500,17,504,0.08928571428571429,0.140625,504,0.08928571428571429,0.140625
margin,500,21,638,0.0,0.0,640,0.0,0.0
margin,500,23,359,0.11420612813370473,0.13921901528013583,361,0.11357340720221606,0.13874788494077833
margin,500,25,991,0.011099899091826439,0.021526418786692758,992,0.011088709677419355,0.021505376344086023
margin,1000,17,502,0.07370517928286853,0.11044776119402985,504,0.07539682539682539,0.11292719167904904
margin,1000,21,638,0.0,0.0,640,0.0,0.0
margin,1000,23,358,0.1340782122905028,0.1605351170568562,361,0.13850415512465375,0.16583747927031509
margin,1000,25,991,0.005045408678102927,0.01,992,0.005040322580645161,0.00999000999000999
badge,500,17,501,0.14171656686626746,0.161547212741752,504,0.14285714285714285,0.16308040770101925
badge,500,21,639,0.0,0.0,640,0.0,0.0
badge,500,23,360,0.1111111111111111,0.13651877133105803,361,0.11080332409972299,0.1362862010221465
badge,500,25,991,0.06760847628657922,0.11482433590402742,992,0.06754032258064516,0.11472602739726027
badge,1000,17,500,0.118,0.15945945945945947,504,0.12103174603174603,0.16353887399463807
badge,1000,21,639,0.0,0.0,640,0.0,0.0
badge,1000,23,360,0.08055555555555556,0.12008281573498965,361,0.08033240997229917,0.11983471074380166
badge,1000,25,991,0.012108980827447022,0.023692003948667325,992,0.012096774193548387,0.023668639053254437
