strategy,budget,class_id,support,recall,f1
absorber_margin,1000,56,12137,0.7753975446980308,0.8079498626373627
absorber_margin,1000,163,1741,0.43251005169442847,0.44307149161518095
absorber_margin,1000,174,1507,0.2402123424021234,0.2575595873354678
absorber_margin,1000,48,3361,0.847664385599524,0.854913728432108
absorber_margin,1000,38,193,0.6373056994818653,0.4385026737967914
absorber_margin,1000,69,1866,0.006966773847802787,0.01157613535173642
absorber_margin,1000,104,1744,0.6267201834862385,0.6719950814632647
absorber_margin,1000,47,618,0.6957928802588996,0.5687830687830688
absorber_margin,1000,66,1955,0.3473145780051151,0.2656494522691706
absorber_margin,1000,10,1004,0.5786852589641435,0.6531759415401911
absorber_margin,1000,109,393,0.0,0.0
absorber_margin,1000,26,807,0.048327137546468404,0.05829596412556054
