method,strategy,budget,replay_mode,replay_per_class,target_repeat,replay_samples,selected_collapse_labels,selected_absorber_preds,overall_accuracy,overall_macro_f1,bad_accuracy,bad_macro_f1,bad_support,stable_accuracy,stable_macro_f1,stable_support,collapsed_count,severe_collapsed_count,head_train_samples,selected_mean_proto_distance
active_head_ft,absorber_margin,500,all,5,2,890,25,500,0.808707965693009,0.7152439562500025,0.6030729297496441,0.5584526662123886,23886,0.9322489333770922,0.8086060562831336,146256,0,0,1890,0.19627997279167175
active_head_ft,absorber_random,1000,all,5,2,890,36,1000,0.7890735262777665,0.6980010649914605,0.5677802897094533,0.5597706692750147,23886,0.9262252488786785,0.8088777142083126,146256,1,0,2890,0.17607122659683228
active_head_ft,margin,1000,all,5,2,890,38,119,0.8359159186529185,0.7349929406682462,0.6280247843925312,0.5450811758836752,23886,0.9353872661634395,0.8190913336107097,146256,0,0,2890,0.18704353272914886
active_head_ft,random,1000,all,5,2,890,18,116,0.8442426955569525,0.737642922076366,0.7052666834128778,0.5990124082715734,23886,0.9311207745323269,0.8188082149906319,146256,1,0,2890,0.1562509685754776
