strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,1000,56,12125,0.7774845360824743,0.7372907867980604,12137,0.7777045398368625,0.737537115174246
margin,1000,163,1738,0.16800920598388952,0.19350563286944997,1741,0.1694428489373923,0.19510582010582012
margin,1000,174,1503,0.1383898868928809,0.14637579169598874,1507,0.14001327140013273,0.14801823921431076
margin,1000,48,3357,0.5040214477211796,0.5908852802514405,3361,0.504611722701577,0.5914559721011334
margin,1000,38,190,0.8421052631578947,0.3047619047619048,193,0.844559585492228,0.3087121212121212
margin,1000,69,1863,0.09876543209876543,0.10093252879868349,1866,0.09967845659163987,0.1018898931799507
margin,1000,104,1736,0.7108294930875576,0.6726628509130553,1744,0.7121559633027523,0.6740841248303935
margin,1000,47,618,0.0,0.0,618,0.0,0.0
margin,1000,66,1954,0.0005117707267144319,0.0008695652173913044,1955,0.0005115089514066496,0.000869187309865276
margin,1000,10,1004,0.012948207171314742,0.025096525096525095,1004,0.012948207171314742,0.025096525096525095
margin,1000,109,393,0.0,0.0,393,0.0,0.0
margin,1000,26,806,0.03970223325062035,0.05027494108405342,807,0.040892193308550186,0.05176470588235294
