strategy,budget,class_id,selected_count
margin,200,2,1
margin,200,5,1
margin,200,9,1
margin,200,13,1
margin,200,14,1
margin,200,15,1
margin,200,18,1
margin,200,19,2
margin,200,20,1
margin,200,23,1
margin,200,25,3
margin,200,28,4
margin,200,29,4
margin,200,32,1
margin,200,45,1
margin,200,46,3
margin,200,49,2
margin,200,51,1
margin,200,52,1
margin,200,54,1
margin,200,55,1
margin,200,56,2
margin,200,60,4
margin,200,61,2
margin,200,62,1
margin,200,63,4
margin,200,67,2
margin,200,69,1
margin,200,71,10
margin,200,72,2
margin,200,74,3
margin,200,75,1
margin,200,76,1
margin,200,77,1
margin,200,78,1
margin,200,79,2
margin,200,80,1
margin,200,82,1
margin,200,83,1
margin,200,84,1
margin,200,86,2
margin,200,93,2
margin,200,96,2
margin,200,97,5
margin,200,100,9
margin,200,101,15
margin,200,104,1
margin,200,105,1
margin,200,108,1
margin,200,110,1
margin,200,111,1
margin,200,117,6
margin,200,119,1
margin,200,122,2
margin,200,123,4
margin,200,124,2
margin,200,126,1
margin,200,131,2
margin,200,132,1
margin,200,133,2
margin,200,136,2
margin,200,138,18
margin,200,140,6
margin,200,142,1
margin,200,143,1
margin,200,146,4
margin,200,148,1
margin,200,149,5
margin,200,153,4
margin,200,154,1
margin,200,155,3
margin,200,157,2
margin,200,158,2
margin,200,164,1
margin,200,166,2
margin,200,168,1
margin,200,170,1
margin,200,171,1
margin,200,172,3
margin,200,173,1
margin,200,174,1
margin,200,175,4
margin,500,1,1
margin,500,2,1
margin,500,5,2
margin,500,6,1
margin,500,9,1
margin,500,13,1
margin,500,14,2
margin,500,15,1
margin,500,17,1
margin,500,18,4
margin,500,19,9
margin,500,20,1
margin,500,23,2
margin,500,24,2
margin,500,25,9
margin,500,28,10
margin,500,29,11
margin,500,32,1
margin,500,41,2
margin,500,45,2
margin,500,46,6
margin,500,49,5
margin,500,51,1
margin,500,52,1
margin,500,53,1
margin,500,54,5
margin,500,55,6
margin,500,56,10
margin,500,60,9
margin,500,61,5
margin,500,62,1
margin,500,63,8
margin,500,64,1
margin,500,66,1
margin,500,67,6
margin,500,68,2
margin,500,69,1
margin,500,70,1
margin,500,71,22
margin,500,72,4
margin,500,74,6
margin,500,75,4
margin,500,76,1
margin,500,77,8
margin,500,78,8
margin,500,79,3
margin,500,80,2
margin,500,81,1
margin,500,82,4
margin,500,83,2
margin,500,84,1
margin,500,86,5
margin,500,91,1
margin,500,93,5
margin,500,94,1
margin,500,95,1
margin,500,96,5
margin,500,97,11
margin,500,100,13
margin,500,101,24
margin,500,102,1
margin,500,104,1
margin,500,105,5
margin,500,108,2
margin,500,110,3
margin,500,111,3
margin,500,115,1
margin,500,116,2
margin,500,117,18
margin,500,119,2
margin,500,122,9
margin,500,123,8
margin,500,124,4
margin,500,125,1
margin,500,126,1
margin,500,127,1
margin,500,129,2
margin,500,130,2
margin,500,131,3
margin,500,132,3
margin,500,133,3
margin,500,136,7
margin,500,138,36
margin,500,139,1
margin,500,140,12
margin,500,142,4
margin,500,143,3
margin,500,146,6
margin,500,148,1
margin,500,149,17
margin,500,150,2
margin,500,153,17
margin,500,154,1
margin,500,155,5
margin,500,156,1
margin,500,157,3
margin,500,158,3
margin,500,159,3
margin,500,163,1
margin,500,164,3
margin,500,166,6
margin,500,168,2
margin,500,170,1
margin,500,171,4
margin,500,172,4
margin,500,173,2
margin,500,174,1
margin,500,175,13
margin,1000,0,2
margin,1000,1,2
margin,1000,2,2
margin,1000,5,2
margin,1000,6,1
margin,1000,9,1
margin,1000,11,2
margin,1000,12,1
margin,1000,13,2
margin,1000,14,3
margin,1000,15,1
margin,1000,16,2
margin,1000,17,2
margin,1000,18,5
margin,1000,19,15
margin,1000,20,1
margin,1000,23,3
margin,1000,24,3
margin,1000,25,11
margin,1000,26,1
margin,1000,27,1
margin,1000,28,13
margin,1000,29,24
margin,1000,30,1
margin,1000,32,2
margin,1000,35,1
margin,1000,41,3
margin,1000,42,1
margin,1000,43,2
margin,1000,45,3
margin,1000,46,16
margin,1000,49,13
margin,1000,50,1
margin,1000,51,1
margin,1000,52,1
margin,1000,53,5
margin,1000,54,9
margin,1000,55,15
margin,1000,56,11
margin,1000,60,18
margin,1000,61,9
margin,1000,62,3
margin,1000,63,12
margin,1000,64,1
margin,1000,65,1
margin,1000,66,1
margin,1000,67,9
margin,1000,68,2
margin,1000,69,1
margin,1000,70,1
margin,1000,71,48
margin,1000,72,8
margin,1000,73,1
margin,1000,74,7
margin,1000,75,15
margin,1000,76,3
margin,1000,77,15
margin,1000,78,14
margin,1000,79,8
margin,1000,80,5
margin,1000,81,1
margin,1000,82,6
margin,1000,83,3
margin,1000,84,1
margin,1000,86,27
margin,1000,91,1
margin,1000,93,10
margin,1000,94,1
margin,1000,95,1
margin,1000,96,14
margin,1000,97,30
margin,1000,98,1
margin,1000,99,2
margin,1000,100,19
margin,1000,101,53
margin,1000,102,2
margin,1000,103,3
margin,1000,104,3
margin,1000,105,9
margin,1000,108,4
margin,1000,109,1
margin,1000,110,4
margin,1000,111,3
margin,1000,115,3
margin,1000,116,2
margin,1000,117,43
margin,1000,119,2
margin,1000,122,25
margin,1000,123,19
margin,1000,124,10
margin,1000,125,1
margin,1000,126,2
margin,1000,127,4
margin,1000,129,4
margin,1000,130,4
margin,1000,131,4
margin,1000,132,5
margin,1000,133,6
margin,1000,136,15
margin,1000,138,53
margin,1000,139,1
margin,1000,140,26
margin,1000,141,3
margin,1000,142,8
margin,1000,143,5
margin,1000,146,11
margin,1000,147,1
margin,1000,148,2
margin,1000,149,36
margin,1000,150,4
margin,1000,153,38
margin,1000,154,3
margin,1000,155,7
margin,1000,156,5
margin,1000,157,3
margin,1000,158,5
margin,1000,159,5
margin,1000,163,3
margin,1000,164,6
margin,1000,166,10
margin,1000,168,4
margin,1000,170,1
margin,1000,171,7
margin,1000,172,5
margin,1000,173,6
margin,1000,174,2
margin,1000,175,23
margin,1000,176,2
