strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,1000,56,12125,0.7528247422680412,0.7559733322290778,12137,0.7528219494108923,0.7560612329333884
margin,1000,163,1738,0.18642117376294592,0.19349059420722603,1741,0.1878230901780586,0.19493293591654248
margin,1000,174,1503,0.14238190286094476,0.1597611048898843,1507,0.14399469143994692,0.16151842203200595
margin,1000,48,3357,0.4387846291331546,0.5414445873920235,3361,0.4394525438857483,0.5421178197834465
margin,1000,38,190,0.8263157894736842,0.36941176470588233,193,0.8290155440414507,0.37383177570093457
margin,1000,69,1863,0.03166935050993022,0.042112776588151324,1866,0.03215434083601286,0.042765502494654314
margin,1000,104,1736,0.6889400921658986,0.6797385620915033,1744,0.6903669724770642,0.6811881188118812
margin,1000,47,618,0.0,0.0,618,0.0,0.0
margin,1000,66,1954,0.0015353121801432957,0.0025499362515937103,1955,0.001534526854219949,0.002548853016142736
margin,1000,10,1004,0.008964143426294821,0.01764705882352941,1004,0.008964143426294821,0.01764705882352941
margin,1000,109,393,0.0,0.0,393,0.0,0.0
margin,1000,26,806,0.04590570719602978,0.05547226386806597,807,0.04708798017348203,0.05688622754491018
