class_id,groups,support,precision,recall,f1,method,period
41,,2296,0.8539571491036292,0.850609756097561,0.8522801658302422,eata,M-2022-6
42,degraded_noncollapsed,801,0.7131681877444589,0.682896379525593,0.6977040816326531,eata,M-2022-6
43,,1363,0.8477905073649754,0.76008804108584,0.8015473887814313,eata,M-2022-6
44,stable,3176,0.9970703125,0.9644206549118388,0.9804737516005122,eata,M-2022-6
45,absorber,2692,0.9259718775847808,0.8317236255572066,0.876320939334638,eata,M-2022-6
46,absorber,6856,0.639298245614035,0.7972578763127188,0.7095936648059198,eata,M-2022-6
47,final_collapsed;gradual_collapsed,3041,0.9917573359709858,0.9891483064781322,0.9904511030622325,eata,M-2022-6
48,final_collapsed;abrupt_collapsed,4200,0.9940631678936119,0.9966666666666667,0.9953632148377125,eata,M-2022-6
49,,31293,0.907133666007595,0.9236570479020867,0.9153207929571221,eata,M-2022-6
50,degraded_noncollapsed,1548,0.45638766519823787,0.33462532299741604,0.3861349235929929,eata,M-2022-6
51,,19779,0.9174919109716639,0.9462055715658021,0.931627548099659,eata,M-2022-6
52,,1768,0.8766881972988844,0.8444570135746606,0.8602708153269951,eata,M-2022-6
53,,8195,0.9326911352274113,0.9333740085417938,0.9330324469382776,eata,M-2022-6
54,degraded_noncollapsed,6852,0.7628322639780019,0.48584354932866314,0.5936162624821684,eata,M-2022-6
55,degraded_noncollapsed,8613,0.9828932261768083,0.9939626146522699,0.9883969289384056,eata,M-2022-6
56,final_collapsed;abrupt_collapsed,7619,0.05176470588235294,0.002887518046987794,0.005469915464942815,eata,M-2022-6
57,stable,3297,0.9909145972138098,0.9924173491052471,0.9916654038490681,eata,M-2022-6
58,,2249,0.9973345179920036,0.9982214317474433,0.9977777777777778,eata,M-2022-6
59,stable,9004,0.9777119016249451,0.9890048867170147,0.9833259717314488,eata,M-2022-6
60,,24221,0.8637877614252517,0.920812518062838,0.8913890609700046,eata,M-2022-6
61,,13653,0.5609247770453665,0.8476525305793599,0.6751057313694035,eata,M-2022-6
62,stable,11912,0.9275002071422653,0.9397246474143721,0.9335724114924315,eata,M-2022-6
63,,10717,0.7487903225806452,0.6931044135485677,0.7198720744294229,eata,M-2022-6
64,stable,2776,0.865474060822898,0.8713976945244957,0.8684257763417699,eata,M-2022-6
65,,3266,0.9257907542579076,0.9320269442743417,0.9288983826670736,eata,M-2022-6
66,final_collapsed;abrupt_collapsed,5429,0.9149700598802395,0.7036286608951925,0.7955018742190754,eata,M-2022-6
67,,2236,0.7464788732394366,0.37924865831842575,0.5029655990510083,eata,M-2022-6
68,,4534,0.6381706528765352,0.8709748566387296,0.7366163029285581,eata,M-2022-6
69,final_collapsed;abrupt_collapsed,821,0.727015558698727,0.6260657734470159,0.6727748691099477,eata,M-2022-6
70,degraded_noncollapsed,2230,0.7547872340425532,0.636322869955157,0.6905109489051094,eata,M-2022-6
71,absorber,139240,0.8982406260762518,0.8803648376903189,0.8892129020090023,eata,M-2022-6
72,,16647,0.845562240277864,0.8189463567009071,0.8320415013732072,eata,M-2022-6
73,,26806,0.9775912435750471,0.9862344251287025,0.9818938141841074,eata,M-2022-6
74,,5766,0.7529787234042553,0.6137703780783905,0.6762851137015097,eata,M-2022-6
75,degraded_noncollapsed,25572,0.6592199077310219,0.9219849835757861,0.7687692583595546,eata,M-2022-6
76,stable,9751,0.9263195182430038,0.8045328684237514,0.8611416026344676,eata,M-2022-6
77,,70171,0.8710004196755474,0.857719000726796,0.8643086909070021,eata,M-2022-6
78,,48968,0.9648879065361541,0.9360602842672766,0.9502555119048853,eata,M-2022-6
79,,21424,0.7928197456993269,0.7916355489171023,0.7922272047832586,eata,M-2022-6
80,degraded_noncollapsed,3042,0.6505040806529044,0.44543063773833,0.5287804878048781,eata,M-2022-6
81,,6838,0.9600744132799084,0.981134834747002,0.9704903804426442,eata,M-2022-6
82,,67896,0.8757049195360139,0.843937787203959,0.8595279346578764,eata,M-2022-6
83,,24048,0.9464123524069028,0.9532601463739189,0.9498239071887301,eata,M-2022-6
84,,1686,0.9568302779420461,0.9596678529062871,0.9582469647616227,eata,M-2022-6
85,,2336,0.9579301640723601,0.9747431506849316,0.9662635264162953,eata,M-2022-6
86,,22524,0.8296357022083312,0.7188776416267093,0.7702956637568088,eata,M-2022-6
87,,11076,0.9664496292277085,0.9648790176959191,0.9656636848287702,eata,M-2022-6
88,,337,0.45605700712589076,0.56973293768546,0.5065963060686016,eata,M-2022-6
89,,843,0.8821192052980132,0.7900355871886121,0.8335419274092616,eata,M-2022-6
90,,5608,0.9115345355563117,0.9554208273894437,0.9329618666202333,eata,M-2022-6
91,,4241,0.8842509025270758,0.9240745107286017,0.9037242015450248,eata,M-2022-6
92,,808,0.9338842975206612,0.8391089108910891,0.8839634941329857,eata,M-2022-6
93,,32986,0.8960637839390893,0.7563814951797733,0.8203189215847444,eata,M-2022-6
94,stable,183,0.03129074315514994,0.39344262295081966,0.057971014492753624,eata,M-2022-6
95,,56638,0.9912646836089537,0.9937674352907941,0.9925144817005969,eata,M-2022-6
96,absorber;degraded_noncollapsed,51492,0.8705497430588931,0.9146080944612756,0.8920352306089592,eata,M-2022-6
97,,41985,0.9394352715960756,0.9350720495415029,0.9372485825126827,eata,M-2022-6
98,stable,61001,0.9907142973709548,0.9951968000524581,0.9929504898673515,eata,M-2022-6
99,stable,23763,0.9457940693351776,0.920759163405294,0.9331087276371622,eata,M-2022-6
100,,15577,0.9032618277990009,0.9866469795210888,0.9431148748159057,eata,M-2022-6
101,degraded_noncollapsed,55443,0.8807310035267714,0.14863914290352254,0.25435185185185183,eata,M-2022-6
102,,70466,0.8362582880353623,0.9933726903755002,0.908069611016339,eata,M-2022-6
103,degraded_noncollapsed,2444,0.8984830805134189,0.9451718494271686,0.9212362911266201,eata,M-2022-6
104,final_collapsed;gradual_collapsed,1990,0.6272066458982347,0.3035175879396985,0.4090755164239756,eata,M-2022-6
105,absorber;degraded_noncollapsed,1700,0.5895598771750256,0.6776470588235294,0.6305418719211823,eata,M-2022-6
106,,2934,0.9617855935069327,0.9693251533742331,0.9655406552368019,eata,M-2022-6
107,stable,2722,0.9015126050420168,0.9853049228508449,0.9415481832543444,eata,M-2022-6
108,,11821,0.9535409342039176,0.9636240588782675,0.9585559809820339,eata,M-2022-6
109,final_collapsed;abrupt_collapsed,1903,0.9371398638030383,0.9400945874934314,0.9386149003147953,eata,M-2022-6
110,,7677,0.835298363811357,0.9043897355737919,0.868472074551254,eata,M-2022-6
111,degraded_noncollapsed,2787,0.6968381897086174,0.4033010405453893,0.5109090909090909,eata,M-2022-6
112,degraded_noncollapsed,3386,0.5539048383858662,0.8148257531010041,0.6594956376239991,eata,M-2022-6
113,stable,3285,0.992635777845965,0.984779299847793,0.9886919315403423,eata,M-2022-6
114,,2637,0.5946745562130178,0.9908987485779295,0.743279761058171,eata,M-2022-6
115,,17247,0.8481640146878825,0.8035600394271467,0.8252597731265073,eata,M-2022-6
116,,3557,0.8482048574445618,0.9032892887264549,0.8748808713410483,eata,M-2022-6
117,,74656,0.6442687335271015,0.8283861980282897,0.7248178989375729,eata,M-2022-6
118,degraded_noncollapsed,3545,0.8160976825317717,0.923836389280677,0.8666313839640116,eata,M-2022-6
119,stable,2051,0.8687238493723849,0.8098488542174549,0.8382538480948776,eata,M-2022-6
120,,2075,0.8626956082786471,0.8236144578313253,0.8427021696252466,eata,M-2022-6
121,final_collapsed;gradual_collapsed,1807,0.9381107491856677,0.6375207526286663,0.7591433278418451,eata,M-2022-6
122,,55611,0.8950678950678951,0.8700077322831814,0.8823599142844116,eata,M-2022-6
123,degraded_noncollapsed,2588,0.9305418719211823,0.7299072642967542,0.8181030749242096,eata,M-2022-6
124,,31855,0.9214633221709736,0.915649034688432,0.9185469775937268,eata,M-2022-6
125,,4050,0.7401341752170482,0.9261728395061728,0.8227681509102873,eata,M-2022-6
126,,1935,0.9230769230769231,0.8806201550387597,0.9013488495107115,eata,M-2022-6
127,,6177,0.9086175037796069,0.8756677999028655,0.8918384171475681,eata,M-2022-6
128,stable,3281,0.9428942245295263,0.8857055775678147,0.9134056262769134,eata,M-2022-6
129,degraded_noncollapsed,31159,0.9194637223974763,0.9354279662376841,0.9273771456752414,eata,M-2022-6
130,stable,6776,0.851302156258751,0.89728453364817,0.8736887483833884,eata,M-2022-6
131,stable,37618,0.8972763414573919,0.9659471529586899,0.9303462843243935,eata,M-2022-6
132,stable,16527,0.9517838586768271,0.8313063471894476,0.8874749693172276,eata,M-2022-6
133,,49248,0.842702550769447,0.9740497076023392,0.9036280751987341,eata,M-2022-6
134,,9015,0.9109053497942387,0.982140876317249,0.9451828129170002,eata,M-2022-6
135,,3059,0.725635252492763,0.7374959136972867,0.7315175097276264,eata,M-2022-6
136,,21531,0.8495620375882303,0.927964330500209,0.887034118404404,eata,M-2022-6
137,degraded_noncollapsed,1475,0.8283582089552238,0.6772881355932203,0.7452443118239462,eata,M-2022-6
138,degraded_noncollapsed,40153,0.892640911969601,0.8775683012477274,0.8850404380368715,eata,M-2022-6
139,degraded_noncollapsed,1145,0.2800808897876643,0.24192139737991267,0.25960637300843487,eata,M-2022-6
140,,66733,0.8695124327402989,0.8693300166334497,0.8694212151185445,eata,M-2022-6
141,,2210,0.6622170632617528,0.516289592760181,0.5802186625985253,eata,M-2022-6
142,,50300,0.8602121122848365,0.8127037773359841,0.8357833616159964,eata,M-2022-6
143,degraded_noncollapsed,4291,0.7076345431789737,0.6588207876951759,0.6823557808351436,eata,M-2022-6
144,stable,3621,0.9726103968697597,0.9610604805302403,0.9668009445756355,eata,M-2022-6
145,stable,1317,0.9938176197836167,0.976461655277145,0.9850631941784757,eata,M-2022-6
146,,6106,0.957964245450153,0.9741238126433017,0.9659764514819326,eata,M-2022-6
147,degraded_noncollapsed,13,0.09210526315789473,0.5384615384615384,0.15730337078651685,eata,M-2022-6
148,,6482,0.9277678134681233,0.8778154890465906,0.9021006738010305,eata,M-2022-6
149,,53747,0.8271954170224879,0.8650715388765885,0.8457096084761948,eata,M-2022-6
150,degraded_noncollapsed,2103,0.8967551622418879,0.7227769852591536,0.8004212743549236,eata,M-2022-6
151,,2108,0.7762923351158645,0.8263757115749526,0.8005514705882353,eata,M-2022-6
152,degraded_noncollapsed,800,0.9468479604449939,0.9575,0.9521441889372281,eata,M-2022-6
153,,69891,0.8372411019505329,0.8935914495428596,0.8644989826003904,eata,M-2022-6
154,,2048,0.721120984278879,0.51513671875,0.6009683850754771,eata,M-2022-6
155,,7616,0.6922213911742707,0.7291228991596639,0.7101931193247218,eata,M-2022-6
156,absorber,29900,0.8369208660064357,0.8959531772575251,0.8654315204574456,eata,M-2022-6
157,,1384,0.6930111038536904,0.7666184971098265,0.727958833619211,eata,M-2022-6
158,,14360,0.9400914966233389,0.9015320334261838,0.9204080907184246,eata,M-2022-6
159,,2481,0.6338298894762133,0.5316404675534059,0.578255151249452,eata,M-2022-6
160,,2171,0.7716262975778547,0.7190234914785812,0.7443967572722937,eata,M-2022-6
161,,2306,0.9911465250110668,0.9709453599306158,0.9809419496166484,eata,M-2022-6
162,,288,0.45430809399477806,0.6041666666666666,0.518628912071535,eata,M-2022-6
163,final_collapsed;gradual_collapsed,2085,0.3726235741444867,0.09400479616306955,0.15013404825737264,eata,M-2022-6
164,,2477,0.2850833452058698,0.8078320549051272,0.42144060657118787,eata,M-2022-6
165,,5569,0.7773734700628515,0.8439576225534208,0.8092983211364615,eata,M-2022-6
166,degraded_noncollapsed,2330,0.7806731813246471,0.9257510729613734,0.8470449636756332,eata,M-2022-6
167,degraded_noncollapsed,330,0.48314606741573035,0.6515151515151515,0.5548387096774193,eata,M-2022-6
168,,5028,0.8188524590163935,0.7947494033412887,0.806620912394025,eata,M-2022-6
169,,3068,0.9811837153609305,0.9348109517601043,0.957436154231347,eata,M-2022-6
170,,2611,0.7390060779406507,0.791650708540789,0.7644230769230769,eata,M-2022-6
171,,5620,0.740041928721174,0.6909252669039145,0.7146406551946259,eata,M-2022-6
172,,6732,0.8489634748272458,0.8942364824717766,0.8710120813137524,eata,M-2022-6
173,degraded_noncollapsed,3237,0.9918813978115072,0.8680877355576151,0.9258649093904449,eata,M-2022-6
174,final_collapsed;abrupt_collapsed,3149,0.9885263535317318,0.8755160368370911,0.9285954866958572,eata,M-2022-6
175,,44968,0.7244031007751938,0.7792874933285893,0.7508436626206572,eata,M-2022-6
176,degraded_noncollapsed,2820,0.6688331785824823,0.7663120567375886,0.7142621054371179,eata,M-2022-6
177,,1722,0.9501011463250169,0.8182346109175378,0.8792511700468019,eata,M-2022-6
0,,627,0.8765243902439024,0.9170653907496013,0.8963367108339828,eata,M-2022-7
1,,5041,0.9332782482958066,0.8962507439000198,0.9143897996357013,eata,M-2022-7
2,absorber,4913,0.6685883997204752,0.7789537960512924,0.7195637867819874,eata,M-2022-7
3,,814,0.5688793718772306,0.9791154791154791,0.7196388261851016,eata,M-2022-7
4,,1306,0.8735150244584207,0.9571209800918836,0.9134088417975886,eata,M-2022-7
5,absorber,949,0.4427277570591369,0.8756585879873551,0.5881104033970276,eata,M-2022-7
6,degraded_noncollapsed,1455,0.17582831325301204,0.3209621993127148,0.2271953296035028,eata,M-2022-7
7,,13,0.7142857142857143,0.38461538461538464,0.5,eata,M-2022-7
8,stable,1238,0.8773656320968963,0.9361873990306947,0.9058225869480265,eata,M-2022-7
9,degraded_noncollapsed,1255,0.8313090418353576,0.49083665338645416,0.6172344689378757,eata,M-2022-7
10,final_collapsed;gradual_collapsed,1346,0.8383620689655172,0.8670133729569094,0.8524470416362309,eata,M-2022-7
11,degraded_noncollapsed,1290,0.6810810810810811,0.6837209302325581,0.6823984526112186,eata,M-2022-7
12,degraded_noncollapsed,1813,0.812790097988654,0.8692774407060121,0.8400852878464818,eata,M-2022-7
13,absorber,1115,0.4516792323509253,0.5910313901345291,0.5120435120435121,eata,M-2022-7
14,absorber;degraded_noncollapsed,4897,0.3927282104177411,0.31100673881968555,0.34712250712250714,eata,M-2022-7
15,stable,538,0.842911877394636,0.8178438661710037,0.8301886792452831,eata,M-2022-7
16,,949,0.335149863760218,0.12961011591148577,0.18693009118541035,eata,M-2022-7
17,,9274,0.9529867926814491,0.848069872762562,0.897472471044674,eata,M-2022-7
18,,12401,0.8660102115244347,0.9574227884847996,0.9094251464899851,eata,M-2022-7
19,degraded_noncollapsed,9918,0.8989148499364552,0.927102238354507,0.9127909862510547,eata,M-2022-7
20,,1273,0.8870326173428799,0.8758837391987431,0.8814229249011858,eata,M-2022-7
21,,1255,0.9441896024464832,0.9840637450199203,0.963714397190792,eata,M-2022-7
22,,449,0.7803347280334728,0.8307349665924276,0.8047464940668824,eata,M-2022-7
23,,5629,0.9239112014912727,0.9685556937289039,0.9457068516912402,eata,M-2022-7
24,degraded_noncollapsed,4214,0.9662921348314607,0.9591836734693877,0.962724782660474,eata,M-2022-7
25,,35008,0.9053725403493257,0.9357861060329068,0.9203281267558152,eata,M-2022-7
26,final_collapsed;abrupt_collapsed,952,0.6330532212885154,0.7121848739495799,0.6702916460701928,eata,M-2022-7
27,,15113,0.9649873862854522,0.8352411830874082,0.8954387458324466,eata,M-2022-7
28,degraded_noncollapsed,10579,0.8212163767959382,0.7185934398336327,0.7664851784633999,eata,M-2022-7
29,,19817,0.8462099125364432,0.7030327496593833,0.7680052920261293,eata,M-2022-7
30,,5745,0.9968231556653724,0.9831157528285466,0.9899220050828148,eata,M-2022-7
31,,5940,0.9781988931745765,0.981986531986532,0.9800890531798706,eata,M-2022-7
32,degraded_noncollapsed,2014,0.608843537414966,0.4443892750744787,0.5137772675086107,eata,M-2022-7
33,,273,0.6851851851851852,0.5421245421245421,0.6053169734151329,eata,M-2022-7
34,degraded_noncollapsed,802,0.9043583535108959,0.9314214463840399,0.9176904176904177,eata,M-2022-7
35,,3174,0.9850696748506967,0.9354127284183995,0.9595992243051067,eata,M-2022-7
36,degraded_noncollapsed,1292,0.9475409836065574,0.8947368421052632,0.9203821656050956,eata,M-2022-7
37,,939,0.981859410430839,0.9222577209797657,0.9511257550796266,eata,M-2022-7
38,final_collapsed;abrupt_collapsed,102,0.8333333333333334,0.4411764705882353,0.5769230769230769,eata,M-2022-7
39,,5963,0.956349919166517,0.8928391749119571,0.9235039028620988,eata,M-2022-7
40,degraded_noncollapsed,1205,0.9750692520775623,0.8763485477178423,0.9230769230769231,eata,M-2022-7
41,,1992,0.7918088737201365,0.5823293172690763,0.6711021116575066,eata,M-2022-7
42,degraded_noncollapsed,630,0.3333333333333333,0.2761904761904762,0.3020833333333333,eata,M-2022-7
43,,1330,0.7568569310600445,0.7676691729323308,0.7622247107129526,eata,M-2022-7
44,stable,1904,0.9845094664371773,0.9012605042016807,0.9410474362489718,eata,M-2022-7
45,absorber,1928,0.889087656529517,0.7733402489626556,0.8271844660194175,eata,M-2022-7
46,absorber,4182,0.6373276776246023,0.7185557149689143,0.6755085984039564,eata,M-2022-7
47,final_collapsed;gradual_collapsed,384,0.9654255319148937,0.9453125,0.9552631578947368,eata,M-2022-7
48,final_collapsed;abrupt_collapsed,4498,0.9537444933920705,0.09626500666963095,0.17487883683360259,eata,M-2022-7
49,,13761,0.8392366923334449,0.9108349683889252,0.8735712294396432,eata,M-2022-7
50,degraded_noncollapsed,2568,0.0935412026726058,0.016355140186915886,0.027842227378190254,eata,M-2022-7
51,,15397,0.8476119145013539,0.9555108137948951,0.8983330280271112,eata,M-2022-7
52,,1010,0.822139303482587,0.6544554455445545,0.7287761852260198,eata,M-2022-7
53,,4517,0.8588308457711443,0.9172016825326544,0.8870570602719194,eata,M-2022-7
54,degraded_noncollapsed,3357,0.38290741516547966,0.27226690497467976,0.31824512534818944,eata,M-2022-7
55,degraded_noncollapsed,5627,0.981970943462279,0.9969788519637462,0.9894179894179894,eata,M-2022-7
56,final_collapsed;abrupt_collapsed,8114,0.005893909626719057,0.0003697313285679073,0.0006958135219761104,eata,M-2022-7
57,stable,2449,0.9967064635652532,0.9885667619436505,0.992619926199262,eata,M-2022-7
58,,1749,0.9994275901545506,0.9982847341337907,0.9988558352402745,eata,M-2022-7
59,stable,5381,0.9704763629777214,0.9957257015424642,0.9829389102916896,eata,M-2022-7
60,,21024,0.8796855000914244,0.9153348554033486,0.8971561771561771,eata,M-2022-7
61,,12195,0.6036016007114273,0.8905289052890529,0.7195150230231556,eata,M-2022-7
62,stable,8933,0.9141006583138671,0.9637299899249973,0.9382594953953463,eata,M-2022-7
63,,8561,0.8002888655462185,0.7119495386053031,0.753538975088088,eata,M-2022-7
64,stable,16,0.0035842293906810036,0.0625,0.006779661016949152,eata,M-2022-7
65,,2044,0.9030082987551867,0.851761252446184,0.8766364551863042,eata,M-2022-7
66,final_collapsed;abrupt_collapsed,2587,0.8976535197204194,0.6950135291843834,0.7834422657952069,eata,M-2022-7
67,,1175,0.3799043062200957,0.33787234042553194,0.35765765765765767,eata,M-2022-7
68,,3493,0.5599390127692014,0.8411107930146007,0.6723112128146453,eata,M-2022-7
69,final_collapsed;abrupt_collapsed,605,0.7142857142857143,0.9338842975206612,0.8094555873925502,eata,M-2022-7
70,degraded_noncollapsed,1078,0.7429245283018868,0.5844155844155844,0.6542056074766355,eata,M-2022-7
71,absorber,78156,0.8675001925496136,0.8646808946210144,0.866088249240667,eata,M-2022-7
72,,7931,0.7600689740115778,0.7780859916782247,0.7689719626168224,eata,M-2022-7
73,,15014,0.9741130091984231,0.9874783535366991,0.9807501488390553,eata,M-2022-7
74,,3474,0.7082613204286208,0.5898100172711571,0.643631223496152,eata,M-2022-7
75,degraded_noncollapsed,16084,0.6815420789654159,0.8650211390201442,0.7623979396131295,eata,M-2022-7
76,stable,5019,0.8990568442518481,0.7027296274158199,0.788861552225453,eata,M-2022-7
77,,35082,0.854086059327002,0.8305683826463713,0.8421630682967716,eata,M-2022-7
78,,31608,0.9661395168332202,0.9451404707668944,0.9555246365686322,eata,M-2022-7
79,,10765,0.7845697879040474,0.7869019972131909,0.7857341619515815,eata,M-2022-7
80,degraded_noncollapsed,2151,0.6060100166944908,0.33751743375174337,0.43356225739026577,eata,M-2022-7
81,,3251,0.9623100303951367,0.9738541987080899,0.9680476991285736,eata,M-2022-7
82,,38594,0.8300510388204362,0.8343524900243561,0.8321962061301493,eata,M-2022-7
83,,21074,0.9276933863052115,0.9418240485906805,0.9347053144646683,eata,M-2022-7
84,,1135,0.9676573426573427,0.9753303964757709,0.9714787187362879,eata,M-2022-7
85,,1437,0.9598092643051771,0.9805149617258176,0.9700516351118761,eata,M-2022-7
86,,16760,0.8174612563586893,0.8245823389021479,0.8210063565615161,eata,M-2022-7
87,,9083,0.9712174680194089,0.9696135638005065,0.9704148531761335,eata,M-2022-7
88,,239,0.282560706401766,0.5355648535564853,0.3699421965317919,eata,M-2022-7
89,,552,0.910828025477707,0.7771739130434783,0.8387096774193549,eata,M-2022-7
90,,3605,0.8504113687359761,0.9461858529819694,0.8957457983193278,eata,M-2022-7
91,,2609,0.8128752501667779,0.9340743579915677,0.8692705546638131,eata,M-2022-7
92,,804,0.94579945799458,0.8681592039800995,0.9053177691309987,eata,M-2022-7
93,,24700,0.8898523235333966,0.7977327935222672,0.8412783126614436,eata,M-2022-7
94,stable,123,0.02108108108108108,0.3170731707317073,0.039533705017739486,eata,M-2022-7
95,,53160,0.9929135643826297,0.9883935289691498,0.9906483908067648,eata,M-2022-7
96,absorber;degraded_noncollapsed,37892,0.8219727752945957,0.8541644674337591,0.8377594864627013,eata,M-2022-7
97,,30023,0.9253760576621749,0.7868300969256903,0.8504977408147468,eata,M-2022-7
98,stable,48679,0.995022931534459,0.9938782637276854,0.9944502682370352,eata,M-2022-7
99,stable,18048,0.9045480653751762,0.9598293439716312,0.9313691228258825,eata,M-2022-7
100,,10947,0.8952004610191817,0.9933315063487713,0.9417164631506019,eata,M-2022-7
101,degraded_noncollapsed,44889,0.9239414532148458,0.15749961014947983,0.26912316096001215,eata,M-2022-7
102,,41479,0.7886501545624547,0.9964078208249958,0.8804388347446344,eata,M-2022-7
103,degraded_noncollapsed,1231,0.649379932356257,0.9358245329000813,0.7667221297836938,eata,M-2022-7
104,final_collapsed;gradual_collapsed,1719,0.41679160419790107,0.16172193135543922,0.2330259849119866,eata,M-2022-7
105,absorber;degraded_noncollapsed,1105,0.3545586107091172,0.665158371040724,0.46255506607929514,eata,M-2022-7
106,,2288,0.9384359400998337,0.986013986013986,0.9616368286445013,eata,M-2022-7
107,stable,2160,0.912258064516129,0.9819444444444444,0.945819397993311,eata,M-2022-7
108,,7204,0.9411280362289007,0.9519711271515825,0.9465185287419777,eata,M-2022-7
109,final_collapsed;abrupt_collapsed,1236,0.9307875894988067,0.9466019417475728,0.9386281588447654,eata,M-2022-7
110,,6102,0.8962379702537183,0.8393969190429368,0.8668866886688669,eata,M-2022-7
111,degraded_noncollapsed,1330,0.6056338028169014,0.42030075187969923,0.49622725255215266,eata,M-2022-7
112,degraded_noncollapsed,1780,0.7135678391959799,0.7179775280898877,0.7157658919070289,eata,M-2022-7
113,stable,2014,0.9920199501246882,0.9875868917576961,0.9897984573276934,eata,M-2022-7
114,,1939,0.7561934722768384,0.9917483238782878,0.85809906291834,eata,M-2022-7
115,,13745,0.8575278164116829,0.7177155329210622,0.7814170858251812,eata,M-2022-7
116,,3519,0.9122149328334895,0.8297811878374538,0.8690476190476191,eata,M-2022-7
117,,45039,0.5545698179465853,0.7994404849130753,0.6548629109262037,eata,M-2022-7
118,degraded_noncollapsed,1354,0.617011052378664,0.948301329394387,0.7475982532751092,eata,M-2022-7
119,stable,1430,0.9194484760522497,0.8860139860139861,0.9024216524216524,eata,M-2022-7
120,,1510,0.8428390367553865,0.8807947019867549,0.8613989637305699,eata,M-2022-7
121,final_collapsed;gradual_collapsed,7,0.0,0.0,0.0,eata,M-2022-7
122,,41710,0.9025371520531067,0.860537041476864,0.8810368315762344,eata,M-2022-7
123,degraded_noncollapsed,1121,0.8444244604316546,0.8376449598572703,0.8410210479175997,eata,M-2022-7
124,,20257,0.9073051867323089,0.9006763094239029,0.9039785958479909,eata,M-2022-7
125,,2871,0.6653316645807259,0.9258098223615465,0.7742499271773958,eata,M-2022-7
126,,1107,0.9150197628458498,0.8364950316169828,0.8739971684756961,eata,M-2022-7
127,,2163,0.8438274665344571,0.7868700878409616,0.8143540669856459,eata,M-2022-7
128,stable,2154,0.7044989775051125,0.9596100278551533,0.8125,eata,M-2022-7
129,degraded_noncollapsed,19427,0.8865778987267956,0.9391053688165955,0.9120859892513435,eata,M-2022-7
130,stable,4594,0.8140371925614877,0.8861558554636483,0.8485669619593539,eata,M-2022-7
131,stable,26165,0.9171771358149987,0.9670934454423848,0.9414741228559735,eata,M-2022-7
132,stable,10712,0.9374614910659272,0.8522218073188947,0.8928117359413202,eata,M-2022-7
133,,36135,0.8430980967734174,0.9696969696969697,0.9019769357495881,eata,M-2022-7
134,,6337,0.9230543318649046,0.9919520277733943,0.9562637864151518,eata,M-2022-7
135,,1882,0.6317553414327608,0.8012752391073327,0.7064886390255329,eata,M-2022-7
136,,14759,0.8653101411224154,0.8932176976759943,0.879042475161699,eata,M-2022-7
137,degraded_noncollapsed,1585,0.6523605150214592,0.19179810725552052,0.29644076060458313,eata,M-2022-7
138,degraded_noncollapsed,28132,0.8557972937118599,0.6879354471775914,0.7627399203878138,eata,M-2022-7
139,degraded_noncollapsed,1011,0.38003220611916266,0.2334322453016815,0.28921568627450983,eata,M-2022-7
140,,13811,0.6877755013348233,0.8021142567518644,0.7405575238986564,eata,M-2022-7
141,,1364,0.7216796875,0.5417888563049853,0.61892797319933,eata,M-2022-7
142,,23002,0.8331416478814924,0.7873228414920441,0.8095844788663135,eata,M-2022-7
143,degraded_noncollapsed,2408,0.6547567800258287,0.6316445182724253,0.6429930247305009,eata,M-2022-7
144,stable,3002,0.9946485907955762,0.9287141905396402,0.960551248923342,eata,M-2022-7
145,stable,1697,0.995872641509434,0.9952857984678845,0.995579133510168,eata,M-2022-7
146,,4786,0.9859120718970124,0.848098620977852,0.9118274738852072,eata,M-2022-7
147,degraded_noncollapsed,55,0.18811881188118812,0.34545454545454546,0.24358974358974358,eata,M-2022-7
148,,4632,0.9154037548066049,0.8737046632124352,0.8940682646636474,eata,M-2022-7
149,,32883,0.7130701439345802,0.7849344646169754,0.7472785176606833,eata,M-2022-7
150,degraded_noncollapsed,1436,0.8602251407129456,0.6385793871866295,0.7330135891286971,eata,M-2022-7
151,,1469,0.7505966587112172,0.8563648740639891,0.8,eata,M-2022-7
152,degraded_noncollapsed,336,0.9106145251396648,0.9702380952380952,0.9394812680115274,eata,M-2022-7
153,,39925,0.7982456140350878,0.8592861615529117,0.827641942993619,eata,M-2022-7
154,,1219,0.6693830034924331,0.4716981132075472,0.5534167468719923,eata,M-2022-7
155,,5019,0.5945431472081218,0.7467623032476589,0.6620153669522212,eata,M-2022-7
156,absorber,19602,0.795774647887324,0.8820018365472911,0.8366724738675958,eata,M-2022-7
157,,937,0.571912013536379,0.7214514407684098,0.6380368098159509,eata,M-2022-7
158,,5930,0.9056603773584906,0.8741989881956155,0.8896516217607688,eata,M-2022-7
159,,1512,0.6834016393442623,0.44113756613756616,0.5361736334405145,eata,M-2022-7
160,,1230,0.4608593290170689,0.6365853658536585,0.5346534653465347,eata,M-2022-7
161,,1512,0.9912087912087912,0.8948412698412699,0.940563086548488,eata,M-2022-7
162,,241,0.5045045045045045,0.46473029045643155,0.4838012958963283,eata,M-2022-7
163,final_collapsed;gradual_collapsed,1276,0.12,0.02821316614420063,0.04568527918781726,eata,M-2022-7
164,,1702,0.226554483890827,0.6486486486486487,0.3358174904942966,eata,M-2022-7
165,,5683,0.7707367336424523,0.7897237374626078,0.780114722753346,eata,M-2022-7
