class_id,reference_support,reference_recall,reference_f1,final_support,final_recall,final_f1,delta_final_recall_from_ref,delta_final_f1_from_ref,min_recall,first_collapse_period,first_collapse_recall,collapse_pattern,num_supported_periods,num_collapsed_periods,recall_slope_per_period,final_top_confusion_target,final_top_confusion_rate,first_collapse_top_confusion_target,first_collapse_top_confusion_rate
59,428197,0.9136262047608927,0.9242622017414437,444170,0.8634937073642974,0.8770431823794671,-0.05013249739659531,-0.04721901936197659,0.8634937073642974,,,not_collapsed,3,0,-0.025066248698297537,44,0.03673818582974987,,
97,12068,0.8657606894265827,0.8901384451544196,12176,0.8657194480946123,0.8912657478650545,-4.124133197036528e-05,0.001127302710634881,0.8657194480946123,,,not_collapsed,3,0,-2.0620665985185625e-05,91,0.0726018396846255,,
82,16267,0.8844285977746358,0.8366237315732853,19136,0.8675271739130435,0.8418783913991582,-0.016901423861592324,0.0052546598258729205,0.8675271739130435,,,not_collapsed,3,0,-0.008450711930795952,68,0.08413461538461539,,
13,52563,0.8665791526358846,0.7893528346518096,59133,0.8751458576429405,0.8043958093698511,0.00856670500705592,0.015042974718041502,0.8660827086667228,,,not_collapsed,3,0,0.00428335250352804,68,0.07659005969593966,,
55,388197,0.9285775005989227,0.9187731543726798,402980,0.8783537644548116,0.883522518081236,-0.05022373614411113,-0.03525063629144376,0.8783537644548116,,,not_collapsed,3,0,-0.025111868072055458,41,0.04665740235247407,,
81,2154,0.8662952646239555,0.8843601895734597,2502,0.8792965627498002,0.89449075015247,0.013001298125844718,0.010130560579010295,0.8591397849462366,,,not_collapsed,3,0,0.006500649062922439,91,0.025579536370903277,,
65,11102,0.8927220320662944,0.8777010272759476,11151,0.8913998744507219,0.8785575393318014,-0.0013221576155725279,0.0008565120558537975,0.8913998744507219,,,not_collapsed,3,0,-0.0006610788077862531,36,0.027620841180163214,,
28,204173,0.8947804068118703,0.9134066131858737,213159,0.8937506743792193,0.9118521975326369,-0.0010297324326510315,-0.0015544156532367737,0.8937506743792193,,,not_collapsed,3,0,-0.0005148662163254413,66,0.054156756224226985,,
86,1521,0.8921761998685076,0.9067824924824591,1581,0.8962681846932321,0.9062999680204669,0.004091984824724504,-0.00048252446199226195,0.8921761998685076,,,not_collapsed,3,0,0.0020459924123623187,91,0.04237824161922834,,
26,71308,0.9010910416783531,0.8708999728923827,77101,0.8986783569603507,0.8727453647722693,-0.002412684718002378,0.0018453918798865265,0.8807702499779172,,,not_collapsed,3,0,-0.0012063423590011168,29,0.08251514247545427,,
67,21207,0.8822087046729853,0.8971420351011796,22538,0.9004348211908776,0.9134446594949813,0.0182261165178923,0.0163026243938017,0.8822087046729853,,,not_collapsed,3,0,0.0091130582589462,91,0.04357085810630935,,
44,60235,0.8844027558728315,0.7393241274026785,62183,0.9016290626055353,0.5989733289887664,0.017226306732703867,-0.14035079841391207,0.8844027558728315,,,not_collapsed,3,0,0.008613153366351912,101,0.039335509705224904,,
43,87335,0.9277494704299536,0.7592119749818454,80607,0.9174637438435868,0.558404687476404,-0.010285726586366839,-0.2008072875054414,0.915102067564468,,,not_collapsed,3,0,-0.005142863293183374,41,0.03879315692185542,,
79,61185,0.9155675410639863,0.9187961292438904,54811,0.9206728576380654,0.9226339028604339,0.0051053165740790885,0.0038377736165434717,0.9155675410639863,,,not_collapsed,3,0,0.0025526582870395702,91,0.05555454197150207,,
45,9555,0.8906331763474621,0.8789960233434901,11427,0.9248271637350136,0.8465235501441846,0.03419398738755153,-0.032472473199305574,0.8906331763474621,,,not_collapsed,3,0,0.017096993693775868,61,0.025991073772643737,,
33,16264,0.9249877029021151,0.9154192527686503,16272,0.9257620452310718,0.9177810948304749,0.0007743423289566786,0.0023618420618245484,0.9249877029021151,,,not_collapsed,3,0,0.0003871711644784201,101,0.047750737463126844,,
57,215700,0.950324524802967,0.9137817283774506,225618,0.9289019493125549,0.8632472119533318,-0.021422575490412155,-0.05053451642411888,0.9289019493125549,,,not_collapsed,3,0,-0.010711287745205928,41,0.022702089372301854,,
63,2323,0.9018510546706845,0.8339968152866242,1900,0.9289473684210526,0.8487617215676846,0.02709631375036814,0.01476490628106042,0.9018510546706845,,,not_collapsed,3,0,0.013548156875184026,39,0.05368421052631579,,
29,209066,0.9305817301713335,0.9275271805849219,228257,0.9312047385184244,0.9302958683473389,0.0006230083470909475,0.0027686877624170103,0.9305817301713335,,,not_collapsed,3,0,0.000311504173545476,26,0.033129323525675006,,
36,27442,0.9543036221849719,0.9410496433512406,31677,0.936262903684061,0.9378616829522816,-0.018040718500910935,-0.0031879603989590777,0.936262903684061,,,not_collapsed,3,0,-0.009020359250455407,13,0.009849417558480917,,
32,177036,0.9359565286156488,0.9132788041800785,203569,0.9367831054826619,0.9215543195140457,0.0008265768670130402,0.008275515333967198,0.9356460463870441,,,not_collapsed,3,0,0.00041328843350646184,28,0.022488689338750006,,
46,3708,0.9687162891046386,0.9311730395333765,2764,0.9493487698986975,0.8630159513237954,-0.01936751920594104,-0.06815708820958111,0.9493487698986975,,,not_collapsed,3,0,-0.009683759602970403,89,0.015195369030390739,,
66,299004,0.9556995893031531,0.9528220414995315,295771,0.9533929966088629,0.948990889908226,-0.0023065926942902326,-0.003831151591305537,0.9532387774755444,,,not_collapsed,3,0,-0.0011532963471450669,28,0.02438372930408999,,
87,2408,0.9647009966777409,0.9637004770794441,2063,0.9554047503635482,0.9558680892337537,-0.00929624631419268,-0.007832387845690403,0.9554047503635482,,,not_collapsed,3,0,-0.00464812315709631,22,0.014057198254968492,,
14,67600,0.9598076923076924,0.9444877104364852,62313,0.9590775600596986,0.9342859152837814,-0.0007301322479937866,-0.010201795152703808,0.9552308788776773,,,not_collapsed,3,0,-0.0003650661239967132,4,0.011089178823038531,,
12,13102,0.9532895741108228,0.9613608374384236,13476,0.9623033541110122,0.9533191207821804,0.009013780000189375,-0.008041716656243203,0.9395062702105844,,,not_collapsed,3,0,0.004506890000094616,43,0.007494805580290888,,
93,18276,0.9553512803676953,0.9513690232938292,14910,0.9635814889336016,0.9578638575905061,0.008230208565906283,0.006494834296676855,0.9553512803676953,,,not_collapsed,3,0,0.004115104282953254,91,0.014084507042253521,,
17,167575,0.9632463076234522,0.9659006250205697,164831,0.9645333705431623,0.9647645661335688,0.0012870629197101469,-0.001136058887000968,0.9632463076234522,,,not_collapsed,3,0,0.0006435314598552042,68,0.007443988084765608,,
75,78996,0.9658463719682009,0.9595060237933549,80627,0.9697123792278021,0.9612358307310236,0.0038660072596011785,0.0017298069376686653,0.9658463719682009,,,not_collapsed,3,0,0.0019330036298005446,76,0.02919617497860518,,
39,15961,0.8396716997681849,0.8838328881854454,12781,0.97065957280338,0.9484346928634226,0.1309878730351951,0.06460180467797727,0.320098128293658,,,not_collapsed,3,0,0.06549393651759634,63,0.014709334167905484,,
89,225940,0.981831459679561,0.9726341819521082,230062,0.9715946136258922,0.9746448535375116,-0.010236846053668813,0.0020106715854034674,0.9715946136258922,,,not_collapsed,3,0,-0.005118423026834402,61,0.012153245646825638,,
91,270164,0.9762181489761774,0.965770918738202,271660,0.9783368917028639,0.9685077819522843,0.00211874272668644,0.0027368632140822857,0.9762181489761774,,,not_collapsed,3,0,0.0010593713633432456,79,0.008171979680482956,,
22,9948,0.9861278648974668,0.9743742550655542,10460,0.9840344168260038,0.9757322969001802,-0.0020934480714630554,0.001358041834625956,0.9811069395664285,,,not_collapsed,3,0,-0.001046724035731435,63,0.004493307839388145,,
27,23526,0.9959194083142056,0.9953271028037384,21567,0.9898919645755089,0.9920078063287022,-0.006027443738696681,-0.0033192964750361487,0.9888803680981595,,,not_collapsed,3,0,-0.0030137218693482653,66,0.004358510687624612,,
15,11642,0.9894348050163202,0.989052505044434,10887,0.9898962064847984,0.9902145449533698,0.0004614014684781731,0.001162039908935819,0.9894348050163202,,,not_collapsed,3,0,0.00023070073423910782,64,0.0025718747129604117,,
40,3361,0.9916691460874739,0.985511531638084,3157,0.9904973075704783,0.982560879811469,-0.0011718385169956491,-0.002950651826615025,0.9904973075704783,,,not_collapsed,3,0,-0.0005859192584977103,101,0.006968641114982578,,
5,64209,0.9995327757790964,0.9992604298848606,78062,0.999385104147985,0.999212300913859,-0.00014767163111140125,-4.812897100159308e-05,0.999385104147985,,,not_collapsed,3,0,-7.383581555562641e-05,17,0.00011529297225282468,,
