method,strategy,budget,confidence_threshold,silver_samples,silver_collapse_true_count,silver_collapse_pseudo_count,silver_correct_rate,replay_samples,ft_depth,holdout_overall_accuracy,holdout_overall_macro_f1,holdout_bad_accuracy,holdout_bad_macro_f1,holdout_bad_support,holdout_stable_accuracy,holdout_stable_macro_f1,holdout_stable_support,holdout_collapsed_count,holdout_severe_collapsed_count,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count
static,,0,,0,0,0,,0,,0.7520829790851896,0.6289528629976755,0.006418485237483954,0.02865457846400303,5453,0.9405557268647,0.900279673336499,29187,12,7,0.7520829790851896,0.6289528629976755,0.006418485237483954,0.02865457846400303,5453,0.9405557268647,0.900279673336499,29187,12,7,0.7519431632771048,0.6286470835004149,0.006916489789943643,0.027576567124341363,27326,0.9412229836584081,0.9027706369575663,144172,12,8
self_evolving,confidence>=0.9,0,0.9,628324,4445,159,0.9446,0,full,0.7451982844943226,0.6128445741142129,0.0012836970474967907,0.011294407284172456,5453,0.9343200740055504,0.8909737743371657,29187,12,10,0.5685957073269008,0.48647485131143703,0.0010926095887417507,0.008235014962601005,22881,0.812731293438036,0.7578662930167739,44316,12,10,0.7464512945227167,0.6141390813621574,0.001683378467393691,0.012449273839831835,27326,0.9363676719473961,0.8894055023813984,144172,12,9
self_evolving,confidence>=0.95,0,0.95,550647,2458,72,0.9665,0,full,0.743138921952049,0.5989023923542861,0.0022006235099944985,0.014418604651162792,5453,0.9383629698153287,0.8802155212274314,29187,12,10,0.5838189344302611,0.48303388313683826,0.003418047289689561,0.016878221181336712,24868,0.8318048385464116,0.7498492950503575,49395,12,9,0.7426530101743538,0.5990181520508551,0.0035863280392300374,0.01966290486593563,27326,0.9394750714424438,0.8785354314303705,144172,12,9
self_evolving,confidence>=0.99,0,0.99,392318,409,12,0.9902,0,full,0.7013697594891269,0.5529023925158212,0.00036677058499908307,0.006944444444444444,5453,0.9255147839791688,0.8396644229245233,29187,12,11,0.5794119953464939,0.46456621387391045,0.00014860497083627448,0.0031595576619273306,26917,0.8283302979055548,0.7158453959534331,61496,12,11,0.7010721500208958,0.5545183826735809,0.00025616628851643123,0.005351681957186545,27326,0.9261437727159226,0.8379696398979192,144172,12,11
self_evolving,confidence>=0.997,0,0.997,298570,95,1,0.9939,0,full,0.6846265752234125,0.5114132194643202,0.00018338529249954154,0.003968253968253968,5453,0.9267139479905437,0.8158100111136367,29187,12,11,0.5939702867002583,0.4485332205222486,3.6722852631192394e-05,0.000859106529209622,27231,0.8523283357682869,0.7076109925839453,70501,12,12,0.6842156573049714,0.5126783161023504,7.319036814755179e-05,0.0017006802721088435,27326,0.9276142385484005,0.8126404841156875,144172,12,11
