strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,200,7,33,0.24242424242424243,0.1415929203539823,33,0.24242424242424243,0.1415929203539823
margin,200,10,1004,0.01195219123505976,0.022966507177033493,1004,0.01195219123505976,0.022966507177033493
margin,200,47,618,0.006472491909385114,0.0121765601217656,618,0.006472491909385114,0.0121765601217656
margin,200,48,3360,0.009226190476190476,0.01642384105960265,3361,0.009520975900029753,0.016944665078104316
margin,200,56,12134,0.5320586780946102,0.6313627695467214,12137,0.5320095575512894,0.6313370813981911
margin,200,66,1955,0.0020460358056265983,0.003676470588235294,1955,0.0020460358056265983,0.003676470588235294
margin,200,69,1865,0.030563002680965148,0.02732502396931927,1866,0.03054662379421222,0.027318475916606758
margin,200,104,1741,0.6404365307294658,0.4996639032041228,1744,0.6410550458715596,0.5003356455582905
margin,200,121,16,0.0,0.0,16,0.0,0.0
margin,200,163,1741,0.013210798391728892,0.023735810113519093,1741,0.013210798391728892,0.023735810113519093
margin,200,174,1505,0.00132890365448505,0.001597444089456869,1507,0.0013271400132714001,0.0015961691939345571
margin,500,7,33,0.12121212121212122,0.11940298507462686,33,0.12121212121212122,0.11940298507462686
margin,500,10,1004,0.014940239043824702,0.02912621359223301,1004,0.014940239043824702,0.02912621359223301
margin,500,47,618,0.0048543689320388345,0.009259259259259259,618,0.0048543689320388345,0.009259259259259259
margin,500,48,3360,0.013095238095238096,0.02479571710340941,3361,0.01338887235941684,0.025344973246972685
margin,500,56,12134,0.6020273611340037,0.696443893602822,12137,0.6020433385515366,0.6964685697945956
margin,500,66,1954,0.0005117707267144319,0.0008130081300813008,1955,0.0005115089514066496,0.0008126777732629012
margin,500,69,1864,0.1630901287553648,0.12109141605257917,1866,0.16345123258306538,0.1214171974522293
margin,500,104,1737,0.697754749568221,0.6679526040231468,1744,0.6989678899082569,0.6692286576996981
margin,500,121,16,0.0,0.0,16,0.0,0.0
margin,500,163,1740,0.09022988505747126,0.0972437287085785,1741,0.09017805858701895,0.09721362229102168
margin,500,174,1503,0.1377245508982036,0.06638871071199487,1507,0.139349701393497,0.06725380304243395
margin,1000,7,33,0.09090909090909091,0.11764705882352941,33,0.09090909090909091,0.11764705882352941
margin,1000,10,1004,0.014940239043824702,0.02904162633107454,1004,0.014940239043824702,0.02904162633107454
margin,1000,47,618,0.0,0.0,618,0.0,0.0
margin,1000,48,3357,0.47125409591897527,0.5506439262095371,3361,0.4718833680452246,0.551268682655544
margin,1000,56,12125,0.7590927835051546,0.7567212036504152,12137,0.7593309714097388,0.7569609856262833
margin,1000,66,1954,0.0005117707267144319,0.0009128251939753537,1955,0.0005115089514066496,0.0009124087591240876
margin,1000,69,1863,0.166935050993022,0.13736749116607774,1866,0.1677384780278671,0.13809838958746967
margin,1000,104,1736,0.6970046082949308,0.6809229037703995,1744,0.698394495412844,0.6823529411764706
margin,1000,121,16,0.0,0.0,16,0.0,0.0
