method,strategy,budget,confidence_threshold,silver_samples,silver_collapse_true_count,silver_collapse_pseudo_count,silver_correct_rate,replay_samples,ft_depth,holdout_overall_accuracy,holdout_overall_macro_f1,holdout_bad_accuracy,holdout_bad_macro_f1,holdout_bad_support,holdout_stable_accuracy,holdout_stable_macro_f1,holdout_stable_support,holdout_collapsed_count,holdout_severe_collapsed_count,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count
static,,0,,0,0,0,,890,,0.7528311511647678,0.6301036903834556,0.006565748677731169,0.027739544429960614,5483,0.9395699370808269,0.9020989672400483,28926,12,8,0.7528311511647678,0.6301036903834556,0.006565748677731169,0.027739544429960614,5483,0.9395699370808269,0.9020989672400483,28926,12,8,0.7519431632771048,0.6286470835004149,0.006916489789943643,0.027576567124341363,27326,0.9412229836584081,0.9027706369575663,144172,12,8
self_evolving+replay+kd,confidence>=0.9,0,0.9,628743,4427,164,0.9446,890,full,0.7362353341268492,0.5957279297474123,0.037205909173809955,0.027068791839782325,5483,0.9348337136140497,0.8782590625374324,28926,12,8,0.5585238579323414,0.46236349879600586,0.04406305952224988,0.024493609295857557,22899,0.8118690592318686,0.7342631294620332,44081,11,10,0.7362935667220111,0.5950198032640285,0.03725389738710386,0.023364207472814022,27326,0.9343284410287712,0.8766168132444804,144172,12,9
self_evolving+replay+kd,confidence>=0.95,0,0.95,551052,2457,76,0.9664,890,full,0.7206370798617016,0.5793477345377757,0.0007295276308590188,0.0029004175927796858,5483,0.9300283481988523,0.8663047408181521,28926,12,11,0.5539274026550908,0.4582009741574915,0.0007640033776991435,0.004240477306313965,24869,0.8109229173867957,0.7314382068617734,49181,12,10,0.7210936277847598,0.5811450797960916,0.0008050940496230696,0.006226303918434359,27326,0.9311031268207419,0.8717005711567684,144172,12,10
self_evolving+replay+kd,confidence>=0.99,0,0.99,392790,438,12,0.9901,890,full,0.6657257835968939,0.5189786011145069,0.00857194966259347,0.012028051564308848,5483,0.9044112563092028,0.784590279528073,28926,12,8,0.5330107615867349,0.42290945146390235,0.00788455816721214,0.009879913031342004,26888,0.7836955812283793,0.6417606480030211,61284,12,9,0.665046639697286,0.5203211681809795,0.007867964575861816,0.011771945084309171,27326,0.9054324001886636,0.7927872671015458,144172,12,9
self_evolving+replay+kd,confidence>=0.997,0,0.997,298958,106,1,0.9938,890,full,0.6342458765516069,0.49161755950631947,0.0021885828925770562,0.004326057549738332,5483,0.8976007743898223,0.7604073707434852,28926,12,10,0.5314189311227204,0.421142847813942,0.003085966201322557,0.006743528703555451,27220,0.7930113256881386,0.6268599680972373,70371,12,10,0.6345666547513695,0.49313361827691965,0.0031105906462709507,0.0073372659780998216,27326,0.8981979857392559,0.7680013128928941,144172,12,10
