strategy,budget,class_id,selected_count
random,500,0,24
random,500,2,1
random,500,3,8
random,500,4,4
random,500,5,1
random,500,6,46
random,500,7,9
random,500,9,2
random,500,10,9
random,500,11,3
random,500,12,35
random,500,13,8
random,500,14,1
random,500,15,31
random,500,18,10
random,500,19,23
random,500,20,1
random,500,23,1
random,500,24,12
random,500,26,1
random,500,27,15
random,500,29,22
random,500,30,23
random,500,31,55
random,500,33,1
random,500,34,2
random,500,37,63
random,500,38,21
random,500,39,12
random,500,40,3
random,500,42,1
random,500,43,52
random,1000,0,43
random,1000,2,1
random,1000,3,11
random,1000,4,10
random,1000,5,2
random,1000,6,89
random,1000,7,23
random,1000,9,3
random,1000,10,26
random,1000,11,3
random,1000,12,69
random,1000,13,19
random,1000,14,1
random,1000,15,51
random,1000,18,19
random,1000,19,41
random,1000,20,1
random,1000,22,1
random,1000,23,1
random,1000,24,25
random,1000,25,1
random,1000,26,3
random,1000,27,29
random,1000,28,1
random,1000,29,39
random,1000,30,50
random,1000,31,103
random,1000,33,1
random,1000,34,4
random,1000,36,1
random,1000,37,126
random,1000,38,39
random,1000,39,28
random,1000,40,5
random,1000,42,3
random,1000,43,128
margin,500,3,1
margin,500,4,6
margin,500,5,1
margin,500,6,23
margin,500,7,4
margin,500,9,1
margin,500,10,13
margin,500,11,1
margin,500,12,76
margin,500,13,10
margin,500,15,60
margin,500,16,2
margin,500,17,1
margin,500,18,25
margin,500,19,17
margin,500,21,1
margin,500,22,1
margin,500,23,1
margin,500,24,19
margin,500,25,1
margin,500,26,2
margin,500,27,26
margin,500,29,21
margin,500,30,43
margin,500,31,43
margin,500,35,2
margin,500,36,1
margin,500,37,11
margin,500,38,4
margin,500,39,9
margin,500,40,3
margin,500,42,1
margin,500,43,70
margin,1000,3,2
margin,1000,4,10
margin,1000,5,4
margin,1000,6,44
margin,1000,7,8
margin,1000,9,3
margin,1000,10,28
margin,1000,11,4
margin,1000,12,129
margin,1000,13,14
margin,1000,15,116
margin,1000,16,6
margin,1000,17,4
margin,1000,18,53
margin,1000,19,33
margin,1000,21,2
margin,1000,22,2
margin,1000,23,1
margin,1000,24,32
margin,1000,25,2
margin,1000,26,2
margin,1000,27,54
margin,1000,29,53
margin,1000,30,83
margin,1000,31,104
margin,1000,35,2
margin,1000,36,2
margin,1000,37,25
margin,1000,38,7
margin,1000,39,24
margin,1000,40,4
margin,1000,42,8
margin,1000,43,135
badge,500,0,2
badge,500,3,1
badge,500,4,6
badge,500,5,3
badge,500,6,28
badge,500,7,13
badge,500,9,3
badge,500,10,10
badge,500,11,2
badge,500,12,70
badge,500,13,11
badge,500,14,1
badge,500,15,35
badge,500,16,1
badge,500,17,1
badge,500,18,15
badge,500,19,18
badge,500,20,1
badge,500,22,1
badge,500,24,18
badge,500,25,1
badge,500,26,2
badge,500,27,25
badge,500,29,27
badge,500,30,36
badge,500,31,54
badge,500,33,1
badge,500,34,2
badge,500,35,2
badge,500,36,1
badge,500,37,18
badge,500,38,12
badge,500,39,19
badge,500,40,2
badge,500,42,1
badge,500,43,57
badge,1000,0,4
badge,1000,1,1
badge,1000,2,1
badge,1000,3,2
badge,1000,4,10
badge,1000,5,6
badge,1000,6,50
badge,1000,7,25
badge,1000,9,9
badge,1000,10,21
badge,1000,11,3
badge,1000,12,133
badge,1000,13,25
badge,1000,14,4
badge,1000,15,69
badge,1000,16,3
badge,1000,17,3
badge,1000,18,38
badge,1000,19,34
badge,1000,20,2
badge,1000,21,2
badge,1000,22,2
badge,1000,23,2
badge,1000,24,34
badge,1000,25,4
badge,1000,26,5
badge,1000,27,51
badge,1000,28,1
badge,1000,29,50
badge,1000,30,82
badge,1000,31,109
badge,1000,33,1
badge,1000,34,2
badge,1000,35,2
badge,1000,36,2
badge,1000,37,33
badge,1000,38,24
badge,1000,39,37
badge,1000,40,4
badge,1000,42,2
badge,1000,43,108
