strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
random,500,17,504,0.06547619047619048,0.09984871406959153,504,0.06547619047619048,0.09984871406959153
random,500,21,640,0.0,0.0,640,0.0,0.0
random,500,23,360,0.14444444444444443,0.1471004243281471,361,0.1440443213296399,0.14689265536723164
random,500,25,992,0.004032258064516129,0.007789678675754625,992,0.004032258064516129,0.007789678675754625
random,1000,17,504,0.04563492063492063,0.07863247863247863,504,0.04563492063492063,0.07863247863247863
random,1000,21,640,0.0,0.0,640,0.0,0.0
random,1000,23,360,0.11666666666666667,0.14840989399293286,361,0.11634349030470914,0.14814814814814814
random,1000,25,991,0.018163471241170535,0.0345489443378119,992,0.019153225806451613,0.03639846743295019
margin,500,17,503,0.04970178926441352,0.08051529790660225,504,0.0496031746031746,0.08038585209003216
margin,500,21,639,0.0,0.0,640,0.0,0.0
margin,500,23,360,0.06111111111111111,0.08678500986193294,361,0.06371191135734072,0.09037328094302555
margin,500,25,991,0.0030272452068617556,0.005870841487279843,992,0.0030241935483870967,0.005865102639296188
margin,1000,17,500,0.086,0.12445730824891461,504,0.0873015873015873,0.12643678160919541
margin,1000,21,638,0.0,0.0,640,0.0015625,0.0031201248049922
margin,1000,23,360,0.044444444444444446,0.0700218818380744,361,0.0443213296398892,0.06986899563318777
margin,1000,25,990,0.00404040404040404,0.007944389275074478,992,0.004032258064516129,0.007928642220019821
badge,500,17,503,0.02385685884691849,0.043795620437956206,504,0.023809523809523808,0.04371584699453552
badge,500,21,640,0.0,0.0,640,0.0,0.0
badge,500,23,361,0.038781163434903045,0.06862745098039216,361,0.038781163434903045,0.06862745098039216
badge,500,25,991,0.045408678102926335,0.08325624421831637,992,0.04536290322580645,0.08317929759704251
badge,1000,17,501,0.03592814371257485,0.06440071556350627,504,0.03571428571428571,0.06405693950177936
badge,1000,21,638,0.0,0.0,640,0.0,0.0
badge,1000,23,359,0.055710306406685235,0.09324009324009325,361,0.05817174515235457,0.09699769053117784
badge,1000,25,988,0.01720647773279352,0.03225806451612903,992,0.017137096774193547,0.03213610586011342
