method,strategy,budget,n_seeds,strict_overall_macro_f1_mean,strict_overall_macro_f1_std,strict_bad_macro_f1_mean,strict_bad_macro_f1_std,strict_stable_macro_f1_mean,strict_stable_macro_f1_std,strict_collapsed_count_mean,strict_collapsed_count_std,full_overall_macro_f1_mean,full_overall_macro_f1_std,full_bad_macro_f1_mean,full_bad_macro_f1_std,full_stable_macro_f1_mean,full_stable_macro_f1_std,full_collapsed_count_mean,full_collapsed_count_std
active_head_ft,margin,1000,3,0.7636,0.0004,0.2447,0.0001,0.9136,0.0022,5.0000,0.0000,0.7638,0.0004,0.2453,0.0001,0.9136,0.0022,5.0000,0.0000
active_head_ft,margin,200,3,0.7218,0.0011,0.1529,0.0025,0.9038,0.0062,7.6667,0.4714,0.7218,0.0011,0.1530,0.0025,0.9038,0.0062,7.6667,0.4714
active_head_ft,margin,500,3,0.7386,0.0005,0.1565,0.0014,0.9133,0.0007,7.6667,0.4714,0.7387,0.0005,0.1566,0.0014,0.9133,0.0007,7.6667,0.4714
static,,0,3,0.6926,0.0000,0.0332,0.0000,0.8950,0.0000,10.0000,0.0000,0.6926,0.0000,0.0332,0.0000,0.8950,0.0000,10.0000,0.0000
