strategy,budget,class_id,selected_count
margin,200,2,3
margin,200,11,1
margin,200,12,1
margin,200,14,6
margin,200,15,1
margin,200,17,2
margin,200,18,1
margin,200,19,3
margin,200,20,1
margin,200,25,2
margin,200,27,1
margin,200,28,2
margin,200,29,5
margin,200,32,1
margin,200,35,1
margin,200,41,1
margin,200,43,1
margin,200,46,2
margin,200,48,1
margin,200,49,3
margin,200,50,1
margin,200,51,1
margin,200,55,2
margin,200,60,8
margin,200,61,1
margin,200,66,1
margin,200,68,1
margin,200,71,5
margin,200,72,2
margin,200,75,3
margin,200,76,1
margin,200,77,5
margin,200,79,3
margin,200,82,4
margin,200,83,4
margin,200,86,10
margin,200,90,2
margin,200,93,2
margin,200,96,4
margin,200,97,9
margin,200,99,1
margin,200,100,2
margin,200,101,12
margin,200,104,2
margin,200,105,2
margin,200,110,3
margin,200,115,1
margin,200,116,1
margin,200,117,7
margin,200,122,5
margin,200,123,4
margin,200,124,1
margin,200,126,1
margin,200,129,3
margin,200,132,1
margin,200,133,1
margin,200,136,2
margin,200,138,4
margin,200,139,1
margin,200,140,5
margin,200,142,1
margin,200,146,1
margin,200,149,4
margin,200,153,3
margin,200,154,4
margin,200,155,1
margin,200,156,1
margin,200,158,2
margin,200,163,1
margin,200,164,2
margin,200,165,1
margin,200,166,2
margin,200,171,1
margin,200,172,1
margin,200,174,3
margin,200,175,4
margin,200,176,1
margin,500,2,5
margin,500,10,2
margin,500,11,6
margin,500,12,1
margin,500,14,8
margin,500,15,1
margin,500,16,2
margin,500,17,3
margin,500,18,2
margin,500,19,15
margin,500,20,1
margin,500,25,12
margin,500,26,1
margin,500,27,3
margin,500,28,14
margin,500,29,14
margin,500,32,4
margin,500,35,1
margin,500,36,1
margin,500,41,2
margin,500,43,3
margin,500,46,3
margin,500,48,2
margin,500,49,8
margin,500,50,4
margin,500,51,3
margin,500,52,1
margin,500,53,4
margin,500,54,3
margin,500,55,8
margin,500,56,1
margin,500,60,9
margin,500,61,5
margin,500,62,2
margin,500,63,3
margin,500,66,1
margin,500,67,2
margin,500,68,1
margin,500,71,12
margin,500,72,3
margin,500,75,6
margin,500,76,1
margin,500,77,8
margin,500,78,1
margin,500,79,4
margin,500,82,8
margin,500,83,13
margin,500,86,12
margin,500,90,2
margin,500,93,7
margin,500,94,1
margin,500,96,8
margin,500,97,19
margin,500,99,2
margin,500,100,3
margin,500,101,22
margin,500,102,2
margin,500,103,2
margin,500,104,4
margin,500,105,3
margin,500,109,2
margin,500,110,5
margin,500,111,1
margin,500,115,4
