period,class_id,support,ref_support,size_sum_w1,direction_front_0_9_sum_w1,ipt_tail_20_29_sum_w1,total_norm_w1,total_norm_w1_std_floor_1,total_log_w1,delta_f1_from_ref
M-2022-7,172,5217,7688,5933.420569948921,3.3346479491424916,158.4537424626567,17.53112911186462,15.297878303822934,32.25317536553056,-0.018806905837270294
M-2022-7,173,1718,4960,1536.6663834541387,2.842266654774869,1.5532258064519109,10.635643780612654,9.379677213683513,13.899424725274882,-0.04799968593696147
M-2022-7,174,1067,4246,5415.56423267988,6.43262549106254,0.7946302402261999,61.46350912688643,36.91369944717887,30.721849117472008,-0.9677341969533405
M-2022-7,175,32188,50628,1075.078478151833,0.687026002495275,220.78838628874277,4.218555133987584,3.8075474332858037,6.4881680879785,-0.052359979634147624
M-2022-7,176,1623,4309,6858.364916772042,0.7866272243668306,296.9694766874474,7.7701103737587,6.426580657430576,11.530009836225378,-0.16020441583254152
M-2022-7,177,1188,1540,1099.5342472342509,0.2538961038961035,133.79528619528617,4.903259949890312,4.524385527949577,6.234255473283462,-0.4152950850742434
M-2022-10,0,1642,1414,4759.256527297062,1.0488494212219202,1377.651661564277,12.740971284182894,11.110510139580398,23.520117201901627,-0.0058102836686775294
M-2022-10,1,4956,10792,412.454733605295,1.7747110824327468,66.57680277322572,12.09528785255395,9.488560132533506,12.058377305973647,-0.07333683726675932
M-2022-10,2,5086,7583,6318.7668344226095,1.4501537293226163,143.21688521455758,6.683281913926567,6.043134577298464,11.807727788016555,-0.1828927516478137
M-2022-10,3,1139,1593,2057.35900038966,0.4065465295655324,22.278907335483666,3.8429159601564074,3.1470051511792625,3.637204432587653,-0.057791903666857936
M-2022-10,4,972,3737,733.0974277357662,0.8378460969220047,6.156635733643443,43.3398565323568,42.15591684060082,6.055667389775173,-0.06984152325735615
M-2022-10,5,2902,2093,14001.384246757345,2.9548674440053695,258.0086358222726,20.195254637213885,16.83806926578091,37.26252641037451,-0.35190845557947237
M-2022-10,6,2429,2729,16514.46853799237,1.0436529349992705,53.94131313925223,22.389911696954663,18.482842151569358,17.026760737180737,-0.6189165789752069
M-2022-10,8,1940,1574,9630.438187558124,1.0216226306344074,2916.5078164503075,23.655595533157864,19.819047559143836,51.76220066246947,0.01530988944269418
M-2022-10,9,1291,1547,12347.834066284553,3.941845915509743,5779.326509367973,3284.487795331077,561.7533090329532,110.19843546676208,-0.3691473529748462
M-2022-10,10,1434,2020,20870.35481102503,3.991449521521189,8.287345512794001,22.235517738343905,19.497912226144663,24.73932376756405,-0.3114765660366219
M-2022-10,11,2001,1685,8522.180879886466,1.8263467672691847,5594.681484183724,721.9550715603178,422.39711615436283,74.58818261635923,-0.5684548069744577
M-2022-10,12,2580,2788,2833.6171082046058,2.0850555537019115,280.1659665454383,18.677028144734003,16.282870324247146,23.13039328646678,-0.1784290952153219
M-2022-10,13,1607,2093,4131.08308787609,0.8030947975754663,974.3949669550709,648.8754792923548,160.05496154621278,31.28773790817052,-0.15811669858258354
M-2022-10,14,10007,10401,8319.46940107987,1.2711814641970596,863.4122577132263,14.75605865307831,11.18191405965314,19.801067978641306,-0.4317841842975233
M-2022-10,15,951,751,2760.117172896699,1.1392605162972331,194.3213717146852,11.80350174930644,10.99308733166072,10.924755367847784,-0.026382628872693936
M-2022-10,16,2405,2008,12840.847870058227,2.0076264588216777,4819.585855538346,41.92969775267387,32.82598501391481,67.60800931505194,-0.28970440872262426
M-2022-10,17,11892,10007,3536.776992885993,1.0715181764288713,67.32793348893911,7.1996521427681435,5.584904384838654,14.708614121862148,-0.007084896852658451
M-2022-10,18,43004,21926,4304.225260561179,2.0158832786104344,2204.232540523479,20.95169956201235,17.962931999382704,38.24940367520212,0.00017560689335083257
M-2022-10,19,29160,13185,5456.645372711229,1.1209873031924604,827.2026875377463,10.939413352441766,9.028919483086735,16.81310625568664,-0.1869221617729513
M-2022-10,20,2388,1281,8188.932640368112,0.5630386514932197,22.77668004346467,44.430080871686236,43.285785233672314,8.030812395217138,-0.13479978405539816
M-2022-10,21,3959,2620,8294.845501601332,0.8848372343235723,355.4713439664963,7.830777563776794,6.437917311314436,12.0676960578731,-0.031283523930618395
M-2022-10,22,1178,4636,16527.798686297985,1.3455286815664225,828.5952642712016,36.281542236395815,28.6438546699762,44.722907593067184,-0.19881883857903648
M-2022-10,23,8236,12840,10932.873275824237,2.342098438736404,52.154736821400995,17.572027708602917,14.077115334629939,27.470408254157707,-0.02711739427977644
M-2022-10,24,12024,10253,10619.618099248037,5.9713946728604625,53.17984014739798,30.71177129625566,24.192868148226953,35.679894273342796,-0.06290558283104652
M-2022-10,25,46993,54557,2644.144828720614,0.3960026601184613,214.19478440856543,3.087558513632198,2.6128963850492317,6.3395688668138055,-0.03876565758393535
M-2022-10,26,1400,2293,13262.949299732103,3.7156339168899133,2378.8622462774906,61.45667538373106,44.884798847772366,59.93523204608583,-0.2951748080808706
M-2022-10,27,10235,19386,297.1724288061743,1.5512268610182127,765.6688953762784,22.10246370937529,17.45173198911961,33.125913934000934,-0.042056904843983944
M-2022-10,28,11735,16366,2171.27533931035,2.4545696464778506,62.26079278535861,17.817511522263484,10.858379649662831,22.80494828931757,-0.33231282753033886
M-2022-10,29,34921,29653,10295.183508645208,2.5587544318505433,5518.00049977962,100.84352418264277,66.82058319348135,100.93444857423121,-0.13611771843833254
M-2022-10,30,991,8131,5520.734511104172,0.7711200087467815,180.32863574408032,12.214632367378874,10.367902114218943,21.288242424017646,-0.5246485267525364
M-2022-10,31,1938,7973,1454.1952059692687,2.116860412664673,58.215197783748216,9.63918454767061,7.505208218599119,13.105027814667217,-0.13604897148193829
M-2022-10,32,1783,2331,10491.135759748207,1.5059888026797728,752.1218645133396,12.039405717160713,9.853294670762496,22.78199248136494,-0.2685362902525604
M-2022-10,33,124,204,17792.72991777354,2.1690385831752055,7248.126660341555,68.93898566418395,53.099598745674406,141.8629420283925,-0.008182349503214503
M-2022-10,34,1682,588,2416.8401502099036,1.0842534397825714,12.265413299683447,689833546.9613744,20.583721088113954,18.86725616947094,-0.34633317446173617
M-2022-10,35,2194,875,5987.418212267223,1.6591009245995572,59.740176585492875,1504330015.894115,35.72466928811606,42.617582549558,0.055723124924677125
M-2022-10,36,2648,826,1879.2932406384712,1.0118486792535644,40.523271252276565,515861043.6052605,18.919294859673286,15.333564026377914,0.20680959224824558
M-2022-10,37,1115,1989,969.883012623239,0.4823317483829225,47.68408308476916,7.0923239955075,5.832628428965628,9.203553378356318,0.13664699575344663
M-2022-10,39,4329,4388,470.7369605949822,0.8798029148986304,1270.4570034237308,35.16365363069129,25.792824302048135,16.209156753420938,-0.039513179750062855
M-2022-10,40,981,2334,10577.514564646022,2.061616733357966,49.98495449530816,58.12596167521827,53.092789812125986,24.09614489077859,-0.21009577579992056
M-2022-10,41,2408,2121,7202.0451026830515,0.8877147681545563,1690.1937189566133,23.714520407355153,17.245272396128264,25.086004042131215,-0.2263735879326797
M-2022-10,42,2235,1839,2906.993114145044,2.898443493144435,531.9198616113952,19.301176811863474,16.451905126953136,22.219994507731062,-0.48429344361297527
M-2022-10,43,2062,2042,4214.346733627769,1.2386284723046859,2647.041088166923,33.10105535900739,22.956922610048665,50.67823960540967,-0.052363880554449516
M-2022-10,44,1081,2910,7170.496679604918,0.3968986333768845,25.47885183313161,82.79021870585699,75.34137631568665,6.556006532977844,0.00013992964285247655
M-2022-10,45,1536,2192,2067.7927644084493,6.35475117852798,3871.2912437271893,104.6758160769229,69.86000200050802,110.44698163562221,-0.1927239299142669
M-2022-10,46,11714,9798,20020.973867113174,1.0270454298565705,2784.792497819101,75.42205638979704,49.310624216049426,75.70793314968978,-0.12305459011666375
M-2022-10,48,2986,5001,1036.1076483296786,5.390575200432117,8.078141103192758,106.97151163311382,68.68843457117144,55.28908893097058,-0.9893564110215856
M-2022-10,49,42912,40220,4716.499688261423,0.6123412719602219,220.4624891976494,14.352052404040235,11.403532347917144,14.521186650732806,-0.0945100784156302
M-2022-10,50,3110,4546,8288.810949026909,2.033744233650162,835.7309123033854,23.711441715593086,17.504969302398408,40.31532396600752,-0.5083800589069488
M-2022-10,51,16876,21842,4531.430166165244,0.5108796070570736,161.9615175398641,3.280321577236637,2.809150552619956,6.0851800194232135,-0.05596191435256537
M-2022-10,52,2218,2301,5895.547498069017,0.8338617819750617,2650.0380524169327,43982416688.45032,526.6096841733016,39.897764227704236,-0.2434949547798494
M-2022-10,53,11906,9775,2905.748701538006,1.1540749167713154,93.04105352112443,9.303842020272663,6.687706872494886,13.514290822371667,-0.03716930720482392
M-2022-10,54,6595,6663,2160.544923460728,2.2727680057238455,8415.94275266863,254.9589602299497,156.7489080827903,87.15827714821614,-0.4773872417523302
M-2022-10,55,5643,8193,588.7839394672632,1.3282189454788653,0.3114854143781276,3367017.744763624,7.853262063118019,13.564008904744083,-0.25275716283053673
M-2022-10,56,10706,10094,1878.3278181173923,8.256209101288908,0.0,33.54025778599051,25.119548098245858,31.757697616244297,-0.9586807466343445
M-2022-10,57,2065,3065,16076.095336316854,1.8231576535831793,14.914045558500494,35.73933169531209,29.695482866085623,41.70233762196852,-0.0029471910514843325
M-2022-10,58,2316,2286,115.27528116627938,0.11999034447118989,0.0,10.809718316512765,2.8919871352225632,1.2033798324633216,0.005732247866124696
M-2022-10,59,8856,13724,7456.691675967312,0.8596397899274824,8.49422644826362,8.204302152951875,6.110179437375494,13.693117696756849,0.024828879555032102
M-2022-10,60,59907,49622,1603.3279606847955,1.0706063548608493,291.9211773943727,8.381931026576362,6.315331120491681,13.336669344978079,-0.019287186757921737
M-2022-10,61,22920,19676,1549.5793454397406,0.8000099251859174,1487.995788341818,12.068508981276747,9.958894564652336,25.5985406680894,-0.09077325126089886
M-2022-10,62,24087,15549,9361.623859938318,0.9580180441308322,389.3090124829745,8.745176573867404,8.229586018884923,22.214521887209113,0.011728398323375577
M-2022-10,63,12148,11152,4304.995673163465,1.026439042814376,320.2443321582831,5.210128927952772,4.442027904519746,9.407628220975969,-0.09219294460673932
M-2022-10,64,4110,2437,1956.078346696864,0.9794535181962586,63.10351365355886,1072214124.6544939,20.68176742750714,15.65343858403868,0.05450865028434504
M-2022-10,65,3253,3145,5086.045015069862,0.5075256446660221,0.0,6.404058704041083,5.768090720128571,4.079772971984408,-0.041932168735814845
M-2022-10,66,4226,5149,42346.53458273317,1.9385999532897413,650.6445233048988,30.095336401812858,20.08319415811237,28.34368215140505,-0.24097480913887048
M-2022-10,67,4304,854,4034.3680101512314,0.9878714207360075,371.3051499394931,9.094884351881982,6.769017992974664,14.670173193521862,-0.22199483201495243
M-2022-10,68,3689,7271,8263.546752512311,2.156876713356316,128.00960674419315,14.60377943228953,11.873772784275312,27.350929924906477,-0.2355095662030321
M-2022-10,69,1232,879,24234.557557843193,6.333552184448088,3389.190264726741,66.75552535435163,53.05551769485246,107.5108871417767,-0.8078953171081282
M-2022-10,70,1735,2642,15311.232097768943,1.3623968393519013,6.453824606718826,10.931567330397682,9.192176788089334,15.312739587946174,-0.2164500811049349
M-2022-10,71,63797,149408,3444.067295938268,0.7441949107755185,472.14867465189957,7.859802458604072,6.693859115613468,16.485806780349694,-0.1425610367645077
M-2022-10,72,10327,17880,3953.824661586305,1.1972694782188436,604.7300464194443,10.676651228537734,8.834282516556886,18.22117315015791,-0.32822151971133723
M-2022-10,73,13787,29211,621.848620637622,0.8325949528274083,2.169461873754117,5.383775281394381,4.366847813475436,9.172206104762434,-0.08961771441556943
M-2022-10,74,3353,9210,6108.527115426172,0.8404954093324952,405.35090464630014,6.676196031257705,5.962206722057483,10.579967423908029,-0.226104790586364
M-2022-10,75,11581,28060,5398.227070924322,0.5601887304906166,193.78890021462763,6.579158074128784,5.6720429729282165,11.742022318850125,-0.3889599919306922
M-2022-10,76,4405,10523,3567.2468927746195,3.270996615920394,251.39428172201139,13.823472991644111,11.869585638614451,24.015950459779706,-0.013626370000359156
M-2022-10,77,27623,81932,4238.597656335853,0.9969210845310174,987.8100712359915,10.769614102933744,9.423257493283517,15.891731898917415,-0.1669692987855893
M-2022-10,78,16173,48009,3652.1775317439965,1.1017078280076857,38.409547135590714,6.384923779862142,5.522854536393894,10.339407275590634,-0.15949321636621572
M-2022-10,79,12335,25102,4657.018744458133,0.8477980895909825,87.81485451639436,5.929353800571636,5.248133442093289,9.505316713883893,-0.04591892742976378
M-2022-10,80,1260,6096,8354.778421447323,1.4544681914760655,1391.3387779652544,21.975006971166838,17.54496241420576,28.300842536866124,-0.467595773428027
M-2022-10,81,3661,7217,608.6224733348158,0.9211398305095971,12.45428165016161,5.60518088229705,4.8631021426430605,6.7896387315607525,-0.04916419067486211
M-2022-10,82,35248,79609,2793.1271429310864,0.38224284308030315,463.053284259732,5.676934858969934,4.7397793567985795,8.671089319455929,-0.12992377259487053
M-2022-10,83,32633,24502,25126.998138638344,0.5039573259335778,51.27635379798091,7.573600514511745,6.5722010382373055,14.135534475967386,-0.02306947073643817
M-2022-10,84,1777,2397,280.05597505229025,3.9866335451672494,0.0,17.25011354011976,13.06735672415312,17.365499996955116,0.017851551291789947
M-2022-10,85,1115,2080,2412.5750819247965,2.1194420489824073,470.9550836495343,34.145823553300936,29.026141887823872,59.03968390010735,-0.0901850927956348
M-2022-10,86,52904,27759,5126.970297710325,0.6973753332559025,157.18909913526463,6.257888534738518,5.386671020867539,13.167650143007954,0.022088489447367743
M-2022-10,87,7329,11231,15120.12688592338,1.3933996427422446,178.55881166244058,10.568961394719453,9.112372074601975,16.11968439745779,-0.033140822140822146
M-2022-10,88,229,204,8309.706353283667,1.0277421012072951,3603.940148985358,58.963148535794666,48.51881173594065,77.03547842074502,-0.16158871630684035
M-2022-10,89,613,486,5522.038205143722,1.7168012674628588,5471.341463087158,249.4608119697756,221.8707541501299,92.94668390427024,0.02668750477775983
M-2022-10,90,6090,7635,233.28881641132983,0.18900093876721472,23.640021807788436,3.4445395695837893,2.4726210699304616,2.1024736443072043,-0.05275681218336403
M-2022-10,91,3610,4262,1070.3440452312516,0.28319543579737716,13.832585588548497,3.415464929747693,2.7155703974298584,3.2527470479397977,-0.006227665582513309
M-2022-10,92,1810,2288,637.004058648536,0.7983222578526447,215.90661148244013,24.916724007180377,18.10740297843196,17.208976335475413,-0.05673323685479981
M-2022-10,93,34838,34812,3588.1903289197094,2.2869393436201615,1315.1516858233408,27.645653735568274,19.085281309176626,30.508476216533268,-0.006359200636159135
M-2022-10,94,350,633,11564.082347099984,2.4760776348454074,57.87193861430824,13.408045832939628,11.596166264900335,21.016359399835558,-0.04596107849532505
M-2022-10,95,4023,50223,17602.933209726518,1.9101175795474927,544.247561676563,44.36464625842941,30.339687430809896,35.15966397672975,-0.08161457831353058
M-2022-10,96,61021,55119,1944.6310762344344,1.6396091303707432,1262.509152738446,40.77374652316748,23.346571519760985,36.046479775993966,-0.18577256780187978
M-2022-10,97,45643,41580,171.7246803509307,1.9237256061237833,16.68058346076011,75.67161542098025,18.400386545002217,14.537840489790698,-0.16138475886133996
M-2022-10,98,59567,63298,122.10084148389217,1.1247365919282903,196.15394302204982,23.718915006036177,15.33448949222025,14.218743722921504,0.0017459607978443925
M-2022-10,99,27230,23955,7303.984770509765,2.132690809283811,490.52118225252957,19070451734.295494,208.9008194151627,26.18335218729508,0.03673430678422562
M-2022-10,100,27178,30504,7530.534826256483,1.8281376613661213,255.78887464892554,8089101504.271988,102.13946443517095,52.77965783649315,-0.20993686892300878
M-2022-10,101,55343,60629,100.19315176407682,0.4705365932154425,93.2078715510627,943920651.3964987,18.054772360504728,5.059012991902927,-0.29934215861433633
M-2022-10,102,56050,79891,1121.1547579290655,0.7274923537378555,1.0357601688141873,3.644692565932977,2.9476195382411707,4.9679822414180075,-0.06712278864292587
M-2022-10,103,2918,1787,38851.294392944525,0.3775422066228835,33.519365933155775,3118588.1936195535,9.79032180648227,18.866210778044277,-0.3936554045486508
M-2022-10,104,2391,3363,11179.126536435508,4.726785436466141,1072.6423735902288,63.27078639251549,48.80480984473833,77.37945096367275,-0.6951562225190495
M-2022-10,105,4902,4895,7406.497458001127,0.8292423638138984,2802.816959745017,31.458230125424166,22.314688607946994,36.37944085927867,-0.32014895465205245
M-2022-10,106,2736,3993,7498.2337421079,1.4393134806086092,0.0,7.654764707043487,6.802215781225242,15.638640075691294,-0.038136766353148
M-2022-10,107,3189,3873,1421.4798150303104,0.5896520742414562,3.4007217393055935,9.16795635314186,8.150939165651776,4.663711596020872,-0.00841404756819042
M-2022-10,108,5587,11663,29763.551806450523,1.8088652659625675,256.4481990895776,14.913609202358304,12.793575689631153,22.787316787124865,-0.20506921718959958
M-2022-10,109,1824,1867,4071.606130014388,0.44973730020015235,6.357456140351026,6781634069.035831,360.3196220372755,5.744176864361063,-0.01820380466013405
M-2022-10,110,8030,9808,285.8348097418172,0.5783774243812454,36.356505909730906,859339996.9594696,18.69263297738348,7.544633793821243,-0.0837806050038643
M-2022-10,111,2242,2817,8368.195888382521,1.8036207782683007,1573.7012174712154,19.076353211519383,14.28780099976408,38.80036774233236,-0.19827550734885652
M-2022-10,112,1706,3822,2694.3888639412767,2.2734032561532143,5492.956371853458,6950058738.228858,142.93879026790603,70.65708950522033,-0.1563068066337624
M-2022-10,113,4746,5042,128.8523835935007,0.29323793911171436,9.643544082216884,7.704502728704779,5.563618155251377,1.9562277094969187,-0.0006928762357055751
M-2022-10,114,820,3329,131.50877543245076,1.185642432723516,0.0,5.771123491504019,4.842002186739533,7.869551681812461,-0.0009592257982001806
M-2022-10,115,21104,22978,1810.95543986563,1.1810346322298855,3830.7626395663688,52.34437622066645,35.038281828786836,67.54534215046671,-0.04783314911700187
M-2022-10,116,4100,4023,2280.751006893289,1.8114152767925888,1175.159053733714,30.77419934812248,20.73507535689282,28.659820034025234,0.005958056404647749
M-2022-10,117,83533,84936,5294.154665875912,1.329824031955687,1506.3183033344728,24.082925545664857,16.488483666117972,33.30939675231825,-0.1685661344348085
M-2022-10,118,2917,3760,3550.917405761534,0.9248272233933146,0.0,5.560478459884571,4.4007508248497595,7.845598474952933,-0.08178486903859306
M-2022-10,119,2621,2846,10400.245081418454,0.9271157897333369,74.39008355401745,7.274651117664503,5.994066773715419,12.891328852308792,-0.03235220932782579
M-2022-10,120,2381,2918,22022.62198122042,1.3422728598203915,284.86190667550596,103.40120997414776,100.49832627387077,15.70859238884183,-0.08533864429413873
M-2022-10,121,205,2543,97224.86264734372,3.7247115467615552,31.873170731707347,161681951738.6501,1678.547334821272,68.12386918557146,-0.9394539556631527
M-2022-10,122,57235,61426,6577.983096735851,1.5343774499535887,2039.3929587178873,30.954437350242756,20.855257345059755,44.38509841890238,-0.050673891661117465
M-2022-10,123,8886,3393,18387.597648313942,2.1816510458737284,148.62840373386595,12.183816324736549,10.337998730354856,23.854916115765633,-0.3480799442585666
M-2022-10,124,24809,30492,6070.652342294744,0.4367186517111947,112.91623784144552,3.7111436695261495,3.250708107874073,8.661787532473326,-0.02761101710920122
M-2022-10,125,3524,3522,5541.498489791042,0.4475110558506577,1181.3456641277369,13.763480372988377,10.48819609836787,22.996564778709946,-0.20295198041666063
M-2022-10,126,807,2112,3430.8267344682954,2.1552379041342795,1352.3441460375125,96.77990853314701,61.86085740485184,35.52305513599393,-0.1412493863084977
M-2022-10,127,8546,3002,50954.0824488176,2.661918655368688,5757.7773515682575,56.15111272651434,44.27474236237531,93.48455456615154,-0.1023465980327577
M-2022-10,128,4543,2342,6356.05910200903,0.8612008640088363,118.29012925733092,2616.867078218198,67.33569895401484,9.573251852103768,-0.00539896935060602
M-2022-10,129,31048,44177,3250.667333098325,0.39027423848374787,238.0336151086477,5.050208232789234,4.079285557870834,7.6278087656974884,-0.0634356024222501
M-2022-10,130,6353,7092,1968.7369573900755,0.4171355108977206,35.82429483155386,3.774673382984701,2.7054658106194003,4.83865784353322,-0.03327292688857264
M-2022-10,131,26225,30533,2674.3609851173787,0.9357699121084109,1033.1059836248373,28.40544664913963,19.759143157484214,28.749875145709147,0.009985374034448768
M-2022-10,132,18623,23157,18052.40078304092,0.8180582920304724,2382.315985877713,31.238674163266737,22.46735820303192,46.533582281440694,-0.0016680836251037334
M-2022-10,133,46808,54110,9928.3801264545,0.7386962341566633,2146.0957345082297,42.657972984271616,27.028320185341194,48.422646163770466,-0.07323375671590449
M-2022-10,134,8353,10738,36333.300956722946,1.7600363050074612,1443.5979973201038,37.54937074844833,28.877370083686003,58.26473747854831,0.040439767924367764
M-2022-10,135,2978,3069,8408.835381589419,2.5404273458824034,3363.4051433111854,40.69962568920494,30.752936054908698,58.211140049338624,-0.27189158689755616
M-2022-10,136,17861,22342,14583.89156581906,1.217990137297473,1983.859559648875,87234852523.49821,910.6078081838507,56.77056704573426,-0.07599497390955168
M-2022-10,137,600,4089,15283.749942528775,6.021922230374175,7691.6399755441425,273.79249108763133,170.81776682748307,167.30625527139134,-0.522906564920555
M-2022-10,138,17872,43631,18407.804507101882,2.3343776681475004,1162.4282287481751,36.477223829059064,25.01387259811331,32.659014620248236,-0.28252442806401
M-2022-10,139,1906,2846,68056.3465016713,2.2650353693149348,3564.008223467114,45.93906562495692,35.332122288073386,66.38240289227322,-0.5164077287328473
M-2022-10,140,39024,71932,2090.5801015158613,0.7428959317119166,1167.3805188976028,12.332178434418648,10.294230350176406,17.709985731507505,-0.13445593876488726
M-2022-10,141,1846,2022,9456.20839722959,1.0730314321445678,4492.565359592692,26.105720013162426,20.913268162372415,50.39614029847125,-0.17490650285419918
M-2022-10,142,27783,62604,5636.252938115845,0.9696283757652986,754.9170803353029,9.491505661849786,8.239651350082697,13.97208398098338,-0.1734937506238884
M-2022-10,143,4318,4384,17097.309117030018,1.8320433603351107,5138.698574419423,46.00413765786219,34.80663865982833,76.74368856911518,-0.22274532539016167
M-2022-10,144,2456,3642,984.8406238652594,1.955249290310117,7.639100558628798,1186482113.04188,32.58713424872138,13.103404498332312,0.006130776005506489
M-2022-10,145,1504,2224,146.48952433797453,0.2994939155058931,0.0,249734135.26188886,94.39228409414076,1.8885237998791702,-0.001058100547479346
M-2022-10,146,5568,4793,1703.694542155898,1.6209731969634835,398.23172839761537,391.5328322331039,72.21333239513433,17.93433242082805,-0.1097007782867696
M-2022-10,147,801,2203,1237.311022932639,7.284550122605481,7168.233871868064,79287391394.77333,1361.275523807498,114.8611554326667,-0.704010592264196
M-2022-10,148,5342,6812,10162.967806113511,1.7816346074153282,5861.365153011413,42.592190556957476,32.954927092124116,62.080602905137,-0.05686629931778708
M-2022-10,149,56482,74194,29991.131617331324,2.386817197314688,4824.092257283134,76.2598713192739,54.524364628061775,81.24967676679512,-0.23171652722147185
M-2022-10,150,1195,2305,374.67403407182445,1.0149048366748654,10.42152678822642,3152887215.3262167,48.09931087185803,13.753956882997286,-0.2729298114818762
M-2022-10,151,2077,2021,4950.515015781567,1.154477647674859,142.07340212315708,9.343687026389544,8.436015195893265,15.142018138354544,-0.0013672156802576607
M-2022-10,152,618,1673,10111.068444764269,2.439975665287442,1114.6602667146399,15.879061465415756,13.746732405648498,26.455276069572545,-0.005387049530994781
M-2022-10,153,90325,70973,4259.367710931789,1.0819444374259437,1877.7669499454405,23.68793800704291,17.931671953966926,35.73440119664711,-0.05892766686474371
M-2022-10,154,3149,2978,7402.191588639555,1.1996643747809972,2109.633786862097,19.750699364383756,16.089502876646613,39.83888981736266,-0.15146476589173363
M-2022-10,155,9885,11183,19564.570461813124,0.7507457915722302,1330.6037657328254,11.51080408478249,9.932268615335161,24.135902951145148,-0.1297876646360957
M-2022-10,156,24907,32897,5939.534074287738,1.508342287832425,1552.1947534788987,13.95534289415721,12.006586009036765,27.557915649114417,-0.03465664969668947
M-2022-10,157,1745,2075,4240.015086132503,0.7736776331687784,1595.7873290295856,12.97166234692431,10.831628751580281,26.167088536600197,-0.29780456175232206
M-2022-10,158,11346,12544,4029.3152894759564,0.511554336667242,151.519151511411,6.6448026621648495,5.228746032461213,10.98562891360977,-0.15242208637633836
M-2022-10,159,2457,3182,11672.613062078124,0.7936025726723399,1965.7699687932245,78238095281.80695,816.1277633923573,30.765499159598644,-0.12860322780343642
M-2022-10,160,2407,1553,2233.896080625544,2.216048330810196,1044.9751061443187,13.536517341711633,11.471390371834811,28.808121462473522,-0.04504519321466127
M-2022-10,161,929,3031,9760.085341318756,1.9507493255022816,1398.7196486681037,70631864033.47534,807.8177243981578,36.711411371679375,-0.07691437071530205
M-2022-10,162,255,486,22624.16533526992,1.3292423142096346,3151.4815056886955,529.7670777310522,514.0463029617256,43.33774813989322,-0.11289126505016889
M-2022-10,163,2116,3156,7988.751168596582,2.85961028412889,576.2375934697556,17.440881839417983,13.441658186389327,28.008725978762243,-0.3880690578879853
M-2022-10,164,2237,3315,6963.4383128664895,1.5478251078293148,514.8271545804114,77526508749.20796,796.0067103662313,26.193356873505394,-0.6298013108321755
M-2022-10,165,6592,5176,262.00222413754506,0.2487202885610961,68.79593385640975,5.239260216808092,4.0972440558208465,4.8779893793288975,-0.18642181235960864
M-2022-10,166,3035,2317,4373.72268634028,1.8651254000408128,5839.186753876334,77.1016147756315,57.13786939086489,82.06779304414955,-0.25802805439594256
M-2022-10,167,125,668,26292.734886227543,0.9407185628742514,0.0,11.164426700638842,9.586150831561202,12.078719746898035,-0.7480321764181501
M-2022-10,168,4172,3924,399.0808596800381,0.31333251236582305,23.386128874307754,5.643969613544448,2.825679441825934,2.869214763368286,-0.016444576407128708
M-2022-10,169,2044,2891,2953.998089251944,6.668178996697355,82.40886335959947,32006947310.807613,394.08767915401125,45.236687610891636,-0.10921666830363774
M-2022-10,170,3079,3774,27789.179352135474,2.326110704633143,1458.4644449389878,23.724210194038406,20.203814308258448,37.66313509919605,-0.21875455287593182
M-2022-10,171,7488,7082,3680.176070095844,0.7202933900679946,375.1127788081376,6.4887564933552735,5.364295042953569,12.49023662726167,-0.04493800213399335
M-2022-10,172,8866,7688,5938.372746920102,4.713702400617073,443.4903209433646,24.770605491191212,20.70312644819203,45.287206089200666,-0.08558722370160599
M-2022-10,173,1393,4960,5372.955822024875,3.428642202950235,1.5532258064519109,20.881821349973553,14.036320071798992,21.76007605876016,-0.236042553394345
M-2022-10,174,2702,4246,6245.782383419687,5.0578023013256175,0.7946302402261999,77.19180902587097,52.6857481776984,37.19894577797341,-0.9677341969533405
M-2022-10,175,36003,50628,2044.7612935632146,0.8069551277221328,764.2313324364341,8.625347431445649,7.364239971270948,19.512045638745914,-0.16699352278026536
M-2022-10,176,3404,4309,7529.600428720379,1.409068590622366,413.9841917376224,10.865970253050426,9.240252892727618,14.117785053616808,-0.2072149948481018
M-2022-10,177,1613,1540,5055.461131150315,5.443949726652764,244.7995418716434,28.65326516019573,26.09625375885918,59.68653358237033,-0.36075028838720224
M-2022-12,0,950,1414,4095.6194476289706,0.23407429464751,422.95492146207107,7.016927418872031,5.790726170142617,17.136885570850076,-0.028100972328518492
M-2022-12,1,3117,10792,539.4548963656995,1.7040350056708553,167.93047666815784,20.776836741392678,14.453870472336854,14.920865862532201,-0.219835216793827
M-2022-12,2,3678,7583,6591.167591469314,1.3010579243502591,93.10981864143751,6.090590413143473,5.404750442498856,10.59399273180628,-0.21382760447258226
M-2022-12,3,743,1593,2350.2456685076686,0.5554820509311008,36.01313705063958,7.095034295944899,5.827771197083047,6.649684166438699,-0.034678654836029055
M-2022-12,4,869,3737,899.7031997075759,1.1524964333586964,7.462052260648561,11.88119326408065,8.72494781104081,8.852661397656755,-0.22061081986988318
M-2022-12,5,1080,2093,13609.493071702858,2.8059731733644777,440.06087310435134,21.63877138956734,18.26436934992443,35.013377134350854,-0.5123798698415448
M-2022-12,6,1684,2729,19424.542865448886,1.2553938127388677,26.467908032751215,25.1178372374913,21.23349913994017,18.733752684979105,-0.5326683497063827
