period,class_id,support,precision,recall,f1,delta_f1_from_ref,delta_recall_from_ref,delta_precision_from_ref
M-2022-7,49,13761,0.8393060486301829,0.9105442918392559,0.8734750784245382,-0.06150294794381972,-0.020435320294011183,-0.09970488526489185
M-2022-7,50,2568,0.09333333333333334,0.016355140186915886,0.027833001988071572,-0.6603223378177536,-0.5683346970326177,-0.7427786515675788
M-2022-7,51,15397,0.8475455174003227,0.9553809183607196,0.8982383293133454,-0.034115012186586635,0.0145330106599596,-0.07646527396658376
M-2022-7,52,1010,0.818069306930693,0.6544554455445545,0.7271727172717272,-0.15593829335454457,-0.19430596253888754,-0.10228884575545216
M-2022-7,53,4517,0.859187059311489,0.9172016825326544,0.8872470285897848,-0.06017486625400492,-0.03676251184074708,-0.08178165915470681
M-2022-7,54,3357,0.38280922431865827,0.2719690199582961,0.31800766283524906,-0.4984855934267933,-0.5230182230253448,-0.45638595945827454
M-2022-7,55,5627,0.9821397303449484,0.9968011373733784,0.9894161227729759,-0.0011040522391777552,0.0020495201391540485,-0.004184849105614341
M-2022-7,56,8114,0.005928853754940711,0.0003697313285679073,0.0006960556844547563,-0.9598394623493148,-0.9520772668881946,-0.9628337419725885
M-2022-7,57,2449,0.9967064635652532,0.9885667619436505,0.992619926199262,0.00010203420186449819,-0.006865538219481659,0.007085964051792293
M-2022-7,58,1749,0.9994275901545506,0.9982847341337907,0.9988558352402745,0.007391619875862232,0.007471085839827474,0.0073119528352338925
M-2022-7,59,5381,0.9697737556561086,0.9957257015424642,0.9825783972125436,0.01854637556410521,0.061231385016670026,-0.02572418736958415
M-2022-7,60,21024,0.8796906461651107,0.91433599695586,0.8966787946636813,-0.014569425554638582,0.005061884666955896,-0.03354027253062064
M-2022-7,61,12195,0.6032433633233366,0.8906929069290693,0.7193139300023178,-0.04771502155769347,0.058562392596888,-0.1081313325404103
M-2022-7,62,8933,0.9139762107051826,0.9633941564983768,0.9380347702872092,0.000581428731170397,0.03465275833772341,-0.03235406452417511
M-2022-7,63,8561,0.8001575630252101,0.7118327298212825,0.7534153427706002,0.006087173342224861,0.028367880466906636,-0.024198915451969172
M-2022-7,64,16,0.0035842293906810036,0.0625,0.006779661016949152,-0.8013307068760275,-0.7306883463274518,-0.8200203722284072
M-2022-7,65,2044,0.9030585795749093,0.8522504892367906,0.876919204631261,-0.08876089612440641,-0.12294823890311402,-0.053286914656459516
M-2022-7,66,2587,0.8981018981018981,0.6950135291843834,0.7836129875789932,-0.11441582212532819,-0.2251651462865818,0.021181668599769665
M-2022-7,67,1175,0.3799043062200957,0.33787234042553194,0.35765765765765767,-0.09573217285081692,-0.03800587971498326,-0.1912700710041036
M-2022-7,68,3493,0.5613063407181055,0.8413970798740338,0.6733875587123381,-0.09626952476532036,0.0774031313112501,-0.21409846106860586
M-2022-7,69,605,0.7142857142857143,0.9338842975206612,0.8094555873925502,-0.018009201339844183,0.13183651595069523,-0.1402597402597402
