period,true_class,pred_class,confusion_count,confusion_rate,rank_in_period
M-2022-10,34,1,38,0.022592152199762187,450
M-2022-10,66,86,95,0.022479886417415995,451
M-2022-10,9,16,29,0.022463206816421378,452
M-2022-10,110,122,180,0.0224159402241594,453
M-2022-10,13,86,36,0.0224019912881145,454
M-2022-10,111,124,50,0.02230151650312221,455
M-2022-10,50,82,69,0.022186495176848873,456
M-2022-10,54,138,146,0.0221379833206975,457
M-2022-10,79,71,273,0.022132144304823673,458
M-2022-10,14,155,221,0.022084540821425004,459
M-2022-10,67,133,95,0.022072490706319704,460
M-2022-10,41,170,53,0.022009966777408636,461
M-2022-10,138,29,393,0.021989704565801252,462
M-2022-10,11,157,44,0.021989005497251374,463
M-2022-10,19,20,639,0.021913580246913582,464
M-2022-10,88,60,5,0.021834061135371178,465
M-2022-10,13,142,35,0.021779713752333542,466
M-2022-10,38,14,2,0.021739130434782608,467
M-2022-10,38,34,2,0.021739130434782608,468
M-2022-10,38,39,2,0.021739130434782608,469
M-2022-10,38,153,2,0.021739130434782608,470
M-2022-10,176,155,73,0.02144535840188014,471
M-2022-10,32,63,38,0.02131239484015704,472
M-2022-10,157,117,37,0.021203438395415473,473
M-2022-10,156,142,528,0.02119885975830088,474
M-2022-10,52,19,47,0.021190261496844005,475
M-2022-10,135,136,63,0.021155137676292814,476
M-2022-10,141,154,39,0.02112676056338028,477
M-2022-10,126,63,17,0.021065675340768277,478
M-2022-10,154,60,66,0.020959034614163225,479
M-2022-10,150,90,25,0.02092050209205021,480
M-2022-10,103,117,61,0.020904729266620972,481
M-2022-10,143,13,90,0.020842982862436313,482
M-2022-10,155,153,206,0.020839656044511885,483
M-2022-10,27,155,213,0.02081094284318515,484
M-2022-10,158,156,235,0.020712145249427112,485
M-2022-10,25,71,966,0.020556253058966228,486
M-2022-10,49,175,879,0.0204837807606264,487
M-2022-10,71,72,1306,0.020471182030503,488
M-2022-10,139,148,39,0.020461699895068207,489
M-2022-10,40,117,20,0.020387359836901122,490
M-2022-10,16,156,49,0.020374220374220375,491
M-2022-10,22,153,24,0.02037351443123939,492
M-2022-10,74,79,68,0.020280345958842826,493
M-2022-10,30,25,20,0.020181634712411706,494
M-2022-10,77,75,556,0.02012815407450313,495
M-2022-10,66,61,85,0.020113582584003788,496
M-2022-10,26,61,28,0.02,497
M-2022-10,94,130,7,0.02,498
M-2022-10,105,115,98,0.019991840065279477,499
M-2022-10,177,6,32,0.019838809671419714,500
M-2022-10,166,129,60,0.019769357495881382,501
M-2022-10,78,49,319,0.019724231744265134,502
M-2022-10,162,117,5,0.0196078431372549,503
M-2022-10,89,26,12,0.01957585644371941,504
M-2022-10,41,23,47,0.01951827242524917,505
M-2022-10,170,124,60,0.01948684637869438,506
M-2022-10,139,49,37,0.019412381951731374,507
M-2022-10,115,25,409,0.019380212282031843,508
M-2022-10,163,153,41,0.019376181474480152,509
M-2022-10,161,117,18,0.0193756727664155,510
M-2022-10,146,133,107,0.019216954022988505,511
M-2022-10,109,107,35,0.01918859649122807,512
M-2022-10,159,61,47,0.01912901912901913,513
M-2022-10,29,125,668,0.019128890925231238,514
M-2022-10,16,60,46,0.019126819126819128,515
M-2022-10,76,77,84,0.019069239500567537,516
M-2022-10,106,107,52,0.019005847953216373,517
M-2022-10,11,172,38,0.01899050474762619,518
M-2022-10,11,176,38,0.01899050474762619,519
M-2022-10,14,171,190,0.01898670930348756,520
M-2022-10,140,142,740,0.01896268962689627,521
M-2022-10,141,139,35,0.01895991332611051,522
M-2022-10,131,133,497,0.018951382268827456,523
M-2022-10,66,140,80,0.01893043066729768,524
M-2022-10,56,167,202,0.018867924528301886,525
M-2022-10,104,153,45,0.018820577164366373,526
M-2022-10,176,61,64,0.01880141010575793,527
M-2022-10,105,34,92,0.018767849857201143,528
M-2022-10,112,115,32,0.01875732708089097,529
M-2022-10,13,61,30,0.018668326073428748,530
M-2022-10,46,159,218,0.018610210005122075,531
M-2022-10,9,155,24,0.018590240123934933,532
M-2022-10,60,63,1113,0.01857879713556012,533
M-2022-10,105,43,91,0.018563851489188085,534
M-2022-10,32,156,33,0.018508132361189006,535
M-2022-10,32,171,33,0.018508132361189006,536
M-2022-10,44,49,20,0.018501387604070305,537
M-2022-10,86,62,978,0.018486314834417057,538
M-2022-10,61,60,423,0.018455497382198954,539
M-2022-10,143,132,79,0.018295507179249652,540
M-2022-10,143,156,79,0.018295507179249652,541
M-2022-10,111,175,41,0.018287243532560213,542
M-2022-10,93,133,636,0.018255927435558872,543
M-2022-10,64,105,75,0.01824817518248175,544
M-2022-10,12,132,47,0.01821705426356589,545
M-2022-10,46,86,213,0.018183370326105515,546
M-2022-10,169,138,37,0.018101761252446183,547
M-2022-10,2,129,92,0.018088871411718443,548
M-2022-10,120,121,43,0.018059638807223857,549
M-2022-10,171,86,135,0.018028846153846152,550
M-2022-10,163,142,38,0.017958412098298678,551
M-2022-10,46,133,210,0.017927266518695577,552
M-2022-10,160,157,43,0.017864561695056087,553
M-2022-10,152,83,11,0.01779935275080906,554
M-2022-10,19,18,517,0.017729766803840877,555
M-2022-10,64,110,72,0.017518248175182483,556
M-2022-10,17,153,208,0.017490750084090144,557
M-2022-10,77,79,483,0.017485428809325562,558
M-2022-10,88,10,4,0.017467248908296942,559
M-2022-10,88,86,4,0.017467248908296942,560
M-2022-10,88,105,4,0.017467248908296942,561
M-2022-10,166,117,53,0.017462932454695223,562
M-2022-10,140,61,681,0.01745079950799508,563
M-2022-10,41,143,42,0.01744186046511628,564
M-2022-10,10,134,25,0.017433751743375175,565
M-2022-10,48,14,52,0.017414601473543203,566
M-2022-10,50,116,54,0.017363344051446947,567
M-2022-10,21,20,68,0.01717605455923213,568
M-2022-10,30,64,17,0.017154389505549948,569
M-2022-10,52,156,38,0.017132551848512173,570
M-2022-10,171,63,128,0.017094017094017096,571
M-2022-10,69,61,21,0.017045454545454544,572
M-2022-10,9,96,22,0.017041053446940357,573
M-2022-10,9,175,22,0.017041053446940357,574
