period,class_id,support,centroid_shift_from_ref,radius,delta_radius_from_ref,nearest_other_class,nearest_centroid_distance,delta_nearest_distance_from_ref,margin,delta_margin_from_ref,top_confusion_partner,top_confusion_partner_rate,confusion_partner_distance,ref_top_confusion_partner,ref_top_confusion_partner_distance,ref_distance_to_current_partner,delta_current_partner_distance_from_ref
M-2022-4,28,16366,0.0,7.500316143035889,0.0,50,4.910473823547363,0.0,-2.5898423194885254,0.0,25,0.009959672491751191,7.334218978881836,25,7.334218978881836,7.334218978881836,0.0
M-2022-4,29,29653,0.0,7.886711597442627,0.0,54,3.712200880050659,0.0,-4.174510717391968,0.0,149,0.01942467878460864,6.495394229888916,149,6.495394229888916,6.495394229888916,0.0
M-2022-4,30,8131,0.0,7.567113876342773,0.0,111,3.9582693576812744,0.0,-3.608844518661499,0.0,149,0.0024597220514081908,6.769852638244629,149,6.769852638244629,6.769852638244629,0.0
M-2022-4,31,7973,0.0,5.800617694854736,0.0,158,5.341538906097412,0.0,-0.4590787887573242,0.0,142,0.0056440486642418165,6.792895793914795,142,6.792895793914795,6.792895793914795,0.0
M-2022-4,32,2331,0.0,8.870135307312012,0.0,154,3.771552324295044,0.0,-5.098582983016968,0.0,153,0.04332904332904333,4.397705078125,153,4.397705078125,4.397705078125,0.0
M-2022-4,33,204,0.0,7.431371212005615,0.0,163,3.56781268119812,0.0,-3.863558530807495,0.0,166,0.15196078431372548,4.495631217956543,166,4.495631217956543,4.495631217956543,0.0
M-2022-4,34,588,0.0,4.4232869148254395,0.0,151,6.118799209594727,0.0,1.695512294769287,0.0,110,0.02040816326530612,8.266630172729492,110,8.266630172729492,8.266630172729492,0.0
M-2022-4,35,875,0.0,5.7157816886901855,0.0,41,4.464819431304932,0.0,-1.250962257385254,0.0,41,0.08114285714285714,4.464819431304932,41,4.464819431304932,4.464819431304932,0.0
M-2022-4,36,826,0.0,5.397667407989502,0.0,64,6.187174320220947,0.0,0.7895069122314453,0.0,166,0.04600484261501211,6.325815200805664,166,6.325815200805664,6.325815200805664,0.0
M-2022-4,37,1989,0.0,4.938746452331543,0.0,50,5.9155778884887695,0.0,0.9768314361572266,0.0,36,0.15485168426344897,7.343564510345459,36,7.343564510345459,7.343564510345459,0.0
M-2022-4,38,77,0.0,6.869776248931885,0.0,156,5.438883304595947,0.0,-1.4308929443359375,0.0,68,0.1038961038961039,5.455014705657959,68,5.455014705657959,5.455014705657959,0.0
