strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,1000,56,12125,0.6325773195876289,0.7588799841693875,12137,0.6329405948751751,0.7591659254867081
margin,1000,163,1738,0.056962025316455694,0.06766917293233082,1741,0.05743825387708214,0.06825938566552901
margin,1000,174,1503,0.09913506320691949,0.15313463514902365,1507,0.10086264100862641,0.15565796210957503
margin,1000,48,3357,0.16741137920762586,0.2803691693689199,3361,0.16840226123177626,0.28180234005476723
margin,1000,38,190,0.45789473684210524,0.435,193,0.46632124352331605,0.4433497536945813
margin,1000,69,1863,0.010735373054213635,0.016764459346186086,1866,0.011254019292604502,0.017573221757322177
margin,1000,104,1736,0.3554147465437788,0.41915760869565216,1744,0.3583715596330275,0.4222972972972973
margin,1000,47,618,0.016181229773462782,0.02886002886002886,618,0.016181229773462782,0.02886002886002886
margin,1000,66,1954,0.0030706243602865915,0.005237887385421213,1955,0.003069053708439898,0.005235602094240838
margin,1000,10,1004,0.15637450199203187,0.24627450980392157,1004,0.15637450199203187,0.24627450980392157
margin,1000,109,393,0.0,0.0,393,0.0,0.0
margin,1000,26,806,0.02977667493796526,0.037884767166535126,807,0.02973977695167286,0.03785488958990536
