strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,200,56,12134,0.6519696719960442,0.6615931423792599,12137,0.6518909120870067,0.6615661189849074
margin,200,163,1741,0.011487650775416428,0.021378941742383754,1741,0.011487650775416428,0.021378941742383754
margin,200,174,1505,0.00132890365448505,0.00156128024980484,1507,0.0013271400132714001,0.0015600624024961
margin,200,48,3360,0.014583333333333334,0.025843881856540084,3361,0.01487652484379649,0.02635740643120717
margin,200,38,193,0.06217616580310881,0.10572687224669604,193,0.06217616580310881,0.10572687224669604
margin,200,69,1865,0.02520107238605898,0.026811180832857957,1866,0.025187566988210074,0.026803535785571715
margin,200,104,1741,0.6938541068351523,0.4793650793650794,1744,0.6943807339449541,0.47998414585810545
margin,200,47,618,0.0016181229773462784,0.003110419906687403,618,0.0016181229773462784,0.003110419906687403
margin,200,66,1955,0.0025575447570332483,0.004446420631391729,1955,0.0025575447570332483,0.004446420631391729
margin,200,10,1004,0.01693227091633466,0.03168685927306617,1004,0.01693227091633466,0.03168685927306617
margin,200,109,393,0.0,0.0,393,0.0,0.0
margin,200,26,807,0.013630731102850062,0.018440905280804692,807,0.013630731102850062,0.018440905280804692
margin,500,56,12134,0.6894676116696885,0.7217668881028384,12137,0.689461975776551,0.7217837581403372
margin,500,163,1740,0.11781609195402298,0.1166429587482219,1741,0.11774842044801838,0.11660978384527873
margin,500,174,1503,0.12840984697272123,0.06617521001200069,1507,0.1300597213005972,0.06712328767123288
margin,500,48,3360,0.018154761904761906,0.03429856620747821,3361,0.018446890806307646,0.03484124754144423
margin,500,38,192,0.21354166666666666,0.14963503649635038,193,0.21243523316062177,0.1493624772313297
margin,500,69,1864,0.09763948497854077,0.09027777777777778,1866,0.09807073954983923,0.09070631970260223
margin,500,104,1737,0.7081174438687392,0.6343476018566271,1744,0.7092889908256881,0.6356628982528263
margin,500,47,618,0.0,0.0,618,0.0,0.0
margin,500,66,1954,0.0005117707267144319,0.0008329862557267805,1955,0.0005115089514066496,0.0008326394671107411
margin,500,10,1004,0.01693227091633466,0.03222748815165877,1004,0.01693227091633466,0.03222748815165877
margin,500,109,393,0.0,0.0,393,0.0,0.0
margin,500,26,807,0.009913258983890954,0.017241379310344827,807,0.009913258983890954,0.017241379310344827
margin,1000,56,12125,0.7737731958762887,0.7382170115666064,12137,0.7739968690780259,0.7384639572360664
margin,1000,163,1738,0.2002301495972382,0.19000819000819,1741,0.2016082711085583,0.19133278822567457
margin,1000,174,1503,0.17564870259481039,0.17311475409836066,1507,0.1771731917717319,0.17462393721386527
margin,1000,48,3357,0.4658921656240691,0.5461847389558233,3361,0.4665278191014579,0.546817785527463
margin,1000,38,190,0.8789473684210526,0.29794826048171275,193,0.8808290155440415,0.30168589174800353
margin,1000,69,1863,0.09125067096081589,0.1007705986959099,1866,0.09217577706323687,0.10180526783071915
margin,1000,104,1736,0.7039170506912442,0.6568126847621607,1744,0.7052752293577982,0.6582820444206583
margin,1000,47,618,0.0,0.0,618,0.0,0.0
margin,1000,66,1954,0.0010235414534288639,0.0017825311942959,1955,0.0010230179028132991,0.0017817371937639199
margin,1000,10,1004,0.0069721115537848604,0.013671875,1004,0.0069721115537848604,0.013671875
margin,1000,109,393,0.0,0.0,393,0.0,0.0
margin,1000,26,806,0.02977667493796526,0.04088586030664395,807,0.030978934324659233,0.04251700680272109
badge,200,56,12133,0.5105909503008325,0.6087255576299498,12137,0.5106698525170965,0.6088109621334905
badge,200,163,1741,0.01263641585295807,0.022821576763485476,1741,0.01263641585295807,0.022821576763485476
badge,200,174,1506,0.0,0.0,1507,0.0,0.0
badge,200,48,3361,0.0005950609937518596,0.0011827321111768185,3361,0.0005950609937518596,0.0011827321111768185
badge,200,38,193,0.04145077720207254,0.07339449541284404,193,0.04145077720207254,0.07339449541284404
badge,200,69,1865,0.015549597855227882,0.012055705674495947,1866,0.015541264737406217,0.012053200332502078
badge,200,104,1744,0.0045871559633027525,0.008653326122228232,1744,0.0045871559633027525,0.008653326122228232
badge,200,47,618,0.0016181229773462784,0.0029239766081871343,618,0.0016181229773462784,0.0029239766081871343
badge,200,66,1951,0.06150691952844695,0.030173497611264772,1955,0.061381074168797956,0.030158331239004774
badge,200,10,1004,0.099601593625498,0.16750418760469013,1004,0.099601593625498,0.16750418760469013
badge,200,109,392,0.0,0.0,393,0.0,0.0
badge,200,26,807,0.01486988847583643,0.020460358056265986,807,0.01486988847583643,0.020460358056265986
badge,500,56,12129,0.6919779041965537,0.7333012974531475,12137,0.6918513635989124,0.7332023575638507
badge,500,163,1739,0.08108108108108109,0.09880868955851436,1741,0.08156232050545663,0.09940497024851243
badge,500,174,1506,0.0006640106241699867,0.0011527377521613833,1507,0.0006635700066357001,0.001152073732718894
badge,500,48,3359,0.7642155403393868,0.6818061088977424,3361,0.7643558464742636,0.6819750464560659
badge,500,38,193,0.04145077720207254,0.07441860465116279,193,0.04145077720207254,0.07441860465116279
badge,500,69,1865,0.30831099195710454,0.24795170332039673,1866,0.3086816720257235,0.2482758620689655
badge,500,104,1741,0.7943710511200459,0.6576319543509273,1744,0.7947247706422018,0.6581196581196581
badge,500,47,617,0.2106969205834684,0.2669404517453799,618,0.21197411003236247,0.26844262295081966
badge,500,66,1951,0.04715530497180933,0.05596107055961071,1955,0.047058823529411764,0.05585913782635094
badge,500,10,1004,0.053784860557768925,0.09782608695652174,1004,0.053784860557768925,0.09782608695652174
badge,500,109,392,0.0,0.0,393,0.0,0.0
badge,500,26,807,0.009913258983890954,0.015748031496062992,807,0.009913258983890954,0.015748031496062992
badge,1000,56,12123,0.78940856223707,0.8387747052894517,12137,0.7895690862651397,0.8389214742186816
badge,1000,163,1735,0.34293948126801155,0.2923114713829526,1741,0.3446295232624928,0.29397354238118567
badge,1000,174,1506,0.05644090305444887,0.08349705304518663,1507,0.05706702057067021,0.08439646712463199
badge,1000,48,3356,0.9109058402860548,0.8217741935483871,3361,0.911038381434097,0.822013422818792
badge,1000,38,193,0.04145077720207254,0.07655502392344497,193,0.04145077720207254,0.07655502392344497
badge,1000,69,1864,0.3771459227467811,0.4126797769298503,1866,0.3778135048231511,0.4133685136323659
badge,1000,104,1740,0.8114942528735632,0.6938574938574938,1744,0.8119266055045872,0.6944580676802354
badge,1000,47,617,0.24311183144246354,0.32537960954446854,618,0.24433656957928804,0.3268398268398268
badge,1000,66,1950,0.2953846153846154,0.2926829268292683,1955,0.2961636828644501,0.2936105476673428
badge,1000,10,1004,0.0348605577689243,0.06523765144454799,1004,0.0348605577689243,0.06523765144454799
badge,1000,109,392,0.0,0.0,393,0.0,0.0
badge,1000,26,807,0.007434944237918215,0.013348164627363738,807,0.007434944237918215,0.013348164627363738
