strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
random,0,56,12137,0.00041196341764851283,0.000787959971633441,12137,0.00041196341764851283,0.000787959971633441
random,0,163,1741,0.040206777713957496,0.040450736781277086,1741,0.040206777713957496,0.040450736781277086
random,0,174,1507,0.0,0.0,1507,0.0,0.0
random,0,48,3361,0.0017851829812555787,0.003538779121203185,3361,0.0017851829812555787,0.003538779121203185
random,0,38,193,0.06217616580310881,0.10126582278481013,193,0.06217616580310881,0.10126582278481013
random,0,69,1866,0.006430868167202572,0.011029411764705883,1866,0.006430868167202572,0.011029411764705883
random,0,104,1744,0.008600917431192661,0.01440922190201729,1744,0.008600917431192661,0.01440922190201729
random,0,47,618,0.0,0.0,618,0.0,0.0
random,0,66,1955,0.001534526854219949,0.0024410089503661514,1955,0.001534526854219949,0.0024410089503661514
random,0,10,1004,0.14641434262948208,0.2218867924528302,1004,0.14641434262948208,0.2218867924528302
random,0,109,393,0.0,0.0,393,0.0,0.0
random,0,26,807,0.012391573729863693,0.013966480446927373,807,0.012391573729863693,0.013966480446927373
