method,alpha,tau_conf,momentum,accepted_rate,num_updated_classes,overall_accuracy,overall_macro_f1,bad_accuracy,bad_macro_f1,bad_support,stable_accuracy,stable_macro_f1,stable_support
static,,,,,,0.7519431632771048,0.6286470835004149,0.16411211787619612,0.15439573308329985,47236,0.9412229836584081,0.9027706369575663,144172
caps_target_proto,2.0,0.8,0.9,0.39198052642437553,177,0.7550439115224954,0.6319792585409654,0.16637733931746973,0.15926394204886338,47236,0.9432344699386843,0.9024343746196113,144172
caps_target_proto,2.0,0.9,0.9,0.3634034622880847,176,0.7549864762637457,0.6320274931769638,0.16701244813278007,0.1587657554547823,47236,0.9433385123324918,0.9027135648772727,144172
caps_target_proto,5.0,0.8,0.9,0.39198052642437553,177,0.7541015198427483,0.6318859915033578,0.16927766957405369,0.16386298094198393,47236,0.9443165108342813,0.8994140980579953,144172
caps_target_proto,5.0,0.9,0.9,0.3634034622880847,176,0.7540607105799525,0.6318400867927954,0.17073841984926752,0.16287200045894634,47236,0.944302638515107,0.9002821544999382,144172
