strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,1000,56,12125,0.7103505154639175,0.7767506876493665,12137,0.7106368954436846,0.7769920273861538
margin,1000,163,1738,0.12025316455696203,0.15743879472693031,1741,0.12119471568064331,0.1586466165413534
margin,1000,174,1503,0.18895542248835662,0.26259824318076747,1507,0.19044459190444593,0.2645161290322581
margin,1000,48,3357,0.4229967232648198,0.5620423510785671,3361,0.423683427551324,0.5627346374234341
margin,1000,38,190,0.8052631578947368,0.4015748031496063,193,0.8082901554404145,0.40625
margin,1000,69,1863,0.052603327965646804,0.06049382716049383,1866,0.05305466237942122,0.06103575832305795
margin,1000,104,1736,0.7137096774193549,0.6910206358059119,1744,0.7150229357798165,0.6923931149361466
margin,1000,47,618,0.0016181229773462784,0.0029940119760479044,618,0.0016181229773462784,0.0029940119760479044
margin,1000,66,1954,0.0015353121801432957,0.002512562814070352,1955,0.001534526854219949,0.0025115110925073253
margin,1000,10,1004,0.06872509960159362,0.11339359079704191,1004,0.06872509960159362,0.11339359079704191
margin,1000,109,393,0.0,0.0,393,0.0,0.0
margin,1000,26,806,0.034739454094292806,0.043010752688172046,807,0.03469640644361834,0.042977743668457406
