strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
random,200,56,12137,0.02611848067891571,0.050760608486789434,12137,0.02611848067891571,0.050760608486789434
random,200,163,1741,0.011487650775416428,0.01927710843373494,1741,0.011487650775416428,0.01927710843373494
random,200,174,1507,0.0,0.0,1507,0.0,0.0
random,200,48,3360,0.00744047619047619,0.014124293785310734,3361,0.007438262421898245,0.01412030499858797
random,200,38,193,0.046632124352331605,0.08144796380090498,193,0.046632124352331605,0.08144796380090498
random,200,69,1866,0.0010718113612004287,0.0019351717464925011,1866,0.0010718113612004287,0.0019351717464925011
random,200,104,1744,0.013188073394495414,0.02021978021978022,1744,0.013188073394495414,0.02021978021978022
random,200,47,618,0.0,0.0,618,0.0,0.0
random,200,66,1955,0.0,0.0,1955,0.0,0.0
random,200,10,1004,0.07470119521912351,0.12690355329949238,1004,0.07470119521912351,0.12690355329949238
random,200,109,392,0.0,0.0,393,0.0,0.0
random,200,26,807,0.026022304832713755,0.03146067415730337,807,0.026022304832713755,0.03146067415730337
random,500,56,12133,0.6887826588642545,0.7782278716766774,12137,0.6888852269918431,0.7783104491505701
random,500,163,1741,0.01263641585295807,0.022426095820591234,1741,0.01263641585295807,0.022426095820591234
random,500,174,1506,0.0,0.0,1507,0.0,0.0
random,500,48,3360,0.03898809523809524,0.07283847650820127,3361,0.0389764950907468,0.07281823235130629
random,500,38,193,0.04145077720207254,0.07582938388625593,193,0.04145077720207254,0.07582938388625593
random,500,69,1865,0.4418230563002681,0.5340246273493195,1866,0.44212218649517687,0.5343264248704663
random,500,104,1744,0.005160550458715597,0.008995502248875561,1744,0.005160550458715597,0.008995502248875561
random,500,47,618,0.0,0.0,618,0.0,0.0
random,500,66,1955,0.0,0.0,1955,0.0,0.0
random,500,10,1004,0.0647410358565737,0.11314186248912098,1004,0.0647410358565737,0.11314186248912098
random,500,109,392,0.0,0.0,393,0.0,0.0
random,500,26,806,0.2729528535980149,0.13103037522334723,807,0.2738537794299876,0.13154761904761905
random,1000,56,12128,0.9361807387862797,0.8796436180515205,12137,0.9362280629480102,0.8797274803545853
random,1000,163,1741,0.005169442848937392,0.009559214020180564,1741,0.005169442848937392,0.009559214020180564
random,1000,174,1506,0.0006640106241699867,0.0011142061281337048,1507,0.0006635700066357001,0.0011135857461024498
