strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,200,56,12134,0.5793637712213615,0.700199203187251,12137,0.5793853505808684,0.7002240477968633
margin,200,163,1741,0.06260769672601953,0.058055925432756325,1741,0.06260769672601953,0.058040468583599576
margin,200,174,1505,0.0033222591362126247,0.004651162790697674,1507,0.0033178500331785005,0.004646840148698885
margin,200,48,3360,0.018452380952380953,0.03499858876658199,3361,0.018744421303183576,0.03554301833568406
margin,200,38,193,0.06735751295336788,0.08904109589041095,193,0.06735751295336788,0.08904109589041095
margin,200,69,1865,0.006970509383378016,0.011073253833049404,1866,0.006966773847802787,0.011068539804171988
margin,200,104,1741,0.565766800689259,0.5065569555155567,1744,0.5665137614678899,0.5073170731707317
margin,200,47,618,0.0,0.0,618,0.0,0.0
margin,200,66,1955,0.005626598465473146,0.009220452640402346,1955,0.005626598465473146,0.009220452640402346
margin,200,10,1004,0.06673306772908366,0.11308016877637131,1004,0.06673306772908366,0.11308016877637131
margin,200,109,393,0.0,0.0,393,0.0,0.0
margin,200,26,807,0.006195786864931847,0.007072135785007072,807,0.006195786864931847,0.007072135785007072
margin,500,56,12134,0.5605735948574254,0.69929063431685,12137,0.5605998187360962,0.6993165116398582
margin,500,163,1740,0.12528735632183907,0.13272450532724506,1741,0.12521539345203905,0.13268411442483263
margin,500,174,1503,0.14637391882900866,0.18843683083511778,1507,0.1479761114797611,0.19043552519214346
margin,500,48,3360,0.01755952380952381,0.033917792469100316,3361,0.017851829812555786,0.03447285262855501
margin,500,38,192,0.1875,0.12857142857142856,193,0.18652849740932642,0.12834224598930483
margin,500,69,1864,0.01555793991416309,0.023443815683104285,1866,0.015541264737406217,0.023424878836833602
margin,500,104,1737,0.6234887737478411,0.599004424778761,1744,0.625,0.6005509641873278
margin,500,47,618,0.003236245954692557,0.005997001499250375,618,0.003236245954692557,0.005997001499250375
margin,500,66,1954,0.007676560900716479,0.01122334455667789,1955,0.0076726342710997444,0.011214953271028037
margin,500,10,1004,0.054780876494023904,0.0935374149659864,1004,0.054780876494023904,0.0935374149659864
margin,500,109,393,0.0,0.0,393,0.0,0.0
margin,500,26,807,0.004956629491945477,0.006595218466611707,807,0.004956629491945477,0.006595218466611707
margin,1000,56,12125,0.7145567010309278,0.7918475528949412,12137,0.7148389223036994,0.7920755922764413
margin,1000,163,1738,0.16800920598388952,0.18422712933753943,1741,0.1694428489373923,0.1857682619647355
margin,1000,174,1503,0.19228210246174318,0.26248864668483196,1507,0.19376244193762443,0.26437301946582165
margin,1000,48,3357,0.4471254095918975,0.5714829621168855,3361,0.4477833977982743,0.5721345751758221
margin,1000,38,190,0.6263157894736842,0.3152317880794702,193,0.6321243523316062,0.32063074901445465
margin,1000,69,1863,0.019860440150295224,0.029353431178103927,1866,0.020364415862808145,0.030099009900990098
margin,1000,104,1736,0.6566820276497696,0.6135629709364908,1744,0.658256880733945,0.6152197213290461
margin,1000,47,618,0.0,0.0,618,0.0,0.0
margin,1000,66,1954,0.0020470829068577278,0.003618272274988693,1955,0.0020460358056265983,0.0036150022593764122
margin,1000,10,1004,0.05876494023904383,0.09907640638119228,1004,0.05876494023904383,0.09907640638119228
margin,1000,109,393,0.0,0.0,393,0.0,0.0
margin,1000,26,806,0.02481389578163772,0.03686635944700461,807,0.026022304832713755,0.03863845446182153
