method,strategy,budget,replay_mode,replay_per_class,target_repeat,replay_distill_weight,distill_temperature,replay_samples,selected_collapse_labels,selected_absorber_preds,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count,head_train_samples,selected_mean_proto_distance
static,,0,stable_absorber,5,2,0.5,2.0,150,0,0,0.7453570016981188,0.6208135812807901,0.007941154944009368,0.02980100365637331,27326,0.9324418056210637,0.8710874372627309,144172,12,7,0.7453570016981188,0.6208135812807901,0.007941154944009368,0.02980100365637331,27326,0.9324418056210637,0.8710874372627309,144172,12,7,,
active_head_ft,random,200,stable_absorber,5,2,0.5,2.0,150,2,22,0.766786669075281,0.6228211322581106,0.007502561850387938,0.026699487228501805,27324,0.931769781976845,0.8655913855942968,144159,12,8,0.7668166281119897,0.6228462557750516,0.007502012735124058,0.026699332607004408,27326,0.9317759343006964,0.8655972876099083,144172,12,8,550,0.17103615403175354
active_head_ft,random,500,stable_absorber,5,2,0.5,2.0,150,9,50,0.7862124441212069,0.6460873946922997,0.3442178862979097,0.09956737312149984,27317,0.9330516353746028,0.8784334170589727,144126,10,6,0.7862826464655778,0.6461613381732175,0.3442874917660836,0.0996258885427086,27326,0.9330729961434953,0.8784362834881166,144172,10,6,1150,0.16964657604694366
active_head_ft,random,1000,stable_absorber,5,2,0.5,2.0,150,19,101,0.7981363288810032,0.6536878557921141,0.4966858314717838,0.19865473910876394,27307,0.9293880015825751,0.8851653698211903,144069,6,4,0.7982730124566496,0.6538567143298117,0.49688940935372905,0.1988968122500019,27326,0.9294384485198235,0.8852466820985858,144172,6,4,2150,0.16618698835372925
active_head_ft,margin,200,stable_absorber,5,2,0.5,2.0,150,12,26,0.7708417578148324,0.6377061299069066,0.4013692611847404,0.10179840554223178,27314,0.9382252772787493,0.8659869047556787,144169,10,6,0.7708673253080155,0.6378095935598102,0.40159555002561664,0.10191415504603597,27326,0.938226562716755,0.8659890689302052,144172,10,6,550,0.1932758390903473
active_head_ft,margin,500,stable_absorber,5,2,0.5,2.0,150,28,70,0.7820717622430596,0.6494982722649065,0.46948494395193785,0.15513168759533721,27298,0.9331095095067321,0.8772832949256154,144161,8,5,0.7821223688416744,0.6496822835203785,0.46991875869135624,0.15537912216412805,27326,0.933107676941431,0.877286380167989,144172,8,5,1150,0.19055908918380737
active_head_ft,margin,1000,stable_absorber,5,2,0.5,2.0,150,69,136,0.793970635948841,0.6616026439337255,0.5598561837326191,0.2641658615858507,27257,0.9339151427699309,0.8834422965703348,144148,5,2,0.794050009484375,0.6619404908261969,0.560748005562468,0.2649143173261353,27326,0.9339122714535416,0.8834766308200133,144172,5,2,2150,0.19354501366615295
active_head_ft,absorber_margin,200,stable_absorber,5,2,0.5,2.0,150,25,200,0.7608374419608338,0.6345358210326173,0.43188894179700377,0.163417289202638,27301,0.936061593951585,0.8639198617754366,144170,7,5,0.7608554528354502,0.6346143463077393,0.43222571909536706,0.16379514485192834,27326,0.936055544765974,0.8639194605337609,144172,7,5,550,0.19960203766822815
active_head_ft,absorber_margin,500,stable_absorber,5,2,0.5,2.0,150,35,500,0.7536464385372967,0.6354207860640494,0.4559378549705031,0.22910712478822817,27291,0.9384451041868983,0.8696578818635355,144164,6,4,0.7537017402127674,0.635649315517903,0.4564151357681329,0.22977264331360447,27326,0.9384415836639569,0.869682173592277,144172,6,4,1150,0.19770076870918274
active_head_ft,absorber_margin,1000,stable_absorber,5,2,0.5,2.0,150,62,1000,0.7629805427047811,0.6442649395616137,0.48103726525821594,0.2817521383564656,27264,0.9345843016197842,0.8752470180851946,144155,5,3,0.7630697332056658,0.6446636300312223,0.48199516943570225,0.2831456334203524,27326,0.9345850789334961,0.8752756221304644,144172,5,3,2150,0.20405177772045135
