strategy,budget,class_id,support,recall,f1
absorber_margin,1000,56,12137,0.7800939276592238,0.8232327623684897
absorber_margin,1000,163,1741,0.4296381390005744,0.40399675938428303
absorber_margin,1000,174,1507,0.285335102853351,0.24184476940382452
absorber_margin,1000,48,3361,0.8693841118714668,0.8674484191776756
absorber_margin,1000,38,193,0.6373056994818653,0.5466666666666666
absorber_margin,1000,69,1866,0.005894962486602358,0.00985663082437276
absorber_margin,1000,104,1744,0.6725917431192661,0.6689478186484175
absorber_margin,1000,47,618,0.6618122977346278,0.618291761148904
absorber_margin,1000,66,1955,0.3560102301790281,0.28472080179995907
absorber_margin,1000,10,1004,0.6235059760956175,0.6822888283378746
absorber_margin,1000,109,393,0.0,0.0
absorber_margin,1000,26,807,0.03965303593556382,0.052202283849918436
