rule,threshold_name,threshold_value,coverage,reject_rate,accepted_accuracy,accepted_macro_f1,collapsed_reject_rate,abrupt_reject_rate,gradual_reject_rate,stable_false_reject_rate,stable_coverage,collapsed_coverage,original_collapse_absorber_errors,kept_collapse_absorber_errors,absorber_error_reduction,original_pair_absorber_errors,kept_pair_absorber_errors,pair_absorber_error_reduction,num_rejected,num_accepted,num_collapsed_samples,num_stable_samples
confidence,ref_p20,0.8532389998435974,0.6463416385221303,0.35365836147786966,0.9240030493722362,0.781736218774284,0.7487016311901105,0.7313110401008146,0.8241264883857115,0.1085647698582249,0.8914352301417751,0.25129836880988954,10090,1333,0.8678889990089197,7898,1295,0.8360344390985059,467971,855258,27342,144172
margin,ref_p20,0.757996141910553,0.6462706001757821,0.35372939982421786,0.9214758806497935,0.7766288699608788,0.7391193036354327,0.7232548719564337,0.8079250439195784,0.1105831922980884,0.8894168077019116,0.26088069636456734,10090,1413,0.8599603567888999,7898,1361,0.8276778931375032,468065,855164,27342,144172
confidence,ref_p30,0.9530844390392303,0.5142337418542067,0.4857662581457934,0.9680578559157262,0.8201377594427383,0.8951430034379343,0.8832080651694496,0.9469061097013469,0.17997253280803485,0.8200274671919652,0.10485699656206568,10090,250,0.9752229930624381,7898,242,0.9693593314763231,642780,680449,27342,144172
margin,ref_p30,0.9215571582317352,0.5170820772519344,0.48291792274806555,0.964755384979641,0.8167179417211939,0.8581303489137591,0.8391916827940051,0.9402693734140152,0.18339205948450463,0.8166079405154953,0.14186965108624094,10090,270,0.9732408325074331,7898,262,0.9668270448214737,639011,684218,27342,144172
prototype_distance,ref_p70,0.18611037731170654,0.6462108977357661,0.35378910226423393,0.8139705409403744,0.6771076282541494,0.25890571282276353,0.2436653314730636,0.32500487995315247,0.10628970951363649,0.8937102904863635,0.7410942871772365,10090,7665,0.24033696729435083,7898,5734,0.2739934160546974,468144,855085,27342,144172
absorber_distance,ref_p70,0.18611037731170654,0.9562486916474775,0.04375130835252251,0.7622402271017342,0.6339424066242209,0.08869139053470851,0.0827670012151762,0.11438610189342183,0.0029339955053685877,0.9970660044946315,0.9113086094652915,10090,7665,0.24033696729435083,7898,5734,0.2739934160546974,57893,1265336,27342,144172
absorber_proto_disagree,ref_p70,0.18611037731170654,0.9625159363949853,0.0374840636050147,0.7624104036575801,0.6347337342104006,0.08174237436910248,0.0776362572573023,0.09955104430997462,0.002760591515689593,0.9972394084843104,0.9182576256308975,10090,7855,0.2215064420218038,7898,5907,0.25208913649025066,49600,1273629,27342,144172
prototype_distance,ref_p80,0.2109503149986267,0.7774678457016888,0.22253215429831116,0.7948682307381256,0.6588403918957103,0.14797747055811572,0.1462262027994059,0.15557290650009759,0.05519102183503038,0.9448089781649697,0.8520225294418843,10090,8827,0.12517343904856293,7898,6790,0.14028868067865286,294461,1028768,27342,144172
absorber_distance,ref_p80,0.2109503149986267,0.9684196764127752,0.03158032358722489,0.7606764572071597,0.6335149348712453,0.04619267061663375,0.04338629101219677,0.05836423970329885,0.0021640817911938517,0.9978359182088061,0.9538073293833662,10090,8827,0.12517343904856293,7898,6790,0.14028868067865286,41788,1281441,27342,144172
absorber_proto_disagree,ref_p80,0.2109503149986267,0.9718809064795285,0.028119093520471514,0.760604220304334,0.6335804128805481,0.04176724453222149,0.03920068409919438,0.05289869217255514,0.0020253585994506563,0.9979746414005494,0.9582327554677785,10090,8948,0.11318136769078291,7898,6903,0.12598126107875407,37208,1286021,27342,144172
prototype_distance,ref_p85,0.22680793702602386,0.8382660899965161,0.1617339100034839,0.7849755413273135,0.6494097197916706,0.07117255504352278,0.07016517395022279,0.07554167479992192,0.033938628859972814,0.9660613711400272,0.9288274449564772,10090,9365,0.07185332011892964,7898,7268,0.07976702962775384,214011,1109218,27342,144172
absorber_distance,ref_p85,0.22680793702602386,0.9748856773846402,0.02511432261535985,0.7596730845110492,0.6327077102499534,0.026515982737180893,0.026553850308294703,0.026351747023228577,0.0017548483755514246,0.9982451516244486,0.9734840172628191,10090,9365,0.07185332011892964,7898,7268,0.07976702962775384,33232,1289997,27342,144172
absorber_proto_disagree,ref_p85,0.22680793702602386,0.977026652227241,0.02297334777275891,0.7595902013412437,0.6326951232112501,0.025199327042645017,0.02529366758179936,0.024790162014444662,0.001650805981744028,0.998349194018256,0.974800672957355,10090,9401,0.06828543111992069,7898,7300,0.07571537097999492,30399,1292830,27342,144172
prototype_distance,ref_p90,0.2449350357055664,0.8896094326832317,0.1103905673167683,0.7759967446993052,0.6426400789525714,0.026150245044254262,0.023358386966110086,0.038258832715205936,0.022272008434370057,0.97772799156563,0.9738497549557458,10090,9918,0.017046580773042663,7898,7784,0.0144340339326412,146072,1177157,27342,144172
absorber_distance,ref_p90,0.2449350357055664,0.9823794671972879,0.017620532802712155,0.7587792413800001,0.632113309163384,0.006290688318338088,0.004365633016787434,0.014639859457349209,0.0014357850345420747,0.9985642149654579,0.9937093116816619,10090,9918,0.017046580773042663,7898,7784,0.0144340339326412,23316,1299913,27342,144172
absorber_proto_disagree,ref_p90,0.2449350357055664,0.9833271489666565,0.016672851033343435,0.7587127555494414,0.6320789728573417,0.005998098163996782,0.00427561996489491,0.013468670700761272,0.0013872319174319562,0.998612768082568,0.9940019018360032,10090,9926,0.016253716551040687,7898,7791,0.013547733603443857,22062,1301167,27342,144172
prototype_distance,ref_p95,0.2717369496822357,0.9441298520513078,0.055870147948692175,0.7628584007043945,0.6344791575032878,0.006510130934094068,0.004455646068679958,0.015420651961741168,0.009675942624087896,0.9903240573759121,0.993489869065906,10090,10024,0.006541129831516335,7898,7851,0.005950873638895904,73929,1249300,27342,144172
absorber_distance,ref_p95,0.2717369496822357,0.9933133267182022,0.006686673281797784,0.7544334557483713,0.6301259936864337,0.0024138687733157777,0.0009001305189252442,0.008979113800507515,0.0010612324168354466,0.9989387675831646,0.9975861312266843,10090,10024,0.006541129831516335,7898,7851,0.005950873638895904,8848,1314381,27342,144172
absorber_proto_disagree,ref_p95,0.2717369496822357,0.9935868999243517,0.006413100075648282,0.7543786123980124,0.6300816626696464,0.0024138687733157777,0.0009001305189252442,0.008979113800507515,0.0010612324168354466,0.9989387675831646,0.9975861312266843,10090,10024,0.006541129831516335,7898,7851,0.005950873638895904,8486,1314743,27342,144172
prototype_distance,ref_p97,0.2888748198747636,0.967261902512717,0.032738097487283,0.7576030795939399,0.630536805356197,0.0038402457757296467,0.0022503262973131103,0.01073589693538942,0.007171989013123214,0.9928280109868768,0.9961597542242704,10090,10037,0.005252725470763164,7898,7857,0.005191187642441086,43320,1279909,27342,144172
absorber_distance,ref_p97,0.2888748198747636,0.9966566633591011,0.003343336640898892,0.7534571070021724,0.6293682863981954,0.001938409772511155,0.0005850848373014087,0.007807925043919578,0.0009017007463307716,0.9990982992536692,0.9980615902274889,10090,10037,0.005252725470763164,7898,7857,0.005191187642441086,4424,1318805,27342,144172
absorber_proto_disagree,ref_p97,0.2888748198747636,0.9967617094244458,0.0032382905755541937,0.7534178858238105,0.6293318508680535,0.001938409772511155,0.0005850848373014087,0.007807925043919578,0.0009017007463307716,0.9990982992536692,0.9980615902274889,10090,10037,0.005252725470763164,7898,7857,0.005191187642441086,4285,1318944,27342,144172
prototype_distance,ref_p99,0.3192392587661743,0.9908413434107022,0.009158656589297846,0.7535790284568038,0.6299433998307259,0.0009874917709019092,0.0004500652594626221,0.003318368143665821,0.0025663790472491193,0.9974336209527509,0.999012508229098,10090,10074,0.0015857284440039532,7898,7882,0.0020258293238795133,12119,1311110,27342,144172
absorber_distance,ref_p99,0.3192392587661743,0.9993538533390668,0.0006461466609332171,0.7523030549602457,0.6288511979967031,0.0005851803086826128,0.0,0.0031231700175678315,3.4680797935798904e-05,0.9999653192020642,0.9994148196913174,10090,10074,0.0015857284440039532,7898,7882,0.0020258293238795133,855,1322374,27342,144172
absorber_proto_disagree,ref_p99,0.3192392587661743,0.9993840824226192,0.000615917577380786,0.752287105248432,0.628840062535328,0.0005851803086826128,0.0,0.0031231700175678315,3.4680797935798904e-05,0.9999653192020642,0.9994148196913174,10090,10074,0.0015857284440039532,7898,7882,0.0020258293238795133,815,1322414,27342,144172
hybrid,conf_p1_margin_p1_dist_p70,0.18611037731170654,0.8996628701456815,0.10033712985431849,0.7825596828116862,0.644747989230779,0.3860727086533538,0.4004680678698411,0.32363849307046655,0.010251643869822157,0.9897483561301779,0.6139272913466461,10090,621,0.9384539147670962,7898,557,0.9294758166624462,132769,1190460,27342,144172
hybrid,conf_p1_margin_p1_dist_p80,0.2109503149986267,0.9024144724760416,0.09758552752395844,0.7827922428672281,0.6465862652852918,0.38358569234145273,0.39952293082496965,0.31446418114386104,0.010223899231473517,0.9897761007685265,0.6164143076585473,10090,689,0.9317145688800793,7898,617,0.9218789566978982,129128,1194101,27342,144172
hybrid,conf_p1_margin_p1_dist_p85,0.22680793702602386,0.9037158345229738,0.09628416547702627,0.7827889244478489,0.6469893617954087,0.3805866432594543,0.39664251316440885,0.3109506148740972,0.01018921843353772,0.9898107815664623,0.6194133567405457,10090,771,0.9235877106045589,7898,697,0.9117498100785009,127406,1195823,27342,144172
hybrid,conf_p1_margin_p1_dist_p90,0.2449350357055664,0.9048894786918968,0.09511052130810313,0.7827541223475333,0.647203714057313,0.3795991514885524,0.3955173500157523,0.31056021862190125,0.010140665316427601,0.9898593346835723,0.6204008485114476,10090,798,0.9209117938553023,7898,721,0.9087110660926817,125853,1197376,27342,144172
hybrid,conf_p1_margin_p1_dist_p95,0.2717369496822357,0.905547716986251,0.09445228301374894,0.7827376158671793,0.6472917649791823,0.3793065613342111,0.39542733696385973,0.3093890298653133,0.010099048358904641,0.9899009516410954,0.6206934386657889,10090,806,0.9201189296333003,7898,728,0.9078247657634844,124982,1198247,27342,144172
hybrid,conf_p1_margin_p1_dist_p97,0.2888748198747636,0.9057109540374342,0.09428904596256582,0.7827191995080366,0.6472829525123386,0.3793065613342111,0.39542733696385973,0.3093890298653133,0.010099048358904641,0.9899009516410954,0.6206934386657889,10090,806,0.9201189296333003,7898,728,0.9078247657634844,124766,1198463,27342,144172
hybrid,conf_p1_margin_p1_dist_p99,0.3192392587661743,0.9057782137483383,0.09422178625166165,0.7826969543248854,0.6472674222024686,0.3793065613342111,0.39542733696385973,0.3093890298653133,0.010099048358904641,0.9899009516410954,0.6206934386657889,10090,806,0.9201189296333003,7898,728,0.9078247657634844,124677,1198552,27342,144172
hybrid,conf_p2_margin_p2_dist_p70,0.18611037731170654,0.8784004885019903,0.1215995114980098,0.7946116619706193,0.655433225052072,0.4231585107161144,0.4314325577208695,0.3872730821784111,0.016015592486751936,0.9839844075132481,0.5768414892838856,10090,582,0.9423191278493558,7898,524,0.9336540896429476,160904,1162325,27342,144172
hybrid,conf_p2_margin_p2_dist_p80,0.2109503149986267,0.8811203502946202,0.1188796497053798,0.7948296801506788,0.6572523308987682,0.42081778948138393,0.43048742067599804,0.37887956275619755,0.015994784007990457,0.9840052159920095,0.5791822105186161,10090,646,0.93597621407334,7898,583,0.9261838440111421,157305,1165924,27342,144172
hybrid,conf_p2_margin_p2_dist_p85,0.22680793702602386,0.8824065977997761,0.11759340220022385,0.7948204305145654,0.657656434524582,0.4178918879379709,0.4276520095413835,0.37556119461253173,0.015960103210054657,0.9840398967899453,0.5821081120620291,10090,726,0.9280475718533201,7898,662,0.9161813117244872,155603,1167626,27342,144172
hybrid,conf_p2_margin_p2_dist_p90,0.2449350357055664,0.8835651274269231,0.11643487257307691,0.7947815481042356,0.6578447546867455,0.4169775437056543,0.42661685944461947,0.37517079836033573,0.015911550092944537,0.9840884499070555,0.5830224562943457,10090,751,0.9255698711595639,7898,685,0.9132691820714105,154070,1169159,27342,144172
hybrid,conf_p2_margin_p2_dist_p95,0.2717369496822357,0.8842112740878563,0.1157887259121437,0.7947657036582468,0.6579308263186815,0.416684953551313,0.4265268463927269,0.3739996096037478,0.01586993313542158,0.9841300668645784,0.583315046448687,10090,759,0.9247770069375619,7898,692,0.9123828817422133,153215,1170014,27342,144172
hybrid,conf_p2_margin_p2_dist_p97,0.2888748198747636,0.8843692210494177,0.11563077895058226,0.7947468132142336,0.6579225585737396,0.416684953551313,0.4265268463927269,0.3739996096037478,0.01586993313542158,0.9841300668645784,0.583315046448687,10090,759,0.9247770069375619,7898,692,0.9123828817422133,153006,1170223,27342,144172
hybrid,conf_p2_margin_p2_dist_p99,0.3192392587661743,0.8844334578519667,0.11556654214803333,0.7947258328576751,0.6579064428002045,0.416684953551313,0.4265268463927269,0.3739996096037478,0.01586993313542158,0.9841300668645784,0.583315046448687,10090,759,0.9247770069375619,7898,692,0.9123828817422133,152921,1170308,27342,144172
hybrid,conf_p5_margin_p5_dist_p70,0.18611037731170654,0.8245171470697815,0.17548285293021842,0.8250195916683852,0.6831999576578355,0.5185063272620877,0.5100589585489896,0.555143470622682,0.031247398940154814,0.9687526010598452,0.4814936727379124,10090,412,0.9591674925668979,7898,385,0.9512534818941504,232204,1091025,27342,144172
hybrid,conf_p5_margin_p5_dist_p80,0.2109503149986267,0.827139520067955,0.172860479932045,0.8252097999534032,0.6850339945327146,0.5166776387974544,0.5093388541338494,0.5485067343353504,0.031233526620980497,0.9687664733790196,0.4833223612025455,10090,462,0.9542120911793855,7898,434,0.9450493795897695,228734,1094495,27342,144172
hybrid,conf_p5_margin_p5_dist_p85,0.22680793702602386,0.8283736224039829,0.171626377596017,0.8251946852922286,0.685474830592021,0.5138614585619193,0.5065934560511274,0.5453835643177826,0.031205781982631856,0.9687942180173681,0.4861385414380806,10090,539,0.9465807730426165,7898,510,0.9354266903013421,227101,1096128,27342,144172
hybrid,conf_p5_margin_p5_dist_p90,0.2449350357055664,0.8294981443121334,0.17050185568786658,0.8251346554714946,0.6855732570734391,0.5129836880988955,0.5056033124803097,0.5449931680655866,0.031171101184696057,0.968828898815304,0.4870163119011045,10090,563,0.9442021803766105,7898,532,0.9326411749810078,225613,1097616,27342,144172
hybrid,conf_p5_margin_p5_dist_p95,0.2717369496822357,0.8301095275269813,0.16989047247301867,0.8251186926736008,0.6856579206479307,0.5126910979445541,0.5055132994284172,0.5438219793089987,0.031136420386760257,0.9688635796132398,0.48730890205544586,10090,571,0.9434093161546085,7898,539,0.9317548746518106,224804,1098425,27342,144172
hybrid,conf_p5_margin_p5_dist_p97,0.2888748198747636,0.8302599172176547,0.16974008278234531,0.8250993970639636,0.6856483163086676,0.5126910979445541,0.5055132994284172,0.5438219793089987,0.031136420386760257,0.9688635796132398,0.48730890205544586,10090,571,0.9434093161546085,7898,539,0.9317548746518106,224605,1098624,27342,144172
hybrid,conf_p5_margin_p5_dist_p99,0.3192392587661743,0.830318863930582,0.16968113606941806,0.825079957986788,0.6856295164821616,0.5126910979445541,0.5055132994284172,0.5438219793089987,0.031136420386760257,0.9688635796132398,0.48730890205544586,10090,571,0.9434093161546085,7898,539,0.9317548746518106,224527,1098702,27342,144172
hybrid,conf_p10_margin_p10_dist_p70,0.18611037731170654,0.7457424225134123,0.2542575774865877,0.8677243744350357,0.7218148663493672,0.6264720942140297,0.6044376434583014,0.722037868436463,0.05571123380406737,0.9442887661959326,0.3735279057859703,10090,229,0.9773042616451932,7898,210,0.973410990124082,336441,986788,27342,144172
hybrid,conf_p10_margin_p10_dist_p80,0.2109503149986267,0.7482030699145802,0.2517969300854198,0.8678725389982668,0.7235510922963131,0.6251188647502012,0.6039425716728926,0.7169627171579153,0.05569736148489304,0.944302638515107,0.3748811352497988,10090,266,0.9736372646184341,7898,246,0.9688528741453533,333185,990044,27342,144172
hybrid,conf_p10_margin_p10_dist_p85,0.22680793702602386,0.7493653781771712,0.25063462182282886,0.8678354387231717,0.7240674525232367,0.6225221271304221,0.6013771996939556,0.7142299433925434,0.055683489165718726,0.9443165108342813,0.37747787286957796,10090,337,0.9666005946481665,7898,316,0.9599898708533806,331647,991582,27342,144172
hybrid,conf_p10_margin_p10_dist_p90,0.2449350357055664,0.7503893883825098,0.24961061161749024,0.8677881879716437,0.7241736093315467,0.6217175042059835,0.6004770691750304,0.7138395471403475,0.05566268068695725,0.9443373193130428,0.3782824957940165,10090,359,0.9644202180376611,7898,336,0.9574575841985313,330292,992937,27342,144172
hybrid,conf_p10_margin_p10_dist_p95,0.2717369496822357,0.7509493821553186,0.24905061784468147,0.8677760803801634,0.7242377033185272,0.6215346353595201,0.6004320626490841,0.7130587546359555,0.05564880836778292,0.944351191632217,0.37846536464047986,10090,364,0.9639246778989098,7898,341,0.9568245125348189,329551,993678,27342,144172
hybrid,conf_p10_margin_p10_dist_p97,0.2888748198747636,0.7510808786687716,0.24891912133122837,0.8677620007808003,0.724232288035674,0.6215346353595201,0.6004320626490841,0.7130587546359555,0.05564880836778292,0.944351191632217,0.37846536464047986,10090,364,0.9639246778989098,7898,341,0.9568245125348189,329377,993852,27342,144172
hybrid,conf_p10_margin_p10_dist_p99,0.3192392587661743,0.7511292452024555,0.2488707547975445,0.8677493872721639,0.7242253317604243,0.6215346353595201,0.6004320626490841,0.7130587546359555,0.05564880836778292,0.944351191632217,0.37846536464047986,10090,364,0.9639246778989098,7898,341,0.9568245125348189,329313,993916,27342,144172
hybrid,conf_p15_margin_p15_dist_p70,0.18611037731170654,0.6715829232884104,0.3284170767115896,0.9037098636370797,0.7548023152172193,0.717357910906298,0.6914802646383725,0.8295920359164553,0.08288710706655938,0.9171128929334406,0.282642089093702,10090,137,0.986422200198216,7898,127,0.9839199797417068,434571,888658,27342,144172
hybrid,conf_p15_margin_p15_dist_p80,0.2109503149986267,0.6738742878216847,0.3261257121783153,0.9038107414011596,0.7566226349153315,0.7162606978275181,0.6911652189567488,0.8251024790162015,0.08287323474738507,0.9171267652526149,0.2837393021724819,10090,167,0.9834489593657086,7898,157,0.9801215497594328,431539,891690,27342,144172
hybrid,conf_p15_margin_p15_dist_p85,0.22680793702602386,0.6749580004670394,0.32504199953296065,0.9037602841262803,0.7572419304036141,0.7140296979006656,0.6889148926594356,0.8229552996291236,0.08286629858779791,0.9171337014122021,0.2859703020993344,10090,228,0.9774033696729435,7898,218,0.9723980754621423,430105,893124,27342,144172
hybrid,conf_p15_margin_p15_dist_p90,0.2449350357055664,0.6758353996171487,0.32416460038285133,0.9037778784168358,0.7575029235828039,0.7132982225148123,0.6881047751924029,0.8225649033769276,0.08286629858779791,0.9171337014122021,0.2867017774851876,10090,248,0.9754212091179385,7898,237,0.9699924031400354,428944,894285,27342,144172
hybrid,conf_p15_margin_p15_dist_p95,0.2717369496822357,0.6763477825833624,0.32365221741663763,0.9037714408305147,0.7575083535303325,0.7131519274376418,0.6881047751924029,0.8217841108725357,0.08285242626862359,0.9171475737313765,0.2868480725623583,10090,252,0.9750247770069376,7898,241,0.9694859458090656,428266,894963,27342,144172
hybrid,conf_p15_margin_p15_dist_p97,0.2888748198747636,0.676473233280105,0.32352676671989505,0.9037568886719121,0.7575036063390577,0.7131519274376418,0.6881047751924029,0.8217841108725357,0.08285242626862359,0.9171475737313765,0.2868480725623583,10090,252,0.9750247770069376,7898,241,0.9694859458090656,428100,895129,27342,144172
hybrid,conf_p15_margin_p15_dist_p99,0.3192392587661743,0.6765147982699895,0.32348520173001044,0.903748279683283,0.7574960122305955,0.7131519274376418,0.6881047751924029,0.8217841108725357,0.08285242626862359,0.9171475737313765,0.2868480725623583,10090,252,0.9750247770069376,7898,241,0.9694859458090656,428045,895184,27342,144172
hybrid,conf_p20_margin_p20_dist_p70,0.18611037731170654,0.6015224877931182,0.3984775122068818,0.9317584477455927,0.7801671554866018,0.796430400117036,0.7714568612448806,0.9047433144641811,0.11428016535804456,0.8857198346419555,0.20356959988296394,10090,87,0.9913776015857284,7898,78,0.9901240820460876,527277,795952,27342,144172
hybrid,conf_p20_margin_p20_dist_p80,0.2109503149986267,0.6036506152752094,0.39634938472479064,0.9318462932916691,0.7822125255812099,0.7956623509618901,0.7712318286151492,0.9016201444466133,0.1142732291984574,0.8857267708015426,0.20433764903810986,10090,108,0.9892963330029733,7898,99,0.9874651810584958,524461,798768,27342,144172
hybrid,conf_p20_margin_p20_dist_p85,0.22680793702602386,0.6046617781200382,0.3953382218799618,0.9317927874556621,0.7828593010184081,0.7937970887279643,0.7692065349475674,0.9004489556900254,0.11426629303887025,0.8857337069611297,0.2062029112720357,10090,159,0.9842418235877106,7898,150,0.98100785008863,523123,800106,27342,144172
hybrid,conf_p20_margin_p20_dist_p90,0.2449350357055664,0.6054711618321545,0.39452883816784545,0.9318128203880042,0.7831152260564973,0.7932119084192817,0.7685764435843198,0.9000585594378294,0.11426629303887025,0.8857337069611297,0.20678809158071831,10090,175,0.9826560951437067,7898,166,0.9789820207647506,522052,801177,27342,144172
hybrid,conf_p20_margin_p20_dist_p95,0.2717369496822357,0.6059457584439277,0.3940542415560723,0.9318175865703008,0.7830850567256121,0.793065613342111,0.7685764435843198,0.8992777669334374,0.11425935687928308,0.8857406431207169,0.20693438665788896,10090,179,0.9822596630327056,7898,170,0.9784755634337807,521424,801805,27342,144172
hybrid,conf_p20_margin_p20_dist_p97,0.2888748198747636,0.6060598732343381,0.39394012676566187,0.9318079794901466,0.7830719530186842,0.793065613342111,0.7685764435843198,0.8992777669334374,0.11425935687928308,0.8857406431207169,0.20693438665788896,10090,179,0.9822596630327056,7898,170,0.9784755634337807,521273,801956,27342,144172
hybrid,conf_p20_margin_p20_dist_p99,0.3192392587661743,0.6060946366804234,0.3939053633195766,0.9318031625856295,0.7830678947698296,0.793065613342111,0.7685764435843198,0.8992777669334374,0.11425935687928308,0.8857406431207169,0.20693438665788896,10090,179,0.9822596630327056,7898,170,0.9784755634337807,521227,802002,27342,144172
hybrid,conf_p30_margin_p30_dist_p70,0.18611037731170654,0.48486921009137496,0.515130789908625,0.9712699483940753,0.812509589189237,0.9035549703752469,0.8873936720824519,0.9736482529767714,0.18657575673501095,0.8134242432649891,0.09644502962475313,10090,37,0.9963330029732408,7898,32,0.9959483413522411,681636,641593,27342,144172
hybrid,conf_p30_margin_p30_dist_p80,0.2109503149986267,0.48667917646907677,0.5133208235309232,0.9713286582979808,0.8156211727910588,0.9032258064516129,0.8873486655565057,0.9720866679679875,0.18657575673501095,0.8134242432649891,0.0967741935483871,10090,46,0.9954410307234886,7898,41,0.9948088123575589,679241,643988,27342,144172
hybrid,conf_p30_margin_p30_dist_p85,0.22680793702602386,0.4875271022627225,0.5124728977372776,0.9713304707724264,0.8167446881439144,0.902896642527979,0.8870786264008281,0.9715010735896935,0.18657575673501095,0.8134242432649891,0.09710335747202106,10090,55,0.9945490584737364,7898,50,0.9936692833628766,678119,645110,27342,144172
hybrid,conf_p30_margin_p30_dist_p90,0.2449350357055664,0.48825411172215843,0.5117458882778415,0.9713437511608614,0.8170281420971454,0.9028234949893936,0.8870336198748818,0.9713058754635956,0.18657575673501095,0.8134242432649891,0.09717650501060639,10090,57,0.9943508424182359,7898,52,0.9934160546973917,677157,646072,27342,144172
hybrid,conf_p30_margin_p30_dist_p95,0.2717369496822357,0.4886697616210044,0.5113302383789956,0.9713464744472041,0.8170340212858672,0.902786921220101,0.8870336198748818,0.9711106773374976,0.18657575673501095,0.8134242432649891,0.09721307877989906,10090,58,0.9942517343904856,7898,53,0.9932894403646493,676607,646622,27342,144172
hybrid,conf_p30_margin_p30_dist_p97,0.2888748198747636,0.4887619603258393,0.5112380396741607,0.971342602327969,0.8170279920407983,0.902786921220101,0.8870336198748818,0.9711106773374976,0.18657575673501095,0.8134242432649891,0.09721307877989906,10090,58,0.9942517343904856,7898,53,0.9932894403646493,676485,646744,27342,144172
hybrid,conf_p30_margin_p30_dist_p99,0.3192392587661743,0.48879218940939173,0.5112078105906083,0.9713412824064912,0.817024741252976,0.902786921220101,0.8870336198748818,0.9711106773374976,0.18657575673501095,0.8134242432649891,0.09721307877989906,10090,58,0.9942517343904856,7898,53,0.9932894403646493,676445,646784,27342,144172
