method,strategy,budget,replay_mode,replay_per_class,target_repeat,replay_distill_weight,distill_temperature,replay_samples,selected_collapse_labels,selected_absorber_preds,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count,head_train_samples,selected_mean_proto_distance
static,,0,stable_absorber,5,2,0.5,2.0,150,0,0,0.7519431632771048,0.6286470835004149,0.006916489789943643,0.027576567124341363,27326,0.9412229836584081,0.9027706369575663,144172,12,8,0.7519431632771048,0.6286470835004149,0.006916489789943643,0.027576567124341363,27326,0.9412229836584081,0.9027706369575663,144172,12,8,,
active_head_ft,random,200,stable_absorber,5,2,0.5,2.0,150,7,20,0.7671774390432863,0.6357291877847868,0.22332442622350746,0.08886307152307565,27319,0.943309839613741,0.8843384476561079,144152,10,6,0.7672080947439937,0.635762934829162,0.22337700358632803,0.08894214885380307,27326,0.9433177038537303,0.8843423058288845,144172,10,6,550,0.15964750945568085
active_head_ft,random,500,stable_absorber,5,2,0.5,2.0,150,11,41,0.7805204240626765,0.6450147323654837,0.328610653487095,0.11297130326585351,27315,0.9377484822202948,0.8889270068843178,144125,9,6,0.7805988230306319,0.6451431243062254,0.32884432408695013,0.11361238071495942,27326,0.9377687761840025,0.8889402542978411,144172,8,6,1150,0.1608269065618515
active_head_ft,random,1000,stable_absorber,5,2,0.5,2.0,150,21,89,0.7960958351389964,0.6605596169029705,0.4000366233290606,0.15753183389425773,27305,0.9337844872462259,0.8919008010237445,144075,9,5,0.7962363279523046,0.6607724784996774,0.4004245041352558,0.15833520736270565,27326,0.9338290375384957,0.8919380265323517,144172,8,5,2150,0.15957105159759521
active_head_ft,margin,200,stable_absorber,5,2,0.5,2.0,150,10,36,0.7734373169446777,0.6370379814648213,0.3417044955337531,0.11630534155934924,27316,0.946442939985017,0.8755488852258745,144164,10,4,0.7734655150393469,0.6370791364231492,0.3417990192490668,0.11640029892534216,27326,0.9464389756679522,0.8755576592931705,144172,10,4,550,0.19158145785331726
active_head_ft,margin,500,stable_absorber,5,2,0.5,2.0,150,20,82,0.7818268141093149,0.6484565186491078,0.3798432578920384,0.1566112192326566,27306,0.9451905600954534,0.8917025683544045,144154,6,4,0.7818790247190773,0.648561330381584,0.38011417697431016,0.15690257771431987,27326,0.9451904669422634,0.8917262123457169,144172,6,4,1150,0.18453998863697052
active_head_ft,margin,1000,stable_absorber,5,2,0.5,2.0,150,39,155,0.7991868276977739,0.6724058228049549,0.48224429215377285,0.2299972422620643,27287,0.9388801398611102,0.8854014678430777,144143,5,4,0.7992592363075477,0.6726819617924603,0.48287345385347286,0.23096298993596087,27326,0.938878561717948,0.8854515559552738,144172,5,4,2150,0.18442761898040771
active_head_ft,absorber_margin,200,stable_absorber,5,2,0.5,2.0,150,13,200,0.7493494095745444,0.6254748999278419,0.29517079778859884,0.1343784653970223,27313,0.9446829762292864,0.8884761055429913,144169,8,6,0.7493638667229935,0.6255428318365572,0.2953231354753714,0.1346935057245268,27326,0.9446841272924007,0.8884770286923406,144172,8,6,550,0.20104551315307617
active_head_ft,absorber_margin,500,stable_absorber,5,2,0.5,2.0,150,37,500,0.7586769474321648,0.6404850596356378,0.49745318626552826,0.26545446652234544,27289,0.9424185459312852,0.8899383622266852,144161,4,2,0.7587144779928493,0.640687250304004,0.49780428895557344,0.2664732863379965,27326,0.9424229392669866,0.8899439099016918,144172,4,2,1150,0.1994195431470871
active_head_ft,absorber_margin,1000,stable_absorber,5,2,0.5,2.0,150,76,1000,0.7742962830190534,0.6545213901780955,0.6392660550458715,0.37289606367639877,27250,0.9357020470736767,0.8820640973381332,144157,3,2,0.7743550058228772,0.6548630314452869,0.6399033887140453,0.37461865265530553,27326,0.9356948644674417,0.8820730050918584,144172,3,2,2150,0.19974380731582642
