method,strategy,budget,n_seeds,strict_overall_macro_f1_mean,strict_overall_macro_f1_std,strict_bad_macro_f1_mean,strict_bad_macro_f1_std,strict_stable_macro_f1_mean,strict_stable_macro_f1_std,strict_collapsed_count_mean,strict_collapsed_count_std,full_overall_macro_f1_mean,full_overall_macro_f1_std,full_bad_macro_f1_mean,full_bad_macro_f1_std,full_stable_macro_f1_mean,full_stable_macro_f1_std,full_collapsed_count_mean,full_collapsed_count_std
active_head_ft,badge,1000,5,0.5625,0.0060,0.0909,0.0168,0.7820,0.0021,2.8000,0.4472,0.5636,0.0057,0.0928,0.0170,0.7820,0.0021,2.8000,0.4472
active_head_ft,badge,2000,5,0.5782,0.0057,0.1440,0.0314,0.7936,0.0018,2.2000,0.8367,0.5799,0.0055,0.1476,0.0328,0.7935,0.0018,2.2000,0.8367
active_head_ft,badge,4000,5,0.5861,0.0065,0.1911,0.0303,0.8047,0.0035,1.2000,0.4472,0.5890,0.0065,0.1982,0.0317,0.8042,0.0035,1.2000,0.4472
active_head_ft,badge,500,5,0.5500,0.0036,0.0808,0.0399,0.7618,0.0033,2.8000,0.4472,0.5506,0.0037,0.0819,0.0404,0.7618,0.0033,2.8000,0.4472
active_head_ft,margin,1000,5,0.5637,0.0033,0.1139,0.0019,0.7792,0.0025,2.0000,0.0000,0.5640,0.0033,0.1161,0.0018,0.7790,0.0024,2.0000,0.0000
active_head_ft,margin,2000,5,0.5772,0.0030,0.1260,0.0137,0.7926,0.0022,2.0000,0.0000,0.5780,0.0030,0.1297,0.0137,0.7923,0.0022,2.0000,0.0000
active_head_ft,margin,4000,5,0.5782,0.0015,0.1321,0.0206,0.8011,0.0014,1.8000,0.4472,0.5797,0.0015,0.1399,0.0204,0.8005,0.0014,1.8000,0.4472
active_head_ft,margin,500,5,0.5460,0.0023,0.0594,0.0124,0.7543,0.0014,3.0000,0.0000,0.5462,0.0023,0.0600,0.0127,0.7542,0.0014,3.0000,0.0000
static,,0,5,0.5017,0.0000,0.0489,0.0000,0.7157,0.0000,3.0000,0.0000,0.5017,0.0000,0.0489,0.0000,0.7157,0.0000,3.0000,0.0000
