method,strategy,budget,confidence_threshold,silver_samples,silver_collapse_true_count,silver_collapse_pseudo_count,silver_correct_rate,replay_samples,ft_depth,holdout_overall_accuracy,holdout_overall_macro_f1,holdout_bad_accuracy,holdout_bad_macro_f1,holdout_bad_support,holdout_stable_accuracy,holdout_stable_macro_f1,holdout_stable_support,holdout_collapsed_count,holdout_severe_collapsed_count,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count
static,,0,,0,0,0,,0,,0.7523248124846492,0.6335751283849442,0.009584086799276673,0.04100106114474326,5530,0.9436516520707582,0.9036473919461327,28661,11,7,0.7523248124846492,0.6335751283849442,0.009584086799276673,0.04100106114474326,5530,0.9436516520707582,0.9036473919461327,28661,11,7,0.7519431632771048,0.6286470835004149,0.006916489789943643,0.027576567124341363,27326,0.9412229836584081,0.9027706369575663,144172,12,8
self_evolving,confidence>=0.9,0,0.9,628789,4447,154,0.9445,0,full,0.7416387991460258,0.620271019195505,0.0028933092224231465,0.01799360502354971,5530,0.9368130909598409,0.9001965361182599,28661,12,9,0.5607986291112264,0.490006550774043,0.001267537916866996,0.007647639750258301,22879,0.8093094117379539,0.7699843978743395,43977,12,9,0.7424625669479735,0.6196103362351497,0.0017199736514674669,0.011256653862222946,27326,0.9355769497544599,0.8995888304010077,144172,12,9
self_evolving,confidence>=0.95,0,0.95,550921,2442,69,0.9664,0,full,0.7349732660734191,0.6074468878970056,0.0016274864376130199,0.016798090167079328,5530,0.938348278148006,0.8775563709456791,28661,12,10,0.5707709877406424,0.488859364780426,0.0009242886995659862,0.00632818305722298,24884,0.8226480481092651,0.7527705187632673,49055,12,10,0.7351856708098145,0.6070888526471224,0.0012442362585083802,0.010203052187664182,27326,0.9365688205754238,0.8799191427428198,144172,12,10
self_evolving,confidence>=0.99,0,0.99,392461,430,11,0.9901,0,full,0.7106387802527915,0.5477118707350832,0.0003616636528028933,0.008771929824561403,5530,0.9315446076550016,0.8355612056298319,28661,12,11,0.5939170663366167,0.45828137888546305,0.000148720999405116,0.0032520325203252032,26896,0.8350725915764375,0.7183576273696305,61233,12,11,0.7113500384287225,0.5474109017709321,0.000329356656663983,0.006944444444444444,27326,0.929327469966429,0.8360810243331616,144172,12,11
self_evolving,confidence>=0.997,0,0.997,298714,101,1,0.9939,0,full,0.6583460862665079,0.49262587850737943,0.0,0.0,5530,0.914971564146401,0.8111319483294723,28661,12,12,0.5605276643094538,0.42136644087643743,3.6730945821854914e-05,0.0008635578583765113,27225,0.8195177466391635,0.6797280352112534,70295,12,12,0.6582571875314099,0.4899211171197346,7.319036814755179e-05,0.0017094017094017094,27326,0.9117512415725662,0.8014165827137438,144172,12,11
