method,strategy,budget,replay_mode,replay_per_class,target_repeat,replay_samples,selected_collapse_labels,selected_absorber_preds,overall_accuracy,overall_macro_f1,bad_accuracy,bad_macro_f1,bad_support,stable_accuracy,stable_macro_f1,stable_support,collapsed_count,severe_collapsed_count,head_train_samples,selected_mean_proto_distance
active_head_ft,absorber_margin,1000,all,5,2,890,35,1000,0.7690910595521718,0.6633591310121445,0.4662363934110394,0.3681447041737947,31143,0.9037295878029497,0.8495398021053692,204902,3,1,2890,0.19846628606319427
active_head_ft,absorber_random,1000,all,5,2,890,44,1000,0.7617090428494758,0.6585914837740978,0.4779244131907652,0.34611220243689506,31143,0.9150081502376746,0.8540805696854857,204902,2,2,2890,0.1731216311454773
active_head_ft,margin,1000,all,5,2,890,27,129,0.8029523227413444,0.690066404970414,0.5025527405837588,0.3437420115771448,31143,0.9381167582551659,0.8692016126765028,204902,3,3,2890,0.18784062564373016
active_head_ft,random,1000,all,5,2,890,19,113,0.8021620491556946,0.6886356559258676,0.5640432842051183,0.3916917308865165,31143,0.9368088159217577,0.8765954776868226,204902,2,1,2890,0.15970678627490997
