method,strategy,budget,replay_mode,replay_per_class,target_repeat,replay_distill_weight,distill_temperature,replay_samples,selected_collapse_labels,selected_absorber_preds,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count,head_train_samples,selected_mean_proto_distance
static,,0,stable_absorber,5,2,0.5,2.0,150,0,0,0.7561906263077652,0.6485842741748165,0.0032938076416337285,0.01732684695521593,28842,0.9438844225032291,0.8876253459469835,217551,9,5,0.7561906263077652,0.6485842741748165,0.0032938076416337285,0.01732684695521593,28842,0.9438844225032291,0.8876253459469835,217551,9,5,,
active_head_ft,margin,200,stable_absorber,5,2,0.5,2.0,150,7,16,0.7719526607581727,0.6539698193204109,0.07622680769897694,0.10376020183174559,28835,0.9429088886539461,0.8588559352714299,217547,7,4,0.7719644638139641,0.6540011947607517,0.07631232230774565,0.10382776694581232,28842,0.9429099383592813,0.858876166144553,217551,7,4,550,0.18065756559371948
active_head_ft,margin,500,stable_absorber,5,2,0.5,2.0,150,15,37,0.7824561872589009,0.6647094117565738,0.16876539355465361,0.16859551901167613,28827,0.9400513018534863,0.8696925852880742,217536,7,3,0.7824837353184633,0.6648019460306973,0.16888565286734622,0.16870750261197134,28842,0.9400508386539248,0.8697723117820427,217551,7,3,1150,0.1826263666152954
active_head_ft,margin,1000,stable_absorber,5,2,0.5,2.0,150,30,89,0.794782850070917,0.6883760148314623,0.37546855476884633,0.27593201371832277,28812,0.9389076097700013,0.8631777065930339,217523,4,2,0.7948290387937312,0.6885621126218666,0.37597947437764373,0.27632884118198925,28842,0.9389108760704387,0.863294794657722,217551,4,2,2150,0.1846466362476349
