strategy,budget,class_id,selected_count
badge,1000,0,2
badge,1000,1,5
badge,1000,2,7
badge,1000,6,1
badge,1000,7,1
badge,1000,8,1
badge,1000,9,4
badge,1000,11,3
badge,1000,12,1
badge,1000,13,2
badge,1000,14,15
badge,1000,15,1
badge,1000,16,2
badge,1000,17,5
badge,1000,18,15
badge,1000,19,31
badge,1000,20,1
badge,1000,21,1
badge,1000,22,1
badge,1000,23,2
badge,1000,24,8
badge,1000,25,18
badge,1000,27,4
badge,1000,28,10
badge,1000,29,22
badge,1000,33,1
badge,1000,34,3
badge,1000,35,2
badge,1000,39,2
badge,1000,41,3
badge,1000,42,3
badge,1000,43,2
badge,1000,45,1
badge,1000,46,20
badge,1000,47,1
badge,1000,48,5
badge,1000,49,12
badge,1000,50,3
badge,1000,51,8
badge,1000,52,2
badge,1000,53,1
badge,1000,54,7
badge,1000,55,3
badge,1000,56,14
badge,1000,60,16
badge,1000,61,16
badge,1000,63,12
badge,1000,64,2
badge,1000,66,5
badge,1000,67,1
badge,1000,68,1
badge,1000,69,2
badge,1000,70,2
badge,1000,71,27
badge,1000,72,5
badge,1000,73,2
badge,1000,74,4
badge,1000,75,8
badge,1000,76,2
badge,1000,77,15
badge,1000,78,5
badge,1000,79,4
badge,1000,81,2
badge,1000,82,19
badge,1000,83,7
badge,1000,84,1
badge,1000,86,15
badge,1000,90,3
badge,1000,92,1
badge,1000,93,9
badge,1000,96,32
badge,1000,97,7
badge,1000,98,2
badge,1000,99,6
badge,1000,100,3
badge,1000,101,31
badge,1000,102,8
badge,1000,104,4
badge,1000,105,10
badge,1000,106,1
badge,1000,108,1
badge,1000,109,1
badge,1000,110,3
badge,1000,112,1
badge,1000,113,1
badge,1000,115,9
badge,1000,116,5
badge,1000,117,68
badge,1000,122,33
badge,1000,123,5
badge,1000,124,11
badge,1000,126,4
badge,1000,127,4
badge,1000,129,25
badge,1000,130,3
badge,1000,131,7
badge,1000,132,6
badge,1000,133,10
badge,1000,134,1
badge,1000,135,1
badge,1000,136,11
badge,1000,137,2
badge,1000,138,12
badge,1000,139,2
badge,1000,140,13
badge,1000,141,2
badge,1000,142,9
badge,1000,143,6
badge,1000,146,8
badge,1000,147,4
badge,1000,148,4
badge,1000,149,41
badge,1000,152,1
badge,1000,153,50
badge,1000,154,4
badge,1000,155,3
badge,1000,156,4
badge,1000,158,7
badge,1000,159,3
badge,1000,163,6
badge,1000,164,3
badge,1000,165,2
badge,1000,166,4
badge,1000,168,3
badge,1000,170,1
badge,1000,171,9
badge,1000,172,4
badge,1000,173,2
badge,1000,174,1
badge,1000,175,28
badge,1000,176,6
