method,strategy,budget,replay_mode,replay_per_class,target_repeat,replay_distill_weight,distill_temperature,replay_samples,selected_collapse_labels,selected_absorber_preds,strict_overall_accuracy,strict_overall_macro_f1,strict_bad_accuracy,strict_bad_macro_f1,strict_bad_support,strict_stable_accuracy,strict_stable_macro_f1,strict_stable_support,strict_collapsed_count,strict_severe_collapsed_count,full_overall_accuracy,full_overall_macro_f1,full_bad_accuracy,full_bad_macro_f1,full_bad_support,full_stable_accuracy,full_stable_macro_f1,full_stable_support,full_collapsed_count,full_severe_collapsed_count,head_train_samples,selected_mean_proto_distance
static,,0,stable_absorber,5,2,0.5,2.0,90,0,0,0.7115500804874165,0.7193773416793005,0.21834700578485883,0.3052950632923216,1352842,0.6051937568093326,0.3913144025081622,1318044,12,0,0.7115500804874165,0.7193773416793005,0.21834700578485883,0.3052950632923216,1352842,0.6051937568093326,0.3913144025081622,1318044,12,0,,
active_head_ft,random,200,stable_absorber,5,2,0.5,2.0,90,50,106,0.7678480724511597,0.7204022577032818,0.5305383237038658,0.38269278443444915,1352792,0.711666728628625,0.39916563177011216,1318013,7,0,0.7678507105231773,0.7204074160968125,0.5305431085078671,0.3826979809565845,1352842,0.7116697166407191,0.39917083323823804,1318044,7,0,490,0.14262068271636963
active_head_ft,random,500,stable_absorber,5,2,0.5,2.0,90,108,264,0.7813723371149238,0.7253597370172811,0.5801746684861917,0.4146709901664794,1352734,0.7473710966694361,0.40712879403248764,1317945,5,0,0.7813801034137683,0.7253696369110307,0.5801867476024547,0.41468004431565914,1352842,0.7473817262549657,0.40713678015652344,1318044,5,0,1090,0.13935153186321259
active_head_ft,random,1000,stable_absorber,5,2,0.5,2.0,90,188,512,0.7927507673043865,0.7190002851952356,0.5979503997326737,0.43460808598086936,1352654,0.7540406907039073,0.4084169519784428,1317844,5,0,0.7927683615135146,0.7190244646903787,0.5979722687497875,0.4346347015917442,1352842,0.7540567689697765,0.40842960694311276,1318044,5,0,2090,0.1386505365371704
active_head_ft,margin,200,stable_absorber,5,2,0.5,2.0,90,64,118,0.7649024283779554,0.7194357922526982,0.4451077708241855,0.38539852678702174,1352778,0.6630665449681376,0.4023725922884533,1318011,7,0,0.764902885378533,0.719443630639053,0.44512441216343074,0.3854086057807408,1352842,0.6630704286048114,0.4023810741680153,1318044,7,0,490,0.16869716346263885
active_head_ft,margin,500,stable_absorber,5,2,0.5,2.0,90,156,312,0.7759913203841408,0.7223644493036158,0.49114132917765096,0.39545359683646214,1352686,0.7167297567371318,0.41060023300788473,1317957,7,0,0.7759858724757251,0.7223721171196488,0.49116378704978114,0.39546555867489547,1352842,0.7167234174276428,0.41060777550226446,1318044,7,0,1090,0.16940493881702423
active_head_ft,margin,1000,stable_absorber,5,2,0.5,2.0,90,332,625,0.7864194843544986,0.7192513797062722,0.5255147836245203,0.40633358553161414,1352510,0.7340121606148144,0.4096486719337447,1317861,6,0,0.786400502236636,0.7192670344645893,0.525555090690561,0.40639034033211935,1352842,0.73399825802477,0.40966593683743213,1318044,6,0,2090,0.17240899801254272
active_head_ft,absorber_margin,200,stable_absorber,5,2,0.5,2.0,90,85,200,0.7763314426239631,0.7379809919695782,0.48201339930231374,0.3984140020691123,1352757,0.7012525075948637,0.40434811165605283,1317996,7,0,0.7763283753407624,0.7379809163429555,0.48202450840526834,0.3984151569480361,1352842,0.7012497306614953,0.4043476799013571,1318044,7,0,490,0.16413898766040802
active_head_ft,absorber_margin,500,stable_absorber,5,2,0.5,2.0,90,233,500,0.7832225677277642,0.7413574215949424,0.5156020697777407,0.41758562022378287,1352609,0.7251537065996526,0.4123158693840767,1317933,7,0,0.7832088537974381,0.7413566821943018,0.515630797979365,0.4175892082582271,1352842,0.7251411940724285,0.412314025289615,1318044,7,0,1090,0.16958148777484894
active_head_ft,absorber_margin,1000,stable_absorber,5,2,0.5,2.0,90,480,1000,0.7959899755443487,0.7458318058367297,0.560891240658936,0.440585538901068,1352362,0.7557476432329312,0.4171512362547235,1317801,6,0,0.7959656098669884,0.7458302996342897,0.5609428151994098,0.44060123382485455,1352842,0.7557251502984725,0.4171478218897421,1318044,6,0,2090,0.16649311780929565
