strategy,budget,class_id,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
margin,1000,56,12125,0.762639175257732,0.7711617046117922,12137,0.762873856801516,0.7713904857119054
margin,1000,163,1738,0.13924050632911392,0.16429056347589951,1741,0.14072372199885125,0.1659891598915989
margin,1000,174,1503,0.21157684630738524,0.2425629290617849,1507,0.21300597213005973,0.24401368301026224
margin,1000,48,3357,0.4215072981829014,0.5673616680032078,3361,0.42219577506694433,0.5680544435548439
margin,1000,38,190,0.6736842105263158,0.32040050062578224,193,0.6787564766839378,0.32546583850931676
margin,1000,69,1863,0.10144927536231885,0.1253315649867374,1866,0.10235798499464094,0.12644819596160212
margin,1000,104,1736,0.6716589861751152,0.6759420289855073,1744,0.6731651376146789,0.6774379688401616
margin,1000,47,618,0.0,0.0,618,0.0,0.0
margin,1000,66,1954,0.0015353121801432957,0.002716161158895428,1955,0.001534526854219949,0.0027149321266968325
margin,1000,10,1004,0.014940239043824702,0.028222013170272814,1004,0.014940239043824702,0.028222013170272814
margin,1000,109,393,0.0,0.0,393,0.0,0.0
margin,1000,26,806,0.034739454094292806,0.04929577464788732,807,0.03593556381660471,0.050966608084358524
